panel,dataset,problem_type,model,seed,method,gate_family,split,alpha,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,orbit_mean_task_loss,orbit_max_C,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
development,house_16H,regression,tabpfn_2_6,1,SafeGram-t005,SafeGram,test,0.0,True,0.19704771698061418,0.19704771698061418,0.21474927222968157,0.0,32706.238469899366,0.0,31882.828313849026,31882.828313849026,50393.3899336474,0.0,0.0,18510.561619798373,0.0,False
development,house_16H,regression,tabpfn_2_6,1,SafeGram-t01,SafeGram,validation,0.25,False,0.15590762743288894,0.11693072057466672,0.1449937286935888,0.2499999999999999,44199.6310492856,-0.028549171175711572,43660.62767107314,43117.86717487557,62672.055108214445,-542.7604961975667,-0.012431348909744754,19011.427437141305,-0.028549171175711572,False
development,house_16H,regression,tabpfn_2_6,1,SafeGram-t01,SafeGram,test,0.25,False,0.19704771698061418,0.14778578773546064,0.1610619541722612,0.25,31945.862292507936,-0.025101767675431635,31882.828313849026,31418.180496527086,50393.3899336474,-464.64781732194024,-0.014573607232960258,18510.561619798373,-0.025101767675431635,False
development,house_16H,regression,tabpfn_2_6,1,SafeGram-t02,SafeGram,validation,0.5,False,0.15590762743288894,0.07795381371644447,0.09666248579572588,0.5,43347.831458337074,-0.05245426379865974,43660.62767107314,42663.39724109625,62672.055108214445,-997.2304299768875,-0.02284049687718052,19011.427437141305,-0.05245426379865974,False
development,house_16H,regression,tabpfn_2_6,1,SafeGram-t02,SafeGram,test,0.5,False,0.19704771698061418,0.09852385849030709,0.10737463611484079,0.5,31349.77882259374,-0.044364499186112565,31882.828313849026,31061.616517932995,50393.3899336474,-821.2117959160314,-0.02575718150949988,18510.561619798373,-0.044364499186112565,False
development,house_16H,regression,tabpfn_2_6,1,G1-point-t01,G1,validation,1.0,False,0.15590762743288894,0.0,0.0,1.0,42030.230229253015,-0.08575881254633888,43660.62767107314,42030.230229253015,62672.055108214445,-1630.397441820125,-0.03734251037578021,19011.427437141305,-0.08575881254633888,False
development,house_16H,regression,tabpfn_2_6,1,G1-point-t01,G1,test,1.0,False,0.19704771698061418,0.0,0.0,1.0,30686.67173896587,-0.06462022057741247,31882.828313849026,30686.67173896587,50393.3899336474,-1196.1565748831563,-0.037517266759034,18510.561619798373,-0.06462022057741247,False
development,house_16H,regression,tabpfn_2_6,1,G2-oneSE-t01,G2,validation,1.0,False,0.15590762743288894,0.0,0.0,1.0,42030.230229253015,-0.08575881254633888,43660.62767107314,42030.230229253015,62672.055108214445,-1630.397441820125,-0.03734251037578021,19011.427437141305,-0.08575881254633888,False
development,house_16H,regression,tabpfn_2_6,1,G2-oneSE-t01,G2,test,1.0,False,0.19704771698061418,0.0,0.0,1.0,30686.67173896587,-0.06462022057741247,31882.828313849026,30686.67173896587,50393.3899336474,-1196.1565748831563,-0.037517266759034,18510.561619798373,-0.06462022057741247,False
development,house_16H,regression,tabpfn_2_6,1,G3-validation-min,G3,validation,1.0,False,0.15590762743288894,0.0,0.0,1.0,42030.230229253015,-0.08575881254633888,43660.62767107314,42030.230229253015,62672.055108214445,-1630.397441820125,-0.03734251037578021,19011.427437141305,-0.08575881254633888,False
development,house_16H,regression,tabpfn_2_6,1,G3-validation-min,G3,test,1.0,False,0.19704771698061418,0.0,0.0,1.0,30686.67173896587,-0.06462022057741247,31882.828313849026,30686.67173896587,50393.3899336474,-1196.1565748831563,-0.037517266759034,18510.561619798373,-0.06462022057741247,False
development,house_16H,regression,tabpfn_2_6,1,G4-constrained-0.001,G4,validation,1.0,False,0.15590762743288894,0.0,0.0,1.0,42030.230229253015,-0.08575881254633888,43660.62767107314,42030.230229253015,62672.055108214445,-1630.397441820125,-0.03734251037578021,19011.427437141305,-0.08575881254633888,False
development,house_16H,regression,tabpfn_2_6,1,G4-constrained-0.001,G4,test,1.0,False,0.19704771698061418,0.0,0.0,1.0,30686.67173896587,-0.06462022057741247,31882.828313849026,30686.67173896587,50393.3899336474,-1196.1565748831563,-0.037517266759034,18510.561619798373,-0.06462022057741247,False
development,house_16H,regression,tabpfn_2_6,1,G4-constrained-0.01,G4,validation,1.0,False,0.15590762743288894,0.0,0.0,1.0,42030.230229253015,-0.08575881254633888,43660.62767107314,42030.230229253015,62672.055108214445,-1630.397441820125,-0.03734251037578021,19011.427437141305,-0.08575881254633888,False
development,house_16H,regression,tabpfn_2_6,1,G4-constrained-0.01,G4,test,1.0,False,0.19704771698061418,0.0,0.0,1.0,30686.67173896587,-0.06462022057741247,31882.828313849026,30686.67173896587,50393.3899336474,-1196.1565748831563,-0.037517266759034,18510.561619798373,-0.06462022057741247,False
development,house_16H,regression,tabpfn_2_6,1,G4-constrained-0.05,G4,validation,1.0,False,0.15590762743288894,0.0,0.0,1.0,42030.230229253015,-0.08575881254633888,43660.62767107314,42030.230229253015,62672.055108214445,-1630.397441820125,-0.03734251037578021,19011.427437141305,-0.08575881254633888,False
development,house_16H,regression,tabpfn_2_6,1,G4-constrained-0.05,G4,test,1.0,False,0.19704771698061418,0.0,0.0,1.0,30686.67173896587,-0.06462022057741247,31882.828313849026,30686.67173896587,50393.3899336474,-1196.1565748831563,-0.037517266759034,18510.561619798373,-0.06462022057741247,False
development,house_16H,regression,catboost,0,Raw,fixed,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,Raw,fixed,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,Raw+GramAnchor@0.5,fixed,validation,0.5,False,0.13206060071744652,0.06603030035872326,0.07380844348538082,0.5,49067.25730131584,0.05086196994361265,48303.030368991465,48705.448794013195,62672.055108214445,402.4184250217295,0.00833112171115594,14369.02473922298,0.02800596646780432,False
development,house_16H,regression,catboost,0,Raw+GramAnchor@0.5,fixed,test,0.5,False,0.1499072995947353,0.07495364979736766,0.08359635086550396,0.5,34697.582879997004,0.0005232213462203845,34215.12273969059,34223.587554431324,50393.3899336474,8.464814740735164,0.0002473998063702902,16178.26719395681,0.0005232213462203845,False
development,house_16H,regression,catboost,0,Raw+GramAnchor@0.75,fixed,validation,0.75,False,0.13206060071744652,0.03301515017936162,0.03690422174269041,0.75,49213.87801554907,0.08536815785951936,48303.030368991465,49037.67670358492,62672.055108214445,734.6463345934535,0.015209114810839402,14369.02473922298,0.05112708398281875,False
development,house_16H,regression,catboost,0,Raw+GramAnchor@0.75,fixed,test,0.75,False,0.1499072995947353,0.03747682489868383,0.04179817543275197,0.75,34644.03240278073,0.01237178151065749,34215.12273969059,34415.27672663526,50393.3899336474,200.1539869446715,0.005849869032107453,16178.26719395681,0.01237178151065749,False
development,house_16H,regression,catboost,0,GramAnchor,fixed,validation,1.0,False,0.13206060071744652,0.0,0.0,1.0,49455.057649522496,0.12568042411696187,48303.030368991465,49455.057649522496,62672.055108214445,1152.0272805310306,0.023850000128989506,14369.02473922298,0.08017435430995908,False
development,house_16H,regression,catboost,0,GramAnchor,fixed,test,1.0,False,0.1499072995947353,0.0,0.0,1.0,34729.6277496328,0.03180223220286501,34215.12273969059,34729.6277496328,50393.3899336474,514.5050099422078,0.015037356839447086,16178.26719395681,0.03180223220286501,False
development,house_16H,regression,catboost,0,SafeGram-t0,SafeGram,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,SafeGram-t0,SafeGram,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,SafeGram-t005,SafeGram,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,SafeGram-t005,SafeGram,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,SafeGram-t01,SafeGram,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,SafeGram-t01,SafeGram,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,SafeGram-t02,SafeGram,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,SafeGram-t02,SafeGram,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,G1-point-t01,G1,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,G1-point-t01,G1,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,G2-oneSE-t01,G2,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,G2-oneSE-t01,G2,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,G3-validation-min,G3,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,G3-validation-min,G3,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,G4-constrained-0.001,G4,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,G4-constrained-0.001,G4,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,G4-constrained-0.01,G4,validation,0.0,True,0.13206060071744652,0.13206060071744652,0.14761688697076164,0.0,49060.456504616806,0.0,48303.030368991465,48303.030368991465,62672.055108214445,0.0,0.0,14369.02473922298,0.0,False
development,house_16H,regression,catboost,0,G4-constrained-0.01,G4,test,0.0,True,0.1499072995947353,0.1499072995947353,0.16719270173100792,0.0,35217.73136252125,0.0,34215.12273969059,34215.12273969059,50393.3899336474,0.0,0.0,16178.26719395681,0.0,False
development,house_16H,regression,catboost,0,G4-constrained-0.05,G4,validation,1.0,False,0.13206060071744652,0.0,0.0,1.0,49455.057649522496,0.12568042411696187,48303.030368991465,49455.057649522496,62672.055108214445,1152.0272805310306,0.023850000128989506,14369.02473922298,0.08017435430995908,False
development,house_16H,regression,catboost,0,G4-constrained-0.05,G4,test,1.0,False,0.1499072995947353,0.0,0.0,1.0,34729.6277496328,0.03180223220286501,34215.12273969059,34729.6277496328,50393.3899336474,514.5050099422078,0.015037356839447086,16178.26719395681,0.03180223220286501,False
development,house_16H,regression,catboost,1,Raw,fixed,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,Raw,fixed,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,Raw+GramAnchor@0.5,fixed,validation,0.5,False,0.13354133188924722,0.06677066594462361,0.07407942441429212,0.5,49256.04833359899,0.05979836701558939,47360.107839073455,48275.7372815969,62672.055108214445,915.6294425234446,0.019333347922996576,15311.94726914099,0.05979836701558939,False
development,house_16H,regression,catboost,1,Raw+GramAnchor@0.5,fixed,test,0.5,False,0.15387416755190114,0.07693708377595057,0.08637962419772376,0.5,34915.23017054936,0.009605693883559339,35128.93209784728,34922.54025683236,50393.3899336474,-206.39184101491992,-0.0058752665876674265,15264.457835800116,-0.013521072496323056,False
development,house_16H,regression,catboost,1,Raw+GramAnchor@0.75,fixed,validation,0.75,False,0.13354133188924722,0.033385332972311804,0.03703971220714607,0.75,49328.82757692339,0.09695278278015829,47360.107839073455,48844.64373659972,62672.055108214445,1484.5358975262643,0.03134570348890717,15311.94726914099,0.09695278278015829,False
development,house_16H,regression,catboost,1,Raw+GramAnchor@0.75,fixed,test,0.75,False,0.15387416755190114,0.038468541887975286,0.04318981209886188,0.75,34987.75216851691,0.02762120602393098,35128.93209784728,34995.218926401925,50393.3899336474,-133.71317144535715,-0.0038063545761344436,15264.457835800116,-0.008759772072071651,False
development,house_16H,regression,catboost,1,GramAnchor,fixed,validation,1.0,False,0.13354133188924722,0.0,0.0,1.0,49484.31646518884,0.1387288362987258,47360.107839073455,49484.31646518884,62672.055108214445,2124.208626115382,0.04485227595623945,15311.94726914099,0.1387288362987258,False
development,house_16H,regression,catboost,1,GramAnchor,fixed,test,1.0,False,0.15387416755190114,0.0,0.0,1.0,35184.56926953966,0.054190537926147905,35128.93209784728,35184.56926953966,50393.3899336474,55.63717169237498,0.0015837991185557402,15264.457835800116,0.0036448835779733834,False
development,house_16H,regression,catboost,1,SafeGram-t0,SafeGram,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,SafeGram-t0,SafeGram,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,SafeGram-t005,SafeGram,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,SafeGram-t005,SafeGram,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,SafeGram-t01,SafeGram,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,SafeGram-t01,SafeGram,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,SafeGram-t02,SafeGram,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,SafeGram-t02,SafeGram,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,G1-point-t01,G1,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,G1-point-t01,G1,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,G2-oneSE-t01,G2,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,G2-oneSE-t01,G2,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,G3-validation-min,G3,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,G3-validation-min,G3,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,G4-constrained-0.001,G4,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,G4-constrained-0.001,G4,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,G4-constrained-0.01,G4,validation,0.0,True,0.13354133188924722,0.13354133188924722,0.14815884882858424,0.0,49359.464084421095,0.0,47360.107839073455,47360.107839073455,62672.055108214445,0.0,0.0,15311.94726914099,0.0,False
development,house_16H,regression,catboost,1,G4-constrained-0.01,G4,test,0.0,True,0.15387416755190114,0.15387416755190114,0.1727592483954475,0.0,35144.916604667116,0.0,35128.93209784728,35128.93209784728,50393.3899336474,0.0,0.0,15264.457835800116,0.0,False
development,house_16H,regression,catboost,1,G4-constrained-0.05,G4,validation,1.0,False,0.13354133188924722,0.0,0.0,1.0,49484.31646518884,0.1387288362987258,47360.107839073455,49484.31646518884,62672.055108214445,2124.208626115382,0.04485227595623945,15311.94726914099,0.1387288362987258,False
development,house_16H,regression,catboost,1,G4-constrained-0.05,G4,test,1.0,False,0.15387416755190114,0.0,0.0,1.0,35184.56926953966,0.054190537926147905,35128.93209784728,35184.56926953966,50393.3899336474,55.63717169237498,0.0015837991185557402,15264.457835800116,0.0036448835779733834,False
development,phoneme,classification,controlled_mlp,0,Raw,fixed,validation,0.0,True,0.04607952773830215,0.046079527738302144,0.06867979560287436,1.1102230246251565e-16,0.2881690849160575,0.0,0.2913366492337668,0.2913366492337668,0.6047907936193666,0.0,0.0,0.3134541443855998,0.0,False
development,phoneme,classification,controlled_mlp,0,Raw,fixed,test,0.0,True,0.04417576701371857,0.04417576701371857,0.06676573883984974,0.0,0.34986771699427455,0.0,0.3585542106189193,0.3585542106189193,0.6047907936193667,0.0,0.0,0.24623658300044743,0.0,False
development,phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.5,fixed,validation,0.5,False,0.04607952773830215,0.02303976386156696,0.03433989781116965,0.5000000001645875,0.2840165498099822,-0.005010851400151849,0.2913366492337668,0.2867482963333208,0.6047907936193666,-0.004588352900446013,-0.015749315825913636,0.3134541443855998,-0.014638035523312748,False
development,phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.5,fixed,test,0.5,False,0.04417576701371857,0.022087883399203465,0.0333828693198033,0.5000000024369882,0.3445940402341661,-0.004911590373814666,0.3585542106189193,0.3493072722713567,0.6047907936193667,-0.009246938347562572,-0.025789512641898545,0.24623658300044743,-0.037553064759454406,False
development,phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,fixed,validation,0.75,False,0.04607952773830215,0.011519881928860155,0.01716994890801624,0.750000000124033,0.2858632007828116,0.006528637729255467,0.2913366492337668,0.2875555278938578,0.6047907936193666,-0.0037811213399089882,-0.012978529648959609,0.3134541443855998,-0.012062757528123766,False
development,phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,fixed,test,0.75,False,0.04417576701371857,0.011043941672674851,0.01669143463487005,0.7500000018280337,0.3488711653136092,0.012915482059973367,0.3585542106189193,0.35198549884387254,0.6047907936193667,-0.006568711775046754,-0.018319996197250492,0.24623658300044743,-0.026676425147740206,False
development,phoneme,classification,controlled_mlp,0,GramAnchor,fixed,validation,1.0,False,0.04607952773830215,0.0,0.0,1.0,0.2907324601074951,0.030857476516912955,0.2913366492337668,0.2907324601074951,0.6047907936193666,-0.0006041891262716925,-0.0020738521152788257,0.3134541443855998,-0.0019275199804933546,False
development,phoneme,classification,controlled_mlp,0,GramAnchor,fixed,test,1.0,False,0.04417576701371857,0.0,0.0,1.0,0.3650134968558647,0.07832720134671353,0.3585542106189193,0.3650134968558647,0.6047907936193667,0.006459286236945416,0.01801481071940475,0.24623658300044743,0.02623203326750875,False
development,phoneme,classification,controlled_mlp,0,SafeGram-t0,SafeGram,validation,0.0,True,0.04607952773830215,0.046079527738302144,0.06867979560287436,1.1102230246251565e-16,0.2881690849160575,0.0,0.2913366492337668,0.2913366492337668,0.6047907936193666,0.0,0.0,0.3134541443855998,0.0,False
development,phoneme,classification,controlled_mlp,0,SafeGram-t0,SafeGram,test,0.0,True,0.04417576701371857,0.04417576701371857,0.06676573883984974,0.0,0.34986771699427455,0.0,0.3585542106189193,0.3585542106189193,0.6047907936193667,0.0,0.0,0.24623658300044743,0.0,False
development,phoneme,classification,controlled_mlp,0,SafeGram-t005,SafeGram,validation,0.25,False,0.04607952773830215,0.034559645798120445,0.05150984670946029,0.2500000001216629,0.28466029823456734,-0.006853411163032913,0.2913366492337668,0.2880142313553114,0.6047907936193666,-0.003322417878455386,-0.011404050562102462,0.3134541443855998,-0.010599374543181248,False
development,phoneme,classification,controlled_mlp,0,SafeGram-t005,SafeGram,test,0.25,False,0.04417576701371857,0.033131825179585864,0.050074304054799776,0.25000000182686277,0.34452409088745883,-0.009006440229826254,0.3585542106189193,0.35079755252396816,0.6047907936193667,-0.00775665809495113,-0.02163315299396974,0.24623658300044743,-0.031500835499073815,False
development,phoneme,classification,controlled_mlp,0,SafeGram-t01,SafeGram,validation,0.25,False,0.04607952773830215,0.034559645798120445,0.05150984670946029,0.2500000001216629,0.28466029823456734,-0.006853411163032913,0.2913366492337668,0.2880142313553114,0.6047907936193666,-0.003322417878455386,-0.011404050562102462,0.3134541443855998,-0.010599374543181248,False
development,phoneme,classification,controlled_mlp,0,SafeGram-t01,SafeGram,test,0.25,False,0.04417576701371857,0.033131825179585864,0.050074304054799776,0.25000000182686277,0.34452409088745883,-0.009006440229826254,0.3585542106189193,0.35079755252396816,0.6047907936193667,-0.00775665809495113,-0.02163315299396974,0.24623658300044743,-0.031500835499073815,False
development,phoneme,classification,controlled_mlp,0,SafeGram-t02,SafeGram,validation,0.5,False,0.04607952773830215,0.02303976386156696,0.03433989781116965,0.5000000001645875,0.2840165498099822,-0.005010851400151849,0.2913366492337668,0.2867482963333208,0.6047907936193666,-0.004588352900446013,-0.015749315825913636,0.3134541443855998,-0.014638035523312748,False
development,phoneme,classification,controlled_mlp,0,SafeGram-t02,SafeGram,test,0.5,False,0.04417576701371857,0.022087883399203465,0.0333828693198033,0.5000000024369882,0.3445940402341661,-0.004911590373814666,0.3585542106189193,0.3493072722713567,0.6047907936193667,-0.009246938347562572,-0.025789512641898545,0.24623658300044743,-0.037553064759454406,False
development,phoneme,classification,controlled_mlp,0,G1-point-t01,G1,validation,1.0,False,0.04607952773830215,0.0,0.0,1.0,0.2907324601074951,0.030857476516912955,0.2913366492337668,0.2907324601074951,0.6047907936193666,-0.0006041891262716925,-0.0020738521152788257,0.3134541443855998,-0.0019275199804933546,False
development,phoneme,classification,controlled_mlp,0,G1-point-t01,G1,test,1.0,False,0.04417576701371857,0.0,0.0,1.0,0.3650134968558647,0.07832720134671353,0.3585542106189193,0.3650134968558647,0.6047907936193667,0.006459286236945416,0.01801481071940475,0.24623658300044743,0.02623203326750875,False
development,phoneme,classification,controlled_mlp,0,G2-oneSE-t01,G2,validation,0.5,False,0.04607952773830215,0.02303976386156696,0.03433989781116965,0.5000000001645875,0.2840165498099822,-0.005010851400151849,0.2913366492337668,0.2867482963333208,0.6047907936193666,-0.004588352900446013,-0.015749315825913636,0.3134541443855998,-0.014638035523312748,False
development,phoneme,classification,controlled_mlp,0,G2-oneSE-t01,G2,test,0.5,False,0.04417576701371857,0.022087883399203465,0.0333828693198033,0.5000000024369882,0.3445940402341661,-0.004911590373814666,0.3585542106189193,0.3493072722713567,0.6047907936193667,-0.009246938347562572,-0.025789512641898545,0.24623658300044743,-0.037553064759454406,False
development,phoneme,classification,controlled_mlp,0,G3-validation-min,G3,validation,0.5,False,0.04607952773830215,0.02303976386156696,0.03433989781116965,0.5000000001645875,0.2840165498099822,-0.005010851400151849,0.2913366492337668,0.2867482963333208,0.6047907936193666,-0.004588352900446013,-0.015749315825913636,0.3134541443855998,-0.014638035523312748,False
development,phoneme,classification,controlled_mlp,0,G3-validation-min,G3,test,0.5,False,0.04417576701371857,0.022087883399203465,0.0333828693198033,0.5000000024369882,0.3445940402341661,-0.004911590373814666,0.3585542106189193,0.3493072722713567,0.6047907936193667,-0.009246938347562572,-0.025789512641898545,0.24623658300044743,-0.037553064759454406,False
development,phoneme,classification,controlled_mlp,0,G4-constrained-0.001,G4,validation,0.5,False,0.04607952773830215,0.02303976386156696,0.03433989781116965,0.5000000001645875,0.2840165498099822,-0.005010851400151849,0.2913366492337668,0.2867482963333208,0.6047907936193666,-0.004588352900446013,-0.015749315825913636,0.3134541443855998,-0.014638035523312748,False
development,phoneme,classification,controlled_mlp,0,G4-constrained-0.001,G4,test,0.5,False,0.04417576701371857,0.022087883399203465,0.0333828693198033,0.5000000024369882,0.3445940402341661,-0.004911590373814666,0.3585542106189193,0.3493072722713567,0.6047907936193667,-0.009246938347562572,-0.025789512641898545,0.24623658300044743,-0.037553064759454406,False
