scope,dataset,model,method,seed,split,n_rows,training_classes,probability_columns,class_ordering,row_sum_min,row_sum_max,maximum_row_sum_deviation,minimum_probability,maximum_probability,entries_clipped_at_epsilon,entries_clipped_at_one,clipping_epsilon,renormalized_after_clipping,sample_weights_used
general,JapaneseVowels,catboost,BlockGuard-Greedy-t01,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0008947183564742458,0.986011354001103,0,0,1e-08,True,False
general,JapaneseVowels,catboost,BlockGuard-Greedy-t01,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0009470020842057629,0.985743804304163,0,0,1e-08,True,False
general,JapaneseVowels,catboost,Raw,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0009396611333553813,0.9880402120871928,0,0,1e-08,True,False
general,JapaneseVowels,catboost,Raw,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0009624657887564813,0.9862876423010045,0,0,1e-08,True,False
general,JapaneseVowels,catboost,Raw+Gram@0.5,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0009508468763375127,0.9872154721147774,0,0,1e-08,True,False
general,JapaneseVowels,catboost,Raw+Gram@0.5,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000002,4.440892098500626e-16,0.0009432971782159892,0.9846823132395859,0,0,1e-08,True,False
general,JapaneseVowels,catboost,Raw+Gram@0.75,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0009435130947270838,0.9868031021285699,0,0,1e-08,True,False
general,JapaneseVowels,catboost,Raw+Gram@0.75,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0009116370004975606,0.9855994671799522,0,0,1e-08,True,False
general,JapaneseVowels,catboost,PureGram,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.000936179313116655,0.986981874864471,0,0,1e-08,True,False
general,JapaneseVowels,catboost,PureGram,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0008799768227791321,0.9879002805041467,0,0,1e-08,True,False
general,JapaneseVowels,catboost,GuardedGram-G2-g0p0-t01,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0009435130947270838,0.9868031021285699,0,0,1e-08,True,False
general,JapaneseVowels,catboost,GuardedGram-G2-g0p0-t01,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0009116370004975606,0.9855994671799522,0,0,1e-08,True,False
general,JapaneseVowels,catboost,SafeGram-t01,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.000936179313116655,0.986981874864471,0,0,1e-08,True,False
general,JapaneseVowels,catboost,SafeGram-t01,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0008799768227791321,0.9879002805041467,0,0,1e-08,True,False
general,JapaneseVowels,catboost,SafeRankGram-t01,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999997,1.0000000000000004,4.440892098500626e-16,0.0009154877618774476,0.9867029005411877,0,0,1e-08,True,False
general,JapaneseVowels,catboost,SafeRankGram-t01,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999994,1.0000000000000004,5.551115123125783e-16,0.0008952751147822971,0.9843439084793985,0,0,1e-08,True,False
general,JapaneseVowels,catboost,BlockGuard-Greedy-t01,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.000936179313116655,0.986981874864471,0,0,1e-08,True,False
general,JapaneseVowels,catboost,BlockGuard-Greedy-t01,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999996,1.0000000000000004,4.440892098500626e-16,0.0008799768227791321,0.9879002805041467,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998783014235,1.0000000932159594,1.2169857654953375e-07,2.1107982917101253e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998579733074,1.0000001225880624,1.4202669262886047e-07,1.8692304593059816e-08,0.9999975562095642,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.5,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999349111022,1.0000000768212658,7.682126579311443e-08,1.865304977144433e-08,0.9999971389770508,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.5,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.99999990516244,1.000000090674348,9.483756002737209e-08,1.5144278719958493e-08,0.9999971985816956,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.75,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999045000436,1.0000000991157743,9.911577425469886e-08,1.7425583198615868e-08,0.9999973475933075,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.75,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999898712872,1.0000000747174909,1.0128712801815709e-07,1.3370265783407831e-08,0.9999973922967911,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,PureGram,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998734206201,1.0000001275712371,1.2757123712958673e-07,1.6198116625787407e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,PureGram,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846638505,1.000000101950718,1.1533614951986237e-07,1.1596252846857169e-08,0.9999978542327881,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,GuardedGram-G2-g0p0-t01,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999045000436,1.0000000991157743,9.911577425469886e-08,1.7425583198615868e-08,0.9999973475933075,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,GuardedGram-G2-g0p0-t01,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999898712872,1.0000000747174909,1.0128712801815709e-07,1.3370265783407831e-08,0.9999973922967911,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeGram-t01,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998734206201,1.0000001275712371,1.2757123712958673e-07,1.6198116625787407e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeGram-t01,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846638505,1.000000101950718,1.1533614951986237e-07,1.1596252846857169e-08,0.9999978542327881,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeRankGram-t01,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998890496045,1.0000000987037936,1.1095039553765673e-07,9.25347354296946e-09,0.9999984502792358,1,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeRankGram-t01,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998947959057,1.0000000950772119,1.0520409432501765e-07,7.194060014370507e-09,0.9999985694885254,2,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,BlockGuard-Greedy-t01,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998734206201,1.0000001275712371,1.2757123712958673e-07,1.6198116625787407e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,BlockGuard-Greedy-t01,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846638505,1.000000101950718,1.1533614951986237e-07,1.1596252846857169e-08,0.9999978542327881,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998783014235,1.0000000932159594,1.2169857654953375e-07,2.1107982917101253e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998579733074,1.0000001225880624,1.4202669262886047e-07,1.8692304593059816e-08,0.9999975562095642,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.5,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999349111022,1.0000000768212658,7.682126579311443e-08,1.865304977144433e-08,0.9999971389770508,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.5,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.99999990516244,1.000000090674348,9.483756002737209e-08,1.5144278719958493e-08,0.9999971985816956,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.75,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999045000436,1.0000000991157743,9.911577425469886e-08,1.7425583198615868e-08,0.9999973475933075,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.75,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999898712872,1.0000000747174909,1.0128712801815709e-07,1.3370265783407831e-08,0.9999973922967911,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,PureGram,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998734206201,1.0000001275712371,1.2757123712958673e-07,1.6198116625787407e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,PureGram,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846638505,1.000000101950718,1.1533614951986237e-07,1.1596252846857169e-08,0.9999978542327881,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,GuardedGram-G2-g0p0-t01,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999045000436,1.0000000991157743,9.911577425469886e-08,1.7425583198615868e-08,0.9999973475933075,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,GuardedGram-G2-g0p0-t01,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999898712872,1.0000000747174909,1.0128712801815709e-07,1.3370265783407831e-08,0.9999973922967911,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeGram-t01,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998734206201,1.0000001275712371,1.2757123712958673e-07,1.6198116625787407e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeGram-t01,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846638505,1.000000101950718,1.1533614951986237e-07,1.1596252846857169e-08,0.9999978542327881,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeRankGram-t01,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998890496045,1.0000000987037936,1.1095039553765673e-07,9.25347354296946e-09,0.9999984502792358,1,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeRankGram-t01,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998947959057,1.0000000950772119,1.0520409432501765e-07,7.194060014370507e-09,0.9999985694885254,2,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,BlockGuard-Greedy-t01,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998734206201,1.0000001275712371,1.2757123712958673e-07,1.6198116625787407e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,BlockGuard-Greedy-t01,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846638505,1.000000101950718,1.1533614951986237e-07,1.1596252846857169e-08,0.9999978542327881,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998783014235,1.0000000932159594,1.2169857654953375e-07,2.1107982917101253e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998579733074,1.0000001225880624,1.4202669262886047e-07,1.8692304593059816e-08,0.9999975562095642,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.5,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999349111022,1.0000000768212658,7.682126579311443e-08,1.865304977144433e-08,0.9999971389770508,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.5,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.99999990516244,1.000000090674348,9.483756002737209e-08,1.5144278719958493e-08,0.9999971985816956,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.75,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999045000436,1.0000000991157743,9.911577425469886e-08,1.7425583198615868e-08,0.9999973475933075,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,Raw+Gram@0.75,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999898712872,1.0000000747174909,1.0128712801815709e-07,1.3370265783407831e-08,0.9999973922967911,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,PureGram,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998734206201,1.0000001275712371,1.2757123712958673e-07,1.6198116625787407e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,PureGram,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846638505,1.000000101950718,1.1533614951986237e-07,1.1596252846857169e-08,0.9999978542327881,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,GuardedGram-G2-g0p0-t01,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999045000436,1.0000000991157743,9.911577425469886e-08,1.7425583198615868e-08,0.9999973475933075,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,GuardedGram-G2-g0p0-t01,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999898712872,1.0000000747174909,1.0128712801815709e-07,1.3370265783407831e-08,0.9999973922967911,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeGram-t01,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998734206201,1.0000001275712371,1.2757123712958673e-07,1.6198116625787407e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeGram-t01,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846638505,1.000000101950718,1.1533614951986237e-07,1.1596252846857169e-08,0.9999978542327881,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeRankGram-t01,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998890496045,1.0000000987037936,1.1095039553765673e-07,9.25347354296946e-09,0.9999984502792358,1,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,SafeRankGram-t01,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998947959057,1.0000000950772119,1.0520409432501765e-07,7.194060014370507e-09,0.9999985694885254,2,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,BlockGuard-Greedy-t01,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998734206201,1.0000001275712371,1.2757123712958673e-07,1.6198116625787407e-08,0.999997615814209,0,0,1e-08,True,False
general,JapaneseVowels,tabicl_v2,BlockGuard-Greedy-t01,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998846638505,1.000000101950718,1.1533614951986237e-07,1.1596252846857169e-08,0.9999978542327881,0,0,1e-08,True,False
general,JapaneseVowels,tabpfn_2_6,Raw,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999864725396,1.0000001005610102,1.3527460396289825e-07,9.517200538766701e-08,0.999987781047821,0,0,1e-08,True,False
general,JapaneseVowels,tabpfn_2_6,Raw,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998733255779,1.0000001094758773,1.2667442206293344e-07,6.842796551609354e-08,0.9999902248382568,0,0,1e-08,True,False
general,JapaneseVowels,tabpfn_2_6,Raw+Gram@0.5,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999116339495,1.000000076466847,8.836605047690682e-08,8.991078104259032e-08,0.9999869167804718,0,0,1e-08,True,False
general,JapaneseVowels,tabpfn_2_6,Raw+Gram@0.5,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999189670348,1.0000000815180101,8.151801011990756e-08,7.259756884536728e-08,0.9999894499778748,0,0,1e-08,True,False
general,JapaneseVowels,tabpfn_2_6,Raw+Gram@0.75,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999070921604,1.0000000868308518,9.290783964388538e-08,8.728016887005197e-08,0.9999864846467972,0,0,1e-08,True,False
