scope,dataset,model,method,seed,split,problem_type,n_rows,family,selected_alpha,invariant_feature_fraction,raw_disagreement_recomputed,raw_disagreement_stored,method_disagreement_recomputed,method_disagreement_stored,disagreement_reduction,disagreement_reduction_stored,disagreement_mismatch,disagreement_matches_tolerance,raw_fallback,inference_multiplier,raw_loss_recomputed,raw_loss_stored,method_loss_recomputed,method_loss_stored,trivial_loss_recomputed,trivial_loss_stored,raw_loss_mismatch,method_loss_mismatch,trivial_loss_mismatch,absolute_loss_mismatch,loss_matches_tolerance,trivial_matches_tolerance,L_raw,L_method,L_trivial,numerator,raw_headroom,denominator_used,denominator_clipped,C_recomputed,C_stored,C_difference,C_matches_tolerance,C_stable,delta_L,delta_sigma,delta_logloss
general,mfeat-fourier,controlled_mlp,BlockGuard-Greedy-t01,2,validation,classification,256,BlockGuard-Greedy,,0.5263157894736842,0.0579820948889508,0.0579820948889508,0.013537019612493525,0.013537019612493525,0.7665310362031578,0.7665310362031578,0.0,True,False,1.0,0.5856303671177399,0.5856303671177399,0.5559527505514759,0.5559527505514759,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.5856303671177399,0.5559527505514759,2.302573656302008,-0.029677616566263998,1.7169432891842682,1.7169432891842682,False,-0.017285146663384578,-0.017285146663384578,0.0,True,-0.012888889128492422,-0.029677616566263998,,-0.029677616566263998
general,mfeat-fourier,controlled_mlp,BlockGuard-Greedy-t01,2,test,classification,400,BlockGuard-Greedy,,0.5263157894736842,0.06188478731012563,0.06188478731012563,0.013099760173867743,0.013099760173867743,0.7883201875087587,0.7883201875087587,0.0,True,False,1.0,0.624761809712978,0.624761809712978,0.5545218376207037,0.5545218376207037,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.624761809712978,0.5545218376207037,2.302596522337036,-0.07023997209227428,1.6778347126240583,1.6778347126240583,False,-0.04186346340541621,-0.04186346340541621,0.0,True,-0.030504680872610605,-0.07023997209227428,,-0.07023997209227428
general,mfeat-fourier,tabm_d,Raw,0,validation,classification,256,fixed,0.0,,0.05861493164038688,0.05861493164038688,0.05861493164038688,0.05861493164038688,0.0,0.0,0.0,True,True,1.0,0.45921078527783044,0.45921078527783044,0.45921078527783044,0.45921078527783044,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.45921078527783044,0.45921078527783044,2.302573656302008,0.0,1.8433628710241776,1.8433628710241776,False,0.0,0.0,0.0,True,0.0,0.0,,0.0
general,mfeat-fourier,tabm_d,Raw,0,test,classification,400,fixed,0.0,,0.056662657009012705,0.056662657009012705,0.056662657009012705,0.056662657009012705,0.0,0.0,0.0,True,True,1.0,0.5036816895751923,0.5036816895751923,0.5036816895751923,0.5036816895751923,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.5036816895751923,2.302596522337036,0.0,1.7989148327618438,1.7989148327618438,False,0.0,0.0,0.0,True,0.0,0.0,,0.0
general,mfeat-fourier,tabm_d,Raw+Gram@0.5,0,validation,classification,256,fixed,0.5,,0.05861493164038688,0.05861493164038688,0.029307465732506942,0.029307465732506942,0.5000000014959753,0.5000000014959753,0.0,True,False,2.0,0.45921078527783044,0.45921078527783044,0.46652950701481616,0.46652950701481616,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.45921078527783044,0.46652950701481616,2.302573656302008,0.007318721736985723,1.8433628710241776,1.8433628710241776,False,0.003970309835371383,0.003970309835371383,0.0,True,0.0031784962522066616,0.007318721736985723,,0.007318721736985723
general,mfeat-fourier,tabm_d,Raw+Gram@0.5,0,test,classification,400,fixed,0.5,,0.056662657009012705,0.056662657009012705,0.028331328262392236,0.028331328262392236,0.5000000042729045,0.5000000042729045,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.49476557443985697,0.49476557443985697,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.49476557443985697,2.302596522337036,-0.008916115135335356,1.7989148327618438,1.7989148327618438,False,-0.004956385356857942,-0.004956385356857942,0.0,True,-0.003872200382846876,-0.008916115135335356,,-0.008916115135335356
general,mfeat-fourier,tabm_d,Raw+Gram@0.75,0,validation,classification,256,fixed,0.75,,0.05861493164038688,0.05861493164038688,0.014653732780824175,0.014653732780824175,0.7500000022054542,0.7500000022054542,0.0,True,False,2.0,0.45921078527783044,0.45921078527783044,0.4778332398233557,0.4778332398233557,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.45921078527783044,0.4778332398233557,2.302573656302008,0.018622454545525247,1.8433628710241776,1.8433628710241776,False,0.010102435520564954,0.010102435520564954,0.0,True,0.008087669419198248,0.018622454545525247,,0.018622454545525247
general,mfeat-fourier,tabm_d,Raw+Gram@0.75,0,test,classification,400,fixed,0.75,,0.056662657009012705,0.056662657009012705,0.014165663970223978,0.014165663970223978,0.7500000049773381,0.7500000049773381,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.4991309990578657,0.4991309990578657,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.4991309990578657,2.302596522337036,-0.00455069051732665,1.7989148327618438,1.7989148327618438,False,-0.002529686472338466,-0.002529686472338466,0.0,True,-0.001976329970614172,-0.00455069051732665,,-0.00455069051732665
general,mfeat-fourier,tabm_d,PureGram,0,validation,classification,256,fixed,1.0,,0.05861493164038688,0.05861493164038688,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.45921078527783044,0.45921078527783044,0.5117158522260203,0.5117158522260203,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.45921078527783044,0.5117158522260203,2.302573656302008,0.052505066948189905,1.8433628710241776,1.8433628710241776,False,0.028483305036418542,0.028483305036418542,0.0,True,0.02280277410648152,0.052505066948189905,,0.052505066948189905
general,mfeat-fourier,tabm_d,PureGram,0,test,classification,400,fixed,1.0,,0.056662657009012705,0.056662657009012705,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.5036816895751923,0.5036816895751923,0.5163105863911902,0.5163105863911902,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.5163105863911902,2.302596522337036,0.012628896815997881,1.7989148327618438,1.7989148327618438,False,0.007020286111382465,0.007020286111382465,0.0,True,0.005484632975637475,0.012628896815997881,,0.012628896815997881
general,mfeat-fourier,tabm_d,GuardedGram-G2-g0p0-t01,0,validation,classification,256,G2,0.5,,0.05861493164038688,0.05861493164038688,0.029307465732506942,0.029307465732506942,0.5000000014959753,0.5000000014959753,0.0,True,False,2.0,0.45921078527783044,0.45921078527783044,0.46652950701481616,0.46652950701481616,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.45921078527783044,0.46652950701481616,2.302573656302008,0.007318721736985723,1.8433628710241776,1.8433628710241776,False,0.003970309835371383,0.003970309835371383,0.0,True,0.0031784962522066616,0.007318721736985723,,0.007318721736985723
general,mfeat-fourier,tabm_d,GuardedGram-G2-g0p0-t01,0,test,classification,400,G2,0.5,,0.056662657009012705,0.056662657009012705,0.028331328262392236,0.028331328262392236,0.5000000042729045,0.5000000042729045,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.49476557443985697,0.49476557443985697,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.49476557443985697,2.302596522337036,-0.008916115135335356,1.7989148327618438,1.7989148327618438,False,-0.004956385356857942,-0.004956385356857942,0.0,True,-0.003872200382846876,-0.008916115135335356,,-0.008916115135335356
general,mfeat-fourier,tabm_d,SafeGram-t01,0,validation,classification,256,safety_reference,0.25,,0.05861493164038688,0.05861493164038688,0.0439611986932498,0.0439611986932498,0.25000000063192707,0.25000000063192707,0.0,True,False,2.0,0.45921078527783044,0.45921078527783044,0.46078753700297337,0.46078753700297337,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.45921078527783044,0.46078753700297337,2.302573656302008,0.001576751725142933,1.8433628710241776,1.8433628710241776,False,0.0008553669762627286,0.0008553669762627286,0.0,True,0.0006847779747794199,0.001576751725142933,,0.001576751725142933
general,mfeat-fourier,tabm_d,SafeGram-t01,0,test,classification,400,safety_reference,0.25,,0.056662657009012705,0.056662657009012705,0.042496992611866846,0.042496992611866846,0.25000000255711063,0.25000000255711063,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.49591599815136006,0.49591599815136006,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.49591599815136006,2.302596522337036,-0.007765691423832266,1.7989148327618438,1.7989148327618438,False,-0.004316875530960924,-0.004316875530960924,0.0,True,-0.0033725801930554575,-0.007765691423832266,,-0.007765691423832266
general,mfeat-fourier,tabm_d,SafeRankGram-t01,0,validation,classification,256,safety_reference,0.5,,0.05861493164038688,0.05861493164038688,0.02930746581548309,0.02930746581548309,0.5000000000803609,0.5000000000803609,0.0,True,False,2.0,0.45921078527783044,0.45921078527783044,0.4563272824792367,0.4563272824792367,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.45921078527783044,0.4563272824792367,2.302573656302008,-0.002883502798593729,1.8433628710241776,1.8433628710241776,False,-0.001564262166673481,-0.001564262166673481,0.0,True,-0.0012522955739990129,-0.002883502798593729,,-0.002883502798593729
general,mfeat-fourier,tabm_d,SafeRankGram-t01,0,test,classification,400,safety_reference,0.5,,0.056662657009012705,0.056662657009012705,0.028331328405130835,0.028331328405130835,0.5000000017538098,0.5000000017538098,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.48533937256512744,0.48533937256512744,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.48533937256512744,2.302596522337036,-0.01834231701006489,1.7989148327618438,1.7989148327618438,False,-0.010196323181072579,-0.010196323181072579,0.0,True,-0.007965927522312172,-0.01834231701006489,,-0.01834231701006489
general,mfeat-fourier,tabm_d,BlockGuard-Greedy-t01,0,validation,classification,256,BlockGuard-Greedy,,0.5263157894736842,0.05861493164038688,0.05861493164038688,0.021385083241677094,0.021385083241677094,0.6351598024053253,0.6351598024053253,0.0,True,False,1.0,0.45921078527783044,0.45921078527783044,0.4611047447059877,0.4611047447059877,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.45921078527783044,0.4611047447059877,2.302573656302008,0.001893959428157288,1.8433628710241776,1.8433628710241776,False,0.0010274479636800968,0.0010274479636800968,0.0,True,0.0008225402140659574,0.001893959428157288,,0.001893959428157288
general,mfeat-fourier,tabm_d,BlockGuard-Greedy-t01,0,test,classification,400,BlockGuard-Greedy,,0.5263157894736842,0.056662657009012705,0.056662657009012705,0.021746810178457275,0.021746810178457275,0.6162056047777948,0.6162056047777948,0.0,True,False,1.0,0.5036816895751923,0.5036816895751923,0.48887952769096976,0.48887952769096976,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.48887952769096976,2.302596522337036,-0.014802161884222564,1.7989148327618438,1.7989148327618438,False,-0.008228383920486693,-0.008228383920486693,0.0,True,-0.006428465317579395,-0.014802161884222564,,-0.014802161884222564
general,mfeat-fourier,tabm_d,Raw,1,validation,classification,256,fixed,0.0,,0.060908803355389944,0.060908803355389944,0.060908803355389944,0.060908803355389944,0.0,0.0,0.0,True,True,1.0,0.4728630734829215,0.4728630734829215,0.4728630734829215,0.4728630734829215,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.4728630734829215,0.4728630734829215,2.302573656302008,0.0,1.8297105828190865,1.8297105828190865,False,0.0,0.0,0.0,True,0.0,0.0,,0.0
general,mfeat-fourier,tabm_d,Raw,1,test,classification,400,fixed,0.0,,0.058973918403856254,0.058973918403856254,0.058973918403856254,0.058973918403856254,0.0,0.0,0.0,True,True,1.0,0.48629760978893044,0.48629760978893044,0.48629760978893044,0.48629760978893044,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.48629760978893044,2.302596522337036,0.0,1.8162989125481057,1.8162989125481057,False,0.0,0.0,0.0,True,0.0,0.0,,0.0
general,mfeat-fourier,tabm_d,Raw+Gram@0.5,1,validation,classification,256,fixed,0.5,,0.060908803355389944,0.060908803355389944,0.030454401271121413,0.030454401271121413,0.5000000066751198,0.5000000066751198,0.0,True,False,2.0,0.4728630734829215,0.4728630734829215,0.47883290154595615,0.47883290154595615,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.4728630734829215,0.47883290154595615,2.302573656302008,0.005969828063034643,1.8297105828190865,1.8297105828190865,False,0.0032627171308353925,0.0032627171308353925,0.0,True,0.002592676263230745,0.005969828063034643,,0.005969828063034643
general,mfeat-fourier,tabm_d,Raw+Gram@0.5,1,test,classification,400,fixed,0.5,,0.058973918403856254,0.058973918403856254,0.029486958902167057,0.029486958902167057,0.5000000050829431,0.5000000050829431,0.0,True,False,2.0,0.48629760978893044,0.48629760978893044,0.47657509957997257,0.47657509957997257,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.47657509957997257,2.302596522337036,-0.009722510208957869,1.8162989125481057,1.8162989125481057,False,-0.005352924092939114,-0.005352924092939114,0.0,True,-0.004222411575211596,-0.009722510208957869,,-0.009722510208957869
general,mfeat-fourier,tabm_d,Raw+Gram@0.75,1,validation,classification,256,fixed,0.75,,0.060908803355389944,0.060908803355389944,0.01522720041795199,0.01522720041795199,0.7500000069102571,0.7500000069102571,0.0,True,False,2.0,0.4728630734829215,0.4728630734829215,0.48971541914249583,0.48971541914249583,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.4728630734829215,0.48971541914249583,2.302573656302008,0.01685234565957433,1.8297105828190865,1.8297105828190865,False,0.0092103886908767,0.0092103886908767,0.0,True,0.007318917079351818,0.01685234565957433,,0.01685234565957433
general,mfeat-fourier,tabm_d,Raw+Gram@0.75,1,test,classification,400,fixed,0.75,,0.058973918403856254,0.058973918403856254,0.014743479226948714,0.014743479226948714,0.7500000063420468,0.7500000063420468,0.0,True,False,2.0,0.48629760978893044,0.48629760978893044,0.4815665943346704,0.4815665943346704,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.4815665943346704,2.302596522337036,-0.004731015454260024,1.8162989125481057,1.8162989125481057,False,-0.0026047559801832564,-0.0026047559801832564,0.0,True,-0.002054643706947949,-0.004731015454260024,,-0.004731015454260024
general,mfeat-fourier,tabm_d,PureGram,1,validation,classification,256,fixed,1.0,,0.060908803355389944,0.060908803355389944,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.4728630734829215,0.4728630734829215,0.520632940719318,0.520632940719318,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.4728630734829215,0.520632940719318,2.302573656302008,0.04776986723639648,1.8297105828190865,1.8297105828190865,False,0.026107881587915452,0.026107881587915452,0.0,True,0.020746292786618648,0.04776986723639648,,0.04776986723639648
general,mfeat-fourier,tabm_d,PureGram,1,test,classification,400,fixed,1.0,,0.058973918403856254,0.058973918403856254,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.48629760978893044,0.48629760978893044,0.502507442200218,0.502507442200218,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.502507442200218,2.302596522337036,0.016209832411287595,1.8162989125481057,1.8162989125481057,False,0.00892465017696159,0.00892465017696159,0.0,True,0.007039805825310339,0.016209832411287595,,0.016209832411287595
general,mfeat-fourier,tabm_d,GuardedGram-G2-g0p0-t01,1,validation,classification,256,G2,0.75,,0.060908803355389944,0.060908803355389944,0.01522720041795199,0.01522720041795199,0.7500000069102571,0.7500000069102571,0.0,True,False,2.0,0.4728630734829215,0.4728630734829215,0.48971541914249583,0.48971541914249583,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.4728630734829215,0.48971541914249583,2.302573656302008,0.01685234565957433,1.8297105828190865,1.8297105828190865,False,0.0092103886908767,0.0092103886908767,0.0,True,0.007318917079351818,0.01685234565957433,,0.01685234565957433
general,mfeat-fourier,tabm_d,GuardedGram-G2-g0p0-t01,1,test,classification,400,G2,0.75,,0.058973918403856254,0.058973918403856254,0.014743479226948714,0.014743479226948714,0.7500000063420468,0.7500000063420468,0.0,True,False,2.0,0.48629760978893044,0.48629760978893044,0.4815665943346704,0.4815665943346704,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.4815665943346704,2.302596522337036,-0.004731015454260024,1.8162989125481057,1.8162989125481057,False,-0.0026047559801832564,-0.0026047559801832564,0.0,True,-0.002054643706947949,-0.004731015454260024,,-0.004731015454260024
general,mfeat-fourier,tabm_d,SafeGram-t01,1,validation,classification,256,safety_reference,0.25,,0.060908803355389944,0.060908803355389944,0.045681602252379015,0.045681602252379015,0.2500000043370322,0.2500000043370322,0.0,True,False,2.0,0.4728630734829215,0.4728630734829215,0.47369313485385806,0.47369313485385806,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.4728630734829215,0.47369313485385806,2.302573656302008,0.0008300613709365523,1.8297105828190865,1.8297105828190865,False,0.0004536571951492205,0.0004536571951492205,0.0,True,0.0003604928635680007,0.0008300613709365523,,0.0008300613709365523
general,mfeat-fourier,tabm_d,SafeGram-t01,1,test,classification,400,safety_reference,0.25,,0.058973918403856254,0.058973918403856254,0.04423043862901706,0.04423043862901706,0.25000000294833946,0.25000000294833946,0.0,True,False,2.0,0.48629760978893044,0.48629760978893044,0.4776857773207941,0.4776857773207941,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.4776857773207941,2.302596522337036,-0.008611832468136349,1.8162989125481057,1.8162989125481057,False,-0.004741418061003359,-0.004741418061003359,0.0,True,-0.0037400527554847995,-0.008611832468136349,,-0.008611832468136349
general,mfeat-fourier,tabm_d,SafeRankGram-t01,1,validation,classification,256,safety_reference,0.75,,0.060908803355389944,0.060908803355389944,0.015227200699291638,0.015227200699291638,0.7500000022912262,0.7500000022912262,0.0,True,False,2.0,0.4728630734829215,0.4728630734829215,0.460557171519875,0.460557171519875,2.302573656302008,2.302573656302008,0.0,0.0,0.0,0.0,True,True,0.4728630734829215,0.460557171519875,2.302573656302008,-0.012305901963046484,1.8297105828190865,1.8297105828190865,False,-0.006725600255361936,-0.006725600255361936,0.0,True,-0.005344411862511307,-0.012305901963046484,,-0.012305901963046484
