panel,dataset,model,method,alpha,product_cells,score_bias,absolute_bias,score_rmse,max_absolute_score_error,support_floor
confirmation,credit_card_fraud,native_histgb,two_disjoint_pairs64,0.0001,32,-1.3791051634015616e-16,1.3791051634015616e-16,1.3791051634015616e-16,1.3791051634015616e-16,5e-05
confirmation,credit_card_fraud,catboost_native,two_disjoint_pairs64,0.0001,32,-3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,5e-05
confirmation,credit_card_fraud,onehot_adam_mlp,two_disjoint_pairs64,0.0001,32,-6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,5e-05
confirmation,credit_card_fraud,onehot_linear,disjoint_pair32,0.01,32,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,0.005
confirmation,credit_card_fraud,ordinal_forest,disjoint_pair32,0.01,32,-3.469446951953614e-16,3.469446951953614e-16,3.469446951953614e-16,3.469446951953614e-16,0.005
confirmation,credit_card_fraud,native_histgb,disjoint_pair32,0.01,32,5.377642775528102e-17,5.377642775528102e-17,5.377642775528102e-17,5.377642775528102e-17,0.005
confirmation,credit_card_fraud,catboost_native,disjoint_pair32,0.01,32,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,0.005
confirmation,credit_card_fraud,onehot_adam_mlp,disjoint_pair32,0.01,32,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.005
confirmation,credit_card_fraud,onehot_linear,independent_pair32,0.01,32,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,0.005
confirmation,credit_card_fraud,ordinal_forest,independent_pair32,0.01,32,-3.469446951953614e-16,3.469446951953614e-16,3.469446951953614e-16,3.469446951953614e-16,0.005
confirmation,credit_card_fraud,native_histgb,independent_pair32,0.01,32,-4.010607918903189e-08,4.010607918903189e-08,4.4221617190182285e-06,8.676743350673546e-06,0.005
confirmation,credit_card_fraud,catboost_native,independent_pair32,0.01,32,-1.700137386022698e-08,1.700137386022698e-08,9.285073438960002e-06,2.994528592663477e-05,0.005
confirmation,credit_card_fraud,onehot_adam_mlp,independent_pair32,0.01,32,-2.0231790908190323e-06,2.0231790908190323e-06,8.922834923757654e-05,0.00022575292724334034,0.005
confirmation,credit_card_fraud,onehot_linear,mutually_disjoint_pack64,0.01,32,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,0.005
confirmation,credit_card_fraud,ordinal_forest,mutually_disjoint_pack64,0.01,32,-3.469446951953614e-16,3.469446951953614e-16,3.469446951953614e-16,3.469446951953614e-16,0.005
confirmation,credit_card_fraud,native_histgb,mutually_disjoint_pack64,0.01,32,5.377642775528102e-17,5.377642775528102e-17,5.377642775528102e-17,5.377642775528102e-17,0.005
confirmation,credit_card_fraud,catboost_native,mutually_disjoint_pack64,0.01,32,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,0.005
confirmation,credit_card_fraud,onehot_adam_mlp,mutually_disjoint_pack64,0.01,32,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.005
confirmation,credit_card_fraud,onehot_linear,two_disjoint_pairs64,0.01,32,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,1.734723475976807e-17,0.005
confirmation,credit_card_fraud,ordinal_forest,two_disjoint_pairs64,0.01,32,-3.469446951953614e-16,3.469446951953614e-16,3.469446951953614e-16,3.469446951953614e-16,0.005
confirmation,credit_card_fraud,native_histgb,two_disjoint_pairs64,0.01,32,5.377642775528102e-17,5.377642775528102e-17,5.377642775528102e-17,5.377642775528102e-17,0.005
confirmation,credit_card_fraud,catboost_native,two_disjoint_pairs64,0.01,32,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.0408340855860843e-17,0.005
confirmation,credit_card_fraud,onehot_adam_mlp,two_disjoint_pairs64,0.01,32,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.005
confirmation,heloc_credit_risk,onehot_linear,disjoint_pair32,1e-06,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-07
confirmation,heloc_credit_risk,ordinal_forest,disjoint_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,heloc_credit_risk,native_histgb,disjoint_pair32,1e-06,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-07
confirmation,heloc_credit_risk,catboost_native,disjoint_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,heloc_credit_risk,onehot_adam_mlp,disjoint_pair32,1e-06,32,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,5e-07
confirmation,heloc_credit_risk,onehot_linear,independent_pair32,1e-06,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-07
confirmation,heloc_credit_risk,ordinal_forest,independent_pair32,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,heloc_credit_risk,native_histgb,independent_pair32,1e-06,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-07
confirmation,heloc_credit_risk,catboost_native,independent_pair32,1e-06,32,1.0593473555443704e-05,1.0593473555443704e-05,0.0001735086277865226,0.00038055679669568576,5e-07
confirmation,heloc_credit_risk,onehot_adam_mlp,independent_pair32,1e-06,32,5.75145118465616e-05,5.75145118465616e-05,0.00030802193047937786,0.0009603738100822934,5e-07
confirmation,heloc_credit_risk,onehot_linear,mutually_disjoint_pack64,1e-06,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-07
confirmation,heloc_credit_risk,ordinal_forest,mutually_disjoint_pack64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,heloc_credit_risk,native_histgb,mutually_disjoint_pack64,1e-06,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-07
confirmation,heloc_credit_risk,catboost_native,mutually_disjoint_pack64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,heloc_credit_risk,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,32,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,5e-07
confirmation,heloc_credit_risk,onehot_linear,two_disjoint_pairs64,1e-06,32,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,5e-07
confirmation,heloc_credit_risk,ordinal_forest,two_disjoint_pairs64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,heloc_credit_risk,native_histgb,two_disjoint_pairs64,1e-06,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-07
confirmation,heloc_credit_risk,catboost_native,two_disjoint_pairs64,1e-06,32,0.0,0.0,0.0,0.0,5e-07
confirmation,heloc_credit_risk,onehot_adam_mlp,two_disjoint_pairs64,1e-06,32,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,5e-07
confirmation,heloc_credit_risk,onehot_linear,disjoint_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,heloc_credit_risk,ordinal_forest,disjoint_pair32,0.0001,32,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,5e-05
confirmation,heloc_credit_risk,native_histgb,disjoint_pair32,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
confirmation,heloc_credit_risk,catboost_native,disjoint_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,heloc_credit_risk,onehot_adam_mlp,disjoint_pair32,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
confirmation,heloc_credit_risk,onehot_linear,independent_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,heloc_credit_risk,ordinal_forest,independent_pair32,0.0001,32,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,5e-05
confirmation,heloc_credit_risk,native_histgb,independent_pair32,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
confirmation,heloc_credit_risk,catboost_native,independent_pair32,0.0001,32,1.0590377802588034e-05,1.0590377802588034e-05,0.0001734740543043056,0.00038048025456949297,5e-05
confirmation,heloc_credit_risk,onehot_adam_mlp,independent_pair32,0.0001,32,5.748878176887963e-05,5.748878176887963e-05,0.00030801629355121246,0.00096041360983945,5e-05
confirmation,heloc_credit_risk,onehot_linear,mutually_disjoint_pack64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,heloc_credit_risk,ordinal_forest,mutually_disjoint_pack64,0.0001,32,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,5e-05
confirmation,heloc_credit_risk,native_histgb,mutually_disjoint_pack64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
confirmation,heloc_credit_risk,catboost_native,mutually_disjoint_pack64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,heloc_credit_risk,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
confirmation,heloc_credit_risk,onehot_linear,two_disjoint_pairs64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,heloc_credit_risk,ordinal_forest,two_disjoint_pairs64,0.0001,32,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,5e-05
confirmation,heloc_credit_risk,native_histgb,two_disjoint_pairs64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
confirmation,heloc_credit_risk,catboost_native,two_disjoint_pairs64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
confirmation,heloc_credit_risk,onehot_adam_mlp,two_disjoint_pairs64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
confirmation,heloc_credit_risk,onehot_linear,disjoint_pair32,0.01,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
confirmation,heloc_credit_risk,ordinal_forest,disjoint_pair32,0.01,32,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.005
confirmation,heloc_credit_risk,native_histgb,disjoint_pair32,0.01,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.005
confirmation,heloc_credit_risk,catboost_native,disjoint_pair32,0.01,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
confirmation,heloc_credit_risk,onehot_adam_mlp,disjoint_pair32,0.01,32,-9.992007221626409e-16,9.992007221626409e-16,9.992007221626409e-16,9.992007221626409e-16,0.005
confirmation,heloc_credit_risk,onehot_linear,independent_pair32,0.01,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
confirmation,heloc_credit_risk,ordinal_forest,independent_pair32,0.01,32,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.005
confirmation,heloc_credit_risk,native_histgb,independent_pair32,0.01,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.005
confirmation,heloc_credit_risk,catboost_native,independent_pair32,0.01,32,1.028983602828265e-05,1.028983602828265e-05,0.0001700624370254264,0.00037292256088294895,0.005
confirmation,heloc_credit_risk,onehot_adam_mlp,independent_pair32,0.01,32,5.500267415424259e-05,5.500267415424259e-05,0.00030763789918884625,0.0009636667685353206,0.005
confirmation,heloc_credit_risk,onehot_linear,mutually_disjoint_pack64,0.01,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
confirmation,heloc_credit_risk,ordinal_forest,mutually_disjoint_pack64,0.01,32,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.005
confirmation,heloc_credit_risk,native_histgb,mutually_disjoint_pack64,0.01,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.005
confirmation,heloc_credit_risk,catboost_native,mutually_disjoint_pack64,0.01,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
confirmation,heloc_credit_risk,onehot_adam_mlp,mutually_disjoint_pack64,0.01,32,-9.992007221626409e-16,9.992007221626409e-16,9.992007221626409e-16,9.992007221626409e-16,0.005
confirmation,heloc_credit_risk,onehot_linear,two_disjoint_pairs64,0.01,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
confirmation,heloc_credit_risk,ordinal_forest,two_disjoint_pairs64,0.01,32,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.005
confirmation,heloc_credit_risk,native_histgb,two_disjoint_pairs64,0.01,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.005
confirmation,heloc_credit_risk,catboost_native,two_disjoint_pairs64,0.01,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
confirmation,heloc_credit_risk,onehot_adam_mlp,two_disjoint_pairs64,0.01,32,-9.992007221626409e-16,9.992007221626409e-16,9.992007221626409e-16,9.992007221626409e-16,0.005
confirmation,kdd17_stock_direction,onehot_linear,disjoint_pair32,1e-06,128,-1.4321301197890712e-10,1.4321301197890712e-10,3.911290793806463e-09,1.3230876616532328e-08,5e-07
confirmation,kdd17_stock_direction,ordinal_forest,disjoint_pair32,1e-06,128,5.8907686749145476e-05,5.8907686749145476e-05,0.00021109002368040406,0.000637428470406376,5e-07
confirmation,kdd17_stock_direction,native_histgb,disjoint_pair32,1e-06,128,-5.370648587313398e-12,5.370648587313398e-12,7.088799589221791e-10,1.1003477018434182e-09,5e-07
confirmation,kdd17_stock_direction,catboost_native,disjoint_pair32,1e-06,128,1.333442121207774e-05,1.333442121207774e-05,0.00011209051134400978,0.00039215209990850486,5e-07
confirmation,kdd17_stock_direction,onehot_adam_mlp,disjoint_pair32,1e-06,128,0.00013819859046615153,0.00013819859046615153,0.0016459532122305221,0.0059577139148341285,5e-07
confirmation,kdd17_stock_direction,onehot_linear,independent_pair32,1e-06,128,-1.601186973808344e-10,1.601186973808344e-10,4.14526743729026e-09,1.323096010530378e-08,5e-07
confirmation,kdd17_stock_direction,ordinal_forest,independent_pair32,1e-06,128,5.441214131701928e-05,5.441214131701928e-05,0.00023122642054385501,0.0006481215476215052,5e-07
confirmation,kdd17_stock_direction,native_histgb,independent_pair32,1e-06,128,2.3642683730923375e-11,2.3642683730923375e-11,7.886261923103517e-10,1.1003477018434182e-09,5e-07
confirmation,kdd17_stock_direction,catboost_native,independent_pair32,1e-06,128,1.0377025227410004e-05,1.0377025227410004e-05,0.00012129139759869683,0.00039215209990850486,5e-07
confirmation,kdd17_stock_direction,onehot_adam_mlp,independent_pair32,1e-06,128,0.00030336410800537003,0.00030336410800537003,0.0017895381047277237,0.005139145479603591,5e-07
confirmation,kdd17_stock_direction,onehot_linear,mutually_disjoint_pack64,1e-06,128,-2.1140018555132478e-11,2.1140018555132478e-11,2.2092224706425415e-09,9.467918782313234e-09,5e-07
confirmation,kdd17_stock_direction,ordinal_forest,mutually_disjoint_pack64,1e-06,128,2.261344866418696e-05,2.261344866418696e-05,0.00010858191690953446,0.00034780183073157556,5e-07
confirmation,kdd17_stock_direction,native_histgb,mutually_disjoint_pack64,1e-06,128,-1.6111362461171397e-12,1.6111362461171397e-12,4.1370171425798804e-10,1.1003477018434182e-09,5e-07
confirmation,kdd17_stock_direction,catboost_native,mutually_disjoint_pack64,1e-06,128,3.8606824109019364e-06,3.8606824109019364e-06,6.070139546491885e-05,0.00023902278554577272,5e-07
confirmation,kdd17_stock_direction,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,128,0.00012908185142769275,0.00012908185142769275,0.0009357788197198528,0.003690475651665248,5e-07
confirmation,kdd17_stock_direction,onehot_linear,two_disjoint_pairs64,1e-06,128,3.076417517001301e-11,3.076417517001301e-11,2.7569996913201575e-09,9.385638044534517e-09,5e-07
confirmation,kdd17_stock_direction,ordinal_forest,two_disjoint_pairs64,1e-06,128,3.612917945872412e-05,3.612917945872412e-05,0.00014695962156447694,0.0004336450080986154,5e-07
confirmation,kdd17_stock_direction,native_histgb,two_disjoint_pairs64,1e-06,128,-3.222734362359758e-12,3.222734362359758e-12,5.094426023697334e-10,1.1003477018434182e-09,5e-07
confirmation,kdd17_stock_direction,catboost_native,two_disjoint_pairs64,1e-06,128,4.3377810829619634e-06,4.3377810829619634e-06,8.050904471282554e-05,0.0003252791376249231,5e-07
confirmation,kdd17_stock_direction,onehot_adam_mlp,two_disjoint_pairs64,1e-06,128,0.00015900269946733658,0.00015900269946733658,0.0011685266000638936,0.004101141790993745,5e-07
confirmation,kdd17_stock_direction,onehot_linear,disjoint_pair32,0.0001,128,-1.4319744630515718e-10,1.4319744630515718e-10,3.9108375687825525e-09,1.3229439654871555e-08,5e-05
confirmation,kdd17_stock_direction,ordinal_forest,disjoint_pair32,0.0001,128,5.88960439076025e-05,5.88960439076025e-05,0.00021106759094621476,0.0006373577179066281,5e-05
confirmation,kdd17_stock_direction,native_histgb,disjoint_pair32,0.0001,128,-5.369638652989728e-12,5.369638652989728e-12,7.087743551290101e-10,1.1001834998580762e-09,5e-05
confirmation,kdd17_stock_direction,catboost_native,disjoint_pair32,0.0001,128,1.3332001021134471e-05,1.3332001021134471e-05,0.00011208035297909113,0.00039211170439990006,5e-05
confirmation,kdd17_stock_direction,onehot_adam_mlp,disjoint_pair32,0.0001,128,0.00013816652821332335,0.00013816652821332335,0.0016455853521255522,0.005956435024431439,5e-05
