dataset,split_seed,problem_type,model,model_family,transform,matched_normalized_loss_gap,matched_excess_disagreement,matched_disagreement,context_only_disagreement,query_only_disagreement
superconductivity,20260831,regression,linear,linear,composition,0.005777978463120919,0.15950950086695845,0.15950950086695845,1099.7124063660715,2.3662944465380096
superconductivity,20260831,regression,linear,linear,empirical_cdf,0.004242608395002843,0.19579488222376393,0.19579488222376393,8011.243730843956,2.1415582050683892
superconductivity,20260831,regression,linear,linear,monotone_spline,0.01837016485072528,0.18469571011972077,0.18469571011972077,720.8143460463876,2.473690916567339
superconductivity,20260831,regression,linear,linear,negative_affine,2.8355473102212966e-15,3.685618006703289e-14,3.685618006703289e-14,2.1256626032041663,2.3318747341055173
superconductivity,20260831,regression,linear,linear,positive_affine,7.805720123642895e-16,2.8118307173611287e-14,2.8118307173611287e-14,19.29950837422145,14.788052797903083
superconductivity,20260831,regression,linear,linear,quantile_gaussian,0.005045321351425968,0.19227960943659156,0.19227960943659156,1314.0654163248669,2.176675552633581
superconductivity,20260831,regression,linear,linear,random_monotone_pwl,0.011568510900831025,0.16979612955034415,0.16979612955034415,769.2316094357881,2.001439582657964
superconductivity,20260831,regression,linear,linear,signed_power,0.08011713986166807,0.24695412472541264,0.24695412472541264,1067.775392860295,3.057782294868181
superconductivity,20260831,regression,mitra_default,TFM,asinh,-0.0005266323207122883,-0.05334738388485648,0.005525751545883621,2.731033409602995,1.7817363784846827
superconductivity,20260831,regression,mitra_default,TFM,monotone_spline,-0.000904104443130614,-0.053503808282662664,0.005369327148077437,2.320658873297892,1.7941121621858238
superconductivity,20260831,regression,mitra_default,TFM,negative_affine,-0.011390732688790439,0.0044314068995082445,0.06330454233024835,1.7470664395119524,1.9097406635868905
superconductivity,20260831,regression,mitra_default,TFM,positive_affine,-0.002387646740044803,-0.02099136864324616,0.03788176678749394,0.5530295343251361,1.0476381366839038
superconductivity,20260831,regression,mitra_default,TFM,random_monotone_pwl,-0.0005795080521126521,-0.056261610420448895,0.0026115250102912105,2.189010483269011,1.8276109573930883
superconductivity,20260831,regression,mitra_default,TFM,signed_power,-0.000289501905211596,-0.054708325600923056,0.004164809829817051,2.253132184529204,1.7353707001635295
superconductivity,20260831,regression,random_forest,tree,asinh,0.00010507446058670477,0.002179117492623716,0.002179117492623769,0.9173087420758989,0.9925003136168536
superconductivity,20260831,regression,random_forest,tree,atomic_spacing,-0.00014922416347126936,0.00525771525431976,0.005257715254319814,0.6500213406293573,0.6510017030829588
superconductivity,20260831,regression,random_forest,tree,composition,0.00031491014307770214,0.0024533007184668796,0.0024533007184669325,0.9065185864306345,0.9922152649661692
superconductivity,20260831,regression,random_forest,tree,empirical_cdf,3.1661896061317404e-05,0.005453296217471314,0.005453296217471367,0.8496861422441163,0.9896208455739357
superconductivity,20260831,regression,random_forest,tree,monotone_spline,0.00036870734917310934,0.0034331765344490337,0.0034331765344490866,0.9128909749434225,0.9972878023418729
superconductivity,20260831,regression,random_forest,tree,negative_affine,0.0002776616305171117,0.005481466018154337,0.005481466018154389,1.163154497999132,1.1670910883754997
superconductivity,20260831,regression,random_forest,tree,positive_affine,0.0,2.211059620957961e-19,5.2959593451940765e-17,0.6393796707095676,0.6430059673870628
superconductivity,20260831,regression,random_forest,tree,quantile_gaussian,2.231332327672233e-05,0.005496419957976211,0.005496419957976264,0.8838829489201667,1.0019821733687
superconductivity,20260831,regression,random_forest,tree,random_monotone_pwl,0.00018861966948636807,0.0022974302816419884,0.0022974302816420413,0.9105595294316947,0.9947710419270424
superconductivity,20260831,regression,random_forest,tree,signed_power,-0.0010670781189616742,0.010460723570609379,0.010460723570609431,0.9037058597115312,0.9776566839884832
superconductivity,20260831,regression,realmlp_default,trained neural,asinh,0.004679199646461175,0.15111148809682143,0.15111148809682143,1.430966671460282,0.7530810102773343
superconductivity,20260831,regression,realmlp_default,trained neural,atomic_spacing,-0.004640890266597468,0.16610705234398881,0.16610705234398881,1.024372468090596,0.9044370221198601
superconductivity,20260831,regression,realmlp_default,trained neural,composition,-0.0028914453643011213,0.14532845241421252,0.14532845241421252,1.2225528424397423,0.7682737083668595
superconductivity,20260831,regression,realmlp_default,trained neural,empirical_cdf,8.111701443184704e-05,0.1586908747573844,0.1586908747573844,1.1091467063821925,0.768194236940184
superconductivity,20260831,regression,realmlp_default,trained neural,monotone_spline,0.002300379986695946,0.15550302788532405,0.15550302788532405,0.9184974242708841,0.7469060657074392
superconductivity,20260831,regression,realmlp_default,trained neural,negative_affine,0.0018036687128136586,0.15023109840318685,0.15023109840318685,1.3611026108558313,1.5444443086340145
superconductivity,20260831,regression,realmlp_default,trained neural,positive_affine,0.011491184392362333,0.15194319493584293,0.15194319493584293,0.8417089875102121,0.6832643312633492
superconductivity,20260831,regression,realmlp_default,trained neural,quantile_gaussian,-0.007794930377610603,0.15345347092459663,0.15345347092459663,0.9126042556896509,0.771178174703103
superconductivity,20260831,regression,realmlp_default,trained neural,random_monotone_pwl,0.0009197830225067803,0.1598617175423941,0.1598617175423941,1.0851706623702477,0.745311343153432
superconductivity,20260831,regression,realmlp_default,trained neural,signed_power,0.01529091547556366,0.1723708034073427,0.1723708034073427,0.8654581591385201,0.7698999591723711
superconductivity,20260831,regression,tabpfn_v25_single,TFM,asinh,-0.0006915459123115384,0.027545294854051244,0.027545294854051244,1.3964436576443073,1.10266320230211
superconductivity,20260831,regression,tabpfn_v25_single,TFM,atomic_spacing,-0.004590221065112391,0.051235604329795625,0.051235604329795625,1.0744335751814202,1.0249373203002552
superconductivity,20260831,regression,tabpfn_v25_single,TFM,monotone_spline,-0.00046089518586909525,0.040948476342761685,0.040948476342761685,1.5989027064638934,1.139659174086837
superconductivity,20260831,regression,tabpfn_v25_single,TFM,negative_affine,-0.004489120149291596,0.03791151662800236,0.03791151662800236,1.628588435962337,1.5572878446275757
superconductivity,20260831,regression,tabpfn_v25_single,TFM,positive_affine,-0.00021202246347760552,0.0077942408732562885,0.0077942408732562885,0.7560356691565363,1.1402588868581272
superconductivity,20260831,regression,tabpfn_v25_single,TFM,random_monotone_pwl,-0.0009602323347777036,0.03902654640220765,0.03902654640220765,1.7017402490580549,1.1354687378772013
superconductivity,20260831,regression,tabpfn_v25_single,TFM,signed_power,0.007131789313351215,0.069046211940434,0.069046211940434,1.661857114960518,1.1783422517008666
superconductivity,20260831,regression,xgboost,tree,asinh,0.001480515617017342,0.02727702322203331,0.02727702322203331,1.033009838860439,0.8076623001121472
superconductivity,20260831,regression,xgboost,tree,atomic_spacing,0.0012340306072532617,0.03406687841993757,0.03406687841993757,1.0484814338487018,0.6266121672631543
superconductivity,20260831,regression,xgboost,tree,composition,0.001480515617017342,0.02727702322203331,0.02727702322203331,1.0212636946035805,0.8302637877106324
superconductivity,20260831,regression,xgboost,tree,empirical_cdf,0.0012340306072532617,0.03406687841993757,0.03406687841993757,1.0290889632638733,0.7892576105024434
superconductivity,20260831,regression,xgboost,tree,monotone_spline,0.0018257024818100224,0.03149361137806503,0.03149361137806503,1.1015567121854206,0.8333470028500818
superconductivity,20260831,regression,xgboost,tree,negative_affine,-0.0008574097518955121,0.04294823422359071,0.04294823422359071,1.196214075668622,1.2591585265250942
superconductivity,20260831,regression,xgboost,tree,positive_affine,0.001480515617017342,0.02727702322203331,0.02727702322203331,0.6398563663048615,0.7853335527206725
superconductivity,20260831,regression,xgboost,tree,quantile_gaussian,0.0012340306072532617,0.03406687841993757,0.03406687841993757,1.0778819716033325,0.8389183502492688
superconductivity,20260831,regression,xgboost,tree,random_monotone_pwl,0.001480515617017342,0.02727702322203331,0.02727702322203331,1.03028703958446,0.819352974621443
superconductivity,20260831,regression,xgboost,tree,signed_power,0.001480515617017342,0.02727702322203331,0.02727702322203331,1.0201576990857815,0.8751676463207624
superconductivity,20260841,regression,catboost,tree,asinh,0.0006623242849224494,0.03486657314705208,0.03486657314705208,0.9197325489573321,0.8493155101667164
superconductivity,20260841,regression,catboost,tree,atomic_spacing,0.0004672192326502943,0.036283032024384244,0.036283032024384244,0.7350279892197426,0.8567990911589282
superconductivity,20260841,regression,catboost,tree,composition,-0.00044327601431439276,0.03096923603681423,0.03096923603681423,0.903795766143463,0.8436333330443656
superconductivity,20260841,regression,catboost,tree,empirical_cdf,0.00048303463365470816,0.036274406661609214,0.036274406661609214,0.9114731223289978,0.8505673960892667
superconductivity,20260841,regression,catboost,tree,monotone_spline,-0.000923622612265526,0.03495395782908756,0.03495395782908756,0.9204617714166391,0.8349731845286325
superconductivity,20260841,regression,catboost,tree,negative_affine,0.0014276706638255785,0.04543120711140931,0.04543120711140931,1.139743525114446,1.2122139845922175
superconductivity,20260841,regression,catboost,tree,positive_affine,-0.0010121988300305002,0.030990816243156135,0.030990816243156135,0.6005095155515404,0.6339885816884648
superconductivity,20260841,regression,catboost,tree,quantile_gaussian,0.00047916527648148255,0.036265395839790264,0.036265395839790264,0.9515149907565335,0.8075734474913727
superconductivity,20260841,regression,catboost,tree,random_monotone_pwl,-0.0009635786588982224,0.031673860496915555,0.031673860496915555,0.8946709606499367,0.8333875058912689
superconductivity,20260841,regression,catboost,tree,signed_power,-0.0008707585654016844,0.03271123014842158,0.03271123014842158,0.9069113267142092,0.8416107609427392
superconductivity,20260841,regression,lightgbm,tree,asinh,0.00138003599855469,0.04279752926748189,0.04279752926748189,0.9462535522118533,0.9093375595311471
superconductivity,20260841,regression,lightgbm,tree,atomic_spacing,0.005305870725310999,0.043563484073893564,0.043563484073893564,0.6984191007984374,0.8295403152206711
superconductivity,20260841,regression,lightgbm,tree,composition,0.0012744484300613234,0.042793511502533126,0.042793511502533126,0.9424599619344504,0.8999210700549911
superconductivity,20260841,regression,lightgbm,tree,empirical_cdf,-0.0009238403375919434,0.031249290044144135,0.031249290044144135,0.9428104315943889,0.9129857034320574
superconductivity,20260841,regression,lightgbm,tree,monotone_spline,0.001277613536736299,0.042806614957073635,0.042806614957073635,0.9704454655265516,0.8978931015794215
superconductivity,20260841,regression,lightgbm,tree,negative_affine,0.0032051836852767025,0.04562950275538794,0.04562950275538794,1.13320654900561,1.252884188240694
superconductivity,20260841,regression,lightgbm,tree,positive_affine,-0.00025052614498734385,0.03211498254807857,0.03211498254807857,0.5905894070528077,0.6527663533341322
superconductivity,20260841,regression,lightgbm,tree,quantile_gaussian,0.0007952373320899448,0.04338770685466283,0.04338770685466283,0.9208877147782432,0.8892270299723898
superconductivity,20260841,regression,lightgbm,tree,random_monotone_pwl,0.001380070789455431,0.04279364622619335,0.04279364622619335,0.953004856172488,0.8993709767701583
superconductivity,20260841,regression,lightgbm,tree,signed_power,0.0013151492011783388,0.0427869453924315,0.0427869453924315,0.9504083654026347,0.9013069170328425
superconductivity,20260841,regression,linear,linear,asinh,-0.008345012607830018,0.09672477172889453,0.09672477172889453,1375.623505215899,2.0224392584349844
superconductivity,20260841,regression,linear,linear,atomic_spacing,-0.0015624128084232426,0.20574699957088097,0.20574699957088097,0.6342929252893447,1.8387582584471656
superconductivity,20260841,regression,linear,linear,composition,0.006359059914276297,0.14864255643605384,0.14864255643605384,604.01136826018,2.407182322739295
superconductivity,20260841,regression,linear,linear,empirical_cdf,-0.0029743209367263873,0.20167091770351242,0.20167091770351242,7541.446313081326,1.9209733291806512
superconductivity,20260841,regression,linear,linear,monotone_spline,0.02138114791977777,0.18771979784975565,0.18771979784975565,771.0267936176582,2.059846890241122
superconductivity,20260841,regression,linear,linear,negative_affine,-2.359805734780871e-15,3.7354740562423265e-14,3.7354740562423265e-14,2.3725310927467333,1.969007699009283
superconductivity,20260841,regression,linear,linear,positive_affine,-2.7477190062516988e-15,3.0414544148841054e-14,3.0414544148841054e-14,23.303147794852098,19.099497178584404
superconductivity,20260841,regression,linear,linear,quantile_gaussian,0.007867671695537546,0.19757057264425174,0.19757057264425174,672.8261701537315,1.9955587354651747
superconductivity,20260841,regression,linear,linear,random_monotone_pwl,0.018627734232147763,0.18054202330277105,0.18054202330277105,1046.3653563587552,1.803091683012304
superconductivity,20260841,regression,linear,linear,signed_power,0.09080926763989945,0.2505496113472611,0.2505496113472611,1244.9691340950264,2.4296111176421955
superconductivity,20260841,regression,mitra_default,TFM,asinh,0.00014940468683380972,0.00027854472190184194,0.0018053490912698202,1.0125013577590283,0.9141368781219013
superconductivity,20260841,regression,mitra_default,TFM,composition,2.5459153506289506e-05,0.0003581450387086743,0.0018849494080766527,0.9089499670834268,0.907682015886495
superconductivity,20260841,regression,mitra_default,TFM,monotone_spline,-4.625051450644731e-06,0.0014212581191035882,0.0029480624884715666,0.8893090388176724,0.8839114336597332
superconductivity,20260841,regression,mitra_default,TFM,negative_affine,0.007066539414240208,0.058241881432944065,0.059768685802312045,1.5075890532675176,1.5697225302578328
