stage,source,task,outer_state_split,inner_fold,base_predictor,geometry_metric,operator,operator_hyperparameters,sample_size_condition,seed,status
synthetic,synthetic_circle,exact_identity,415,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,416,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,417,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,418,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,419,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,420,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,421,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,422,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,423,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,424,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,425,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,426,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,427,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,428,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,429,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,430,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,431,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,432,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,433,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,434,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,435,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,436,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,437,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,438,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,439,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,440,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,441,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,442,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,443,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,444,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,445,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,446,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,447,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,448,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,449,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,450,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,451,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,452,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,453,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,454,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,455,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,456,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,457,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,458,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,459,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,460,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,461,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,462,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,463,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,464,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,465,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,466,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,467,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,468,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,469,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,470,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,471,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,472,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,473,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,474,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,475,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,476,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,477,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,478,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,479,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,480,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,481,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,482,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,483,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,484,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,485,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,486,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,487,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,488,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,489,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,490,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,491,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,492,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,493,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,494,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,495,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,496,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,497,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,498,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,499,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,500,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,501,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,502,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,503,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,504,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,505,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,506,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,507,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,508,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,509,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,510,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,511,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,512,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,513,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,514,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,515,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,516,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,517,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,518,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,519,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,520,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,521,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,522,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,523,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,524,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,525,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,526,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,527,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,528,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,529,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,530,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,531,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,532,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,533,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,534,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,535,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,536,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,537,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,538,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,539,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,540,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,541,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,542,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,543,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,544,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,545,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,546,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,547,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,548,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,549,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,550,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,551,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,552,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,553,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,554,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,555,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,556,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,557,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,558,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,559,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,560,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,561,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,562,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,563,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,564,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,565,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,566,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,567,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,568,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,569,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,570,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,571,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,572,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,573,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,574,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,575,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,576,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,577,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,578,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,579,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,580,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,581,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,582,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,583,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,584,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,585,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,586,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,587,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,588,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,589,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,590,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,591,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,592,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,593,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,594,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,595,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,596,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,597,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,598,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,599,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,600,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,601,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,602,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,603,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,604,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,605,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,606,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,607,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,608,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,609,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,610,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,611,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,612,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,613,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,614,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,615,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,616,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,617,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,618,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,619,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,620,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,621,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,622,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,623,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,624,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,625,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,626,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,627,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,628,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,629,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,630,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,631,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,632,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,633,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,634,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,635,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,636,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,637,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,638,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,639,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,640,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,641,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,642,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,643,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,644,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,645,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,646,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,647,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,648,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,649,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,650,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,651,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,652,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,653,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,654,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,655,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,656,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,657,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,658,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,659,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,660,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,661,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,662,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,663,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,664,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,665,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,666,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,667,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,668,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,669,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,670,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,671,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,672,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,673,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,674,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,675,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,676,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,677,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,678,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,679,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,680,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,681,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,682,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,683,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,684,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,685,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,686,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,687,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,688,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,689,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,690,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,691,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,692,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,693,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,694,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,695,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,696,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,697,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,698,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,699,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,700,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,701,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,702,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,703,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,704,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,705,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,706,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,707,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,708,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,709,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,710,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,711,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,712,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,713,none,known,circle,knn_3,frozen,100,20260829,complete
