dataset,task,model,seed,representation,selected_columns,utility_statistics,map_metadata,reused_baseline,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae,bins,train_rows,val_rows,test_rows,baseline_score,baseline_loss,primary_gain,loss_gain_pct,win
adult,binclass,resnet,0,residual_map_a100,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}","{""alpha"":100.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.019791308830507073,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.011898179470207331,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,15,0.8708736373407032,0.8709538726122474,8.275352166965604,3;4,,gelu,0.2811412634550139,0.9267785620954392,,,,,,0.8616792580308335,0.2996808489250813,0.9274614581413987,6.186443190002509,True
adult,binclass,resnet,0,residual_map_a20,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}","{""alpha"":20.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.042288333602045036,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.027919591100390054,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,9,0.8704130201136189,0.8737792518887046,6.456772317877039,3;4,,gelu,0.2774359847070067,0.9280548399258046,,,,,,0.8616792580308335,0.2996808489250813,1.2099993857871194,7.422851442747913,True
adult,binclass,resnet,0,residual_map_a5,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}","{""alpha"":5.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.056995697244251735,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.04317679934276157,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,9,0.8714877936434823,0.873717830600086,7.301170589867979,3;4,,gelu,0.2750964624883341,0.9289348292870194,,,,,,0.8616792580308335,0.2996808489250813,1.203857256925256,8.203522689196994,True
adult,binclass,resnet,0,utility_identity,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}",{},0,554,1318369,372,13,0.8685705512052817,0.8724894048277133,8.260359263978899,3;4,,gelu,0.2790594292631513,0.9271605379695688,,,,,,0.8616792580308335,0.2996808489250813,1.081014679687986,6.8811269508533845,True
adult,binclass,resnet,1,baseline_ple,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}",{},0,350,1319425,384,15,0.8596652848149854,0.860573674835698,8.864819990005344,,,gelu,0.3031168455831832,0.9131855905518892,,,,,,0.860573674835698,0.3031168455831832,0.0,0.0,False
adult,binclass,resnet,1,residual_map_a0,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":0.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.07029190801442155,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.059263978387675824,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,7,0.8694917856594503,0.8739635157545605,5.835692935157567,3;4,,gelu,0.2766211065320143,0.9290066745412076,,,,,,0.860573674835698,0.3031168455831832,1.3389840918862528,8.741097513136314,True
adult,binclass,resnet,1,residual_map_a100,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":100.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.019419677033796195,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.011640131015015442,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,21,0.8708736373407032,0.8716295067870524,10.630899099865928,3;4,,gelu,0.2820929020736612,0.9251580187855686,,,,,,0.860573674835698,0.3031168455831832,1.10558319513544,6.935920525654998,True
adult,binclass,resnet,1,residual_map_a20,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":20.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.041716661737997866,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.02752072082524275,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,7,0.8697988638108398,0.8734721454456115,7.906818739138544,3;4,,gelu,0.2784120304062146,0.9282322052833862,,,,,,0.860573674835698,0.3031168455831832,1.2898470609913448,8.150261371794643,True
adult,binclass,resnet,1,residual_map_a5,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":5.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.05649142477196501,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.04285943927323863,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,10,0.8704130201136189,0.872550826116332,6.757250012131408,3;4,,gelu,0.2784520775482914,0.92794728114014,,,,,,0.860573674835698,0.3031168455831832,1.1977151280633924,8.137049588068228,True
adult,binclass,resnet,1,utility_identity,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}",{},0,554,1318369,372,18,0.8693382465837556,0.8728579325594251,10.002519359113649,3;4,,gelu,0.2769741811811146,0.9273720590962762,,,,,,0.860573674835698,0.3031168455831832,1.22842577237271,8.624616144896622,True
adult,binclass,resnet,2,baseline_ple,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}",{},0,350,1319425,384,18,0.8576692768309535,0.8583010871568085,9.55353424907662,,,gelu,0.3014507334268512,0.91396803680752,,,,,,0.8583010871568085,0.3014507334268512,0.0,0.0,False
adult,binclass,resnet,2,residual_map_a0,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":0.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.07016248945789723,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.058522514007710434,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,10,0.8696453247351451,0.8736564093114674,6.657321671955288,3;4,,gelu,0.2755437973027672,0.928667103258316,,,,,,0.8583010871568085,0.3014507334268512,1.5355322154658846,8.594086280559832,True
adult,binclass,resnet,2,residual_map_a100,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":100.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.019585939605210028,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.011732809456634798,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,7,0.8673422385997236,0.8713224003439592,6.149163658963516,3;4,,gelu,0.2785343380332873,0.9277934390395316,,,,,,0.8583010871568085,0.3014507334268512,1.3021313187150718,7.602036702002146,True
adult,binclass,resnet,2,residual_map_a20,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":20.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.04189684909959413,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.027749037150302195,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,10,0.8693382465837556,0.8721822983846201,6.699531715828925,3;4,,gelu,0.2801318009281002,0.9273235175486636,,,,,,0.8583010871568085,0.3014507334268512,1.3881211227811607,7.072111670255453,True
adult,binclass,resnet,2,residual_map_a5,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":5.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.056578437973460904,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.04306224403996708,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,10,0.8682634730538922,0.8735335667342301,6.79046735400334,3;4,,gelu,0.2770731420744469,0.9280853156120616,,,,,,0.8583010871568085,0.3014507334268512,1.5232479577421576,8.086758016901515,True
adult,binclass,resnet,2,utility_identity,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}",{},0,554,1318369,372,16,0.8693382465837556,0.8714452429211965,9.600440805079415,3;4,,gelu,0.2785382374038934,0.926535415256578,,,,,,0.8583010871568085,0.3014507334268512,1.3144155764387988,7.600743167048111,True
adult,binclass,tabm,0,baseline_ple,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}",{},0,350,782832,512,15,0.8616612927990174,0.8624163134942571,9.72250730684027,,16.0,relu,0.2974401125208667,0.916442474345536,,,,,,0.8624163134942571,0.2974401125208667,0.0,0.0,False
adult,binclass,tabm,0,residual_map_a0,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}","{""alpha"":0.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.07094506806434984,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.05851484495160405,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,783888,512,15,0.871641332719177,0.8740249370431792,8.813617412932217,3;4,16.0,relu,0.272497875411485,0.9297399519623728,,,,,,0.8624163134942571,0.2974401125208667,1.1608623548922115,8.385633295385436,True
adult,binclass,tabm,0,residual_map_a100,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}","{""alpha"":100.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.019791308830507073,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.011898179470207331,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,783888,512,15,0.8714877936434823,0.8737792518887046,8.877001103945076,3;4,16.0,relu,0.2738593696997509,0.9291768156452032,,,,,,0.8624163134942571,0.2974401125208667,1.1362938394447575,7.927896012835706,True
adult,binclass,tabm,0,residual_map_a20,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}","{""alpha"":20.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.042288333602045036,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.027919591100390054,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,783888,512,15,0.8710271764163979,0.8740249370431792,8.921924530994147,3;4,16.0,relu,0.2739413538940017,0.9292680440631376,,,,,,0.8624163134942571,0.2974401125208667,1.1608623548922115,7.900332751930516,True
adult,binclass,tabm,0,residual_map_a5,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}","{""alpha"":5.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.056995697244251735,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.04317679934276157,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,783888,512,15,0.8710271764163979,0.8740249370431792,8.867836211109534,3;4,16.0,relu,0.2730345527896523,0.9295071030826758,,,,,,0.8624163134942571,0.2974401125208667,1.1608623548922115,8.205201216598615,True
adult,binclass,tabm,0,utility_identity,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.01019768661167703},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0033561153277103964},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027668792410538424},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.018287441471217226},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.010883038215533186}}",{},0,554,783904,472,9,0.8710271764163979,0.8734107241569928,8.157938082003966,3;4,16.0,relu,0.2734621693704691,0.9287204226407896,,,,,,0.8624163134942571,0.2974401125208667,1.0994410662735765,8.061435610408964,True
adult,binclass,tabm,1,baseline_ple,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}",{},0,350,782832,512,12,0.8593582066635959,0.861249309010503,8.76644152100198,,16.0,relu,0.2974229549663601,0.9157456004713852,,,,,,0.861249309010503,0.2974229549663601,0.0,0.0,False
adult,binclass,tabm,1,residual_map_a0,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":0.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.07029190801442155,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.059263978387675824,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,783888,512,12,0.8701059419622293,0.8735335667342301,7.897313619032502,3;4,16.0,relu,0.2727297599742195,0.9293498004495973,,,,,,0.861249309010503,0.2974229549663601,1.22842577237271,8.302383719822007,True
adult,binclass,tabm,1,residual_map_a100,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":100.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.019419677033796195,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.011640131015015442,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,783888,512,7,0.8721019499462613,0.8760518395675941,6.251534109003842,3;4,16.0,relu,0.273236541797253,0.929530061781482,,,,,,0.861249309010503,0.2974229549663601,1.4802530557091131,8.131992761568362,True
adult,binclass,tabm,1,residual_map_a20,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":20.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.041716661737997866,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.02752072082524275,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,783888,512,7,0.8719484108705665,0.8764817885879246,6.43667256901972,3;4,16.0,relu,0.2722574823297333,0.9298958641095944,,,,,,0.861249309010503,0.2974229549663601,1.5232479577421576,8.461173630486307,True
adult,binclass,tabm,1,residual_map_a5,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":5.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.05649142477196501,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.04285943927323863,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,783888,512,7,0.8721019499462613,0.876420367299306,6.657845470122993,3;4,16.0,relu,0.2715228929214975,0.9301727171620038,,,,,,0.861249309010503,0.2974229549663601,1.517105828880294,8.708158402834787,True
adult,binclass,tabm,1,utility_identity,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}",{},0,554,783904,472,14,0.8707200982650084,0.8723051409618574,9.578316272003576,3;4,16.0,relu,0.2735804176252412,0.9289210603406044,,,,,,0.861249309010503,0.2974229549663601,1.10558319513544,8.016374305680475,True
adult,binclass,tabm,2,baseline_ple,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}",{},0,350,782832,512,9,0.8590511285122063,0.8631533689576807,8.180630748160183,,16.0,relu,0.2984640528618477,0.915183279627124,,,,,,0.8631533689576807,0.2984640528618477,0.0,0.0,False
adult,binclass,tabm,2,residual_map_a0,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":0.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.07016248945789723,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.058522514007710434,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,783888,512,9,0.8745585751573776,0.8738406731773233,7.028944641118869,3;4,16.0,relu,0.2731684172214408,0.929074745619499,,,,,,0.8631533689576807,0.2984640528618477,1.068730421964259,8.47527043805026,True
