dataset,problem_type,model,seed,method,track,split,disagreement,max_disagreement,task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,raw_disagreement,raw_task_error,raw_worst_orbit_task_error,disagreement_reduction,relative_task_change,worst_orbit_gain,failure,predictive_rank
eeg-eye-state,classification,tabm_d,2,Raw,baseline,test,0.09464588519038117,0.1190175168495453,0.423141814609315,0.4559722230007085,0.4797283375053377,4.723996911197901,0.09464588519038117,0.423141814609315,0.4797283375053377,0.0,0.0,0.0,False,2.0
eeg-eye-state,classification,tabm_d,2,Raw,baseline,validation,0.09932019041484301,0.1281248078824,0.4073669579680177,0.4416959082104419,0.4780880778629215,4.723996911197901,0.09932019041484301,0.4073669579680177,0.4780880778629215,0.0,0.0,0.0,False,2.0
eeg-eye-state,classification,tabm_d,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,test,0.023661471148212113,0.0297543790719094,0.4224054161419759,0.42818232100300513,0.4315134805187121,0.1717561809346079,0.09464588519038117,0.423141814609315,0.4797283375053377,0.7500000015783378,-0.0017403112666116367,0.10050450060413448,False,1.0
eeg-eye-state,classification,tabm_d,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.024830047164456324,0.0320312013372796,0.4066778089283296,0.41149107955968445,0.4164397677729177,0.1717561809346079,0.09932019041484301,0.4073669579680177,0.4780880778629215,0.7500000044226096,-0.0016917156048335937,0.12894759970918948,False,1.0
eeg-eye-state,classification,tabpfn_2_6,0,GramAnchor,interface,test,0.0,0.0,0.3104909435891468,0.3104909435891468,0.3104909435891468,0.3537098139058798,0.17433728917792238,0.2942884550634825,0.4331905521334566,1.0,0.055056487085669674,0.28324627104634703,False,3.0
eeg-eye-state,classification,tabpfn_2_6,0,GramAnchor,interface,validation,0.0,0.0,0.3256075217460393,0.3256075217460393,0.3256075217460393,0.3537098139058798,0.1664199487973984,0.3018519418372022,0.4317624793451055,1.0,0.07869944372148245,0.2458642486954432,False,3.0
eeg-eye-state,classification,tabpfn_2_6,0,Raw,baseline,test,0.17433728917792238,0.189391551093333,0.2942884550634825,0.3996334919309501,0.4331905521334566,5.323872557608411,0.17433728917792238,0.2942884550634825,0.4331905521334566,0.0,0.0,0.0,False,1.0
eeg-eye-state,classification,tabpfn_2_6,0,Raw,baseline,validation,0.1664199487973984,0.1833622456132483,0.3018519418372022,0.408828052752063,0.4317624793451055,5.323872557608411,0.1664199487973984,0.3018519418372022,0.4317624793451055,0.0,0.0,0.0,False,1.0
eeg-eye-state,classification,tabpfn_2_6,0,Raw+GramAnchor@0.75,hybrid_prediction_mixture,test,0.043584322346454804,0.0473478878001599,0.302145725471926,0.32240777433894113,0.3286628581787433,0.8276361720636487,0.17433728917792238,0.2942884550634825,0.4331905521334566,0.7499999997018756,0.026699213894573404,0.24129726153979134,False,2.0
eeg-eye-state,classification,tabpfn_2_6,0,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.04160498710723736,0.0458405613885809,0.3152660313353138,0.33581937794743777,0.3413519001994545,0.8276361720636487,0.1664199487973984,0.3018519418372022,0.4317624793451055,0.7500000005534928,0.0444393016538757,0.2093988789456304,False,2.0
