dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,task_error,disagreement,fit_seconds
house_16H,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,41827.72332726369,0.10175265005169021,0.2816638508811593
house_16H,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,33049.63967752863,0.10941241911180274,0.2816638508811593
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,44965.98078454803,0.0,0.2834155189339071
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,37761.32460361645,0.0,0.2834155189339071
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,44937.4591514116,0.0037204995276266632,0.3973097868729383
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,37821.79532636118,0.004939303489775899,0.3973097868729383
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,45007.320523510025,0.006505841302534817,0.2745326971635222
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,37768.66394546128,0.01048044257744,0.2745326971635222
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,45115.50047230565,0.011463101611629601,0.247605841839686
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,37695.09249194966,0.014327091155352032,0.247605841839686
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,43110.17097025305,0.27616418922144625,0.4342491258867085
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,37399.47743170996,0.2818805315088294,0.4342491258867085
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,45011.9681770644,0.006560156788838599,0.5412497990764678
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,37756.77203194199,0.01011884451479799,0.5412497990764678
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,44950.16744868159,0.007370314295400722,0.3528304100036621
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,37791.41771420876,0.008820219470240094,0.3528304100036621
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,45000.7724885548,0.006759173240385918,0.3496706099249422
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,37766.13077400389,0.010041305561860241,0.3496706099249422
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,44968.63206503919,0.0034583550540748706,0.3450517610181123
house_16H,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,37764.220870074096,0.004038562885357221,0.3450517610181123
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,39703.65758128338,0.0,0.9877989499364048
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,37069.95947894602,0.0,0.9877989499364048
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,39734.08206016884,0.008462952620272524,0.8036406731698662
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,37025.0216552369,0.010300545771236489,0.8036406731698662
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,39569.24854671271,0.012435400428952376,0.8317001920659095
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,37064.49482999754,0.018710303024476103,0.8317001920659095
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,39688.64389480149,0.00307119319258863,1.4057476308662444
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,37103.87259513871,0.005171178895271994,1.4057476308662444
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,39712.91376273676,0.004350413248076975,1.4569376739673316
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,37044.08361306125,0.0054270487287293575,1.4569376739673316
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,39647.89496071016,0.007929169506898096,1.1848971960134804
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,37050.58403664582,0.010907949176775997,1.1848971960134804
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,39567.8002375457,0.012799522624455764,1.517833658028394
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,37056.80702091203,0.01915960896960743,1.517833658028394
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,39646.8760181833,0.013033339961287341,1.4296628911979496
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,36996.85688027944,0.018903933091422007,1.4296628911979496
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,39723.69587679371,0.0024078513229329464,1.324660839047283
house_16H,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,37036.0833814302,0.003632046405186737,1.324660839047283
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,42653.71490183058,0.0,0.4226176580414176
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,37370.66967128145,0.0,0.4226176580414176
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,42274.354976276925,0.10247911339549584,0.5059779149014503
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,37757.94941418006,0.13366175437762728,0.5059779149014503
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,43408.3417561242,0.10269579088134552,0.5625697770155966
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,37624.35577571685,0.14941059677913648,0.5625697770155966
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,42883.01111963877,0.03964403860888445,0.466438191011548
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,37048.12853666498,0.05422425604348702,0.466438191011548
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,42998.36010254991,0.10182696034212534,0.4889908949844539
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,37603.16426429785,0.1390164094929421,0.4889908949844539
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,42808.996602165294,0.10724790257686469,0.5387725871987641
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,38319.87116008114,0.14715692510016526,0.5387725871987641
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,42860.30565732372,0.023729552903475,0.4411240648478269
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,37157.18821854016,0.036677224009459435,0.4411240648478269
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,42846.14891747258,0.09629632652852331,0.5558591459412128
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,37722.22065547611,0.13277482180558636,0.5558591459412128
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,43664.529388458985,0.058196914218409564,0.4732428898569196
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,36955.4738192481,0.07869236643360775,0.4732428898569196
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.2874177628905435,0.0,0.3138009139802307
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.3571940768468575,0.0,0.3138009139802307
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.2947413103394581,0.05545821516732435,0.3470413710456341
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.3644660674207662,0.05084240838095439,0.3470413710456341
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.2756091170960622,0.06999725893232407,0.4169366981368512
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.3731679692599214,0.0779679108741015,0.4169366981368512
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.2786616068730927,0.041766380502850795,0.2681602181401104
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.3609508476061793,0.04408450459040596,0.2681602181401104
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.2849414873556329,0.0477090161189187,0.3192921038717031
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.3477184379529272,0.050183956258895046,0.3192921038717031
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.2871325371393163,0.05183618320584928,0.4395164579618722
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.3520875279244297,0.05661526709939638,0.4395164579618722
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.2850378332171664,0.06339030847424001,0.4209868090692907
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.3605765491475654,0.05588805226126466,0.4209868090692907
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.2877991517001259,0.04420614087832729,0.3321428201161325
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.3445018753106855,0.043939872699191126,0.3321428201161325
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.2840011540610185,0.03773031805781206,0.4362039589323103
phoneme,classification,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.3545322696987648,0.03792547988143613,0.4362039589323103
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.2761409176862468,0.0,0.4697483428753912
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.3578600061035661,0.0,0.4697483428753912
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.2761409449437152,1.4955009060129677e-07,0.5667968080379069
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.3578600089969034,1.4302617039266246e-07,0.5667968080379069
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.2761409468684108,1.6230827425404552e-07,0.4520739510189742
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.3578600136530899,1.5831935663939727e-07,0.4520739510189742
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.2761409329215188,1.3420907673479623e-07,0.4782644498627633
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.3578600082827396,1.312347263266053e-07,0.4782644498627633
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.276140931405566,1.549123899750592e-07,0.457424369873479
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.3578599964117285,1.5384329600276408e-07,0.457424369873479
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.2761409497444,1.6263790655549483e-07,0.5407479230780154
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.3578600157109376,1.5084814011209537e-07,0.5407479230780154
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.276140937231118,1.379174299579141e-07,0.487063423031941
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.3578600554806628,1.2190108533421428e-07,0.487063423031941
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.2761409302368615,1.4544878986153174e-07,0.5982394479215145
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.3578599912591866,1.4806826850038418e-07,0.5982394479215145
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.2761408935378944,1.281007757963601e-07,0.4600259191356599
phoneme,classification,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.3578600157557912,1.20459797384221e-07,0.4600259191356599
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.2805397655783834,0.0,0.9149836890865116
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.3563135767981016,0.0,0.9149836890865116
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.2805397686353191,2.1879873980153662e-07,0.9875129931606352
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.3563135455077657,2.0422220002669538e-07,0.9875129931606352
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.2805398153887746,4.915937410968693e-07,0.7900047439616174
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.3563135640777003,4.834955494129222e-07,0.7900047439616174
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.2805398158048261,3.6463668827420904e-07,0.7636372989509255
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.3563135422959378,3.5608468685938587e-07,0.7636372989509255
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.2805396763248974,4.219245335843582e-07,0.7971083130687475
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.3563135363754753,4.268314581596666e-07,0.7971083130687475
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.2805397567222679,1.8201136285702666e-07,0.7720595439895988
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.3563135576632781,1.577957224551151e-07,0.7720595439895988
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.2805398420176528,4.3627732252728665e-07,0.8321638130582869
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.3563135908752394,4.2938496467829716e-07,0.8321638130582869
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.2805397665364622,1.432000658570624e-07,0.868030897108838
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.3563135531993434,1.2815591059676652e-07,0.868030897108838
phoneme,classification,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.2805397717330865,2.3923559442887446e-07,0.8410837079863995
