dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds,track
phoneme,classification,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.000148450253796,0.2676480111732824,0.0649975284347851,0.0,hybrid_prediction_mixture
phoneme,classification,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.000148450253796,0.3052795342656833,0.0709456908606325,0.0,hybrid_prediction_mixture
phoneme,classification,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.000148450253796,0.2685157388197973,0.0629691131232974,0.0,hybrid_prediction_mixture
phoneme,classification,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.000148450253796,0.3127539875529259,0.0639199646860218,0.0,hybrid_prediction_mixture
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,validation,0.9836192227157914,0.3000554781379095,0.0,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,test,0.9836192227157914,0.3180362200145129,0.0,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9836192227157914,0.3064935894607113,0.0717392209359279,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9836192227157914,0.3181457309705594,0.0727693547540119,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9836192227157914,0.2975581694233286,0.0753457649657712,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9836192227157914,0.3119532156417242,0.0719615762065457,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9836192227157914,0.3092815318379923,0.0699476870459081,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9836192227157914,0.313956748801975,0.0680789093415472,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9836192227157914,0.298392700521322,0.0699016416923547,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9836192227157914,0.3028764904337904,0.0705374420414419,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9836192227157914,0.3034764792736322,0.0751355902055039,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9836192227157914,0.2958902183561004,0.0762616597433425,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9836192227157914,0.3169053594908759,0.0750723955925721,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9836192227157914,0.3135026723079523,0.0689277050921054,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9836192227157914,0.3016082168301764,0.0656683963292726,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9836192227157914,0.3128572906332201,0.0691572134511656,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9836192227157914,0.3168418020836485,0.0683757941260564,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9836192227157914,0.3084887532821592,0.0697507154421783,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,validation,0.9976961850513524,0.2976183857691127,0.0,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,test,0.9976961850513524,0.3030766295437417,0.0,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9976961850513524,0.2892173174744971,0.0761525397472253,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9976961850513524,0.3095466979890415,0.0674140763669926,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9976961850513524,0.2873560351797536,0.0620891248628693,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9976961850513524,0.3101401629143,0.0672242914996112,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9976961850513524,0.2978726497958169,0.0724062397423564,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9976961850513524,0.3083279775823919,0.0724020317961583,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9976961850513524,0.2939612870366557,0.0698925546531104,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9976961850513524,0.3077658149728359,0.070772882931145,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9976961850513524,0.3000057363967829,0.0608173846499896,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9976961850513524,0.3184280664932288,0.0694439524253683,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9976961850513524,0.3077849222200127,0.0732298507410172,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9976961850513524,0.3027881318623188,0.0753315039723969,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9976961850513524,0.2850983433548214,0.0718110398186829,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9976961850513524,0.3040130471130072,0.0647252831412203,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9976961850513524,0.3005476587072303,0.0601444761812547,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9976961850513524,0.3074630214211081,0.0733673736070967,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,validation,0.9918425870554722,0.2791341710884368,0.0,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,test,0.9918425870554722,0.3038805984462349,0.0,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9918425870554722,0.2828612599105218,0.0611738776645119,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9918425870554722,0.3154991288088576,0.072320149796369,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9918425870554722,0.2775155031384815,0.0798241452104145,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9918425870554722,0.3067592769608492,0.0670895500136196,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9918425870554722,0.2908800930533269,0.0702487261388735,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9918425870554722,0.3057833200146856,0.0626159150335763,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9918425870554722,0.2867946910242519,0.0728257280566728,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9918425870554722,0.3111944136986162,0.0741442611170343,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9918425870554722,0.2800882333158974,0.0646939515104674,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9918425870554722,0.3008153763791065,0.0698403545325122,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9918425870554722,0.2790347017549532,0.0727811418457372,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9918425870554722,0.3077672713764524,0.0643022561425264,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9918425870554722,0.2738825063027719,0.0632555421194612,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9918425870554722,0.3089530039083966,0.0694328841811237,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9918425870554722,0.283474201581088,0.0700506183750047,0.0,exploratory_interface
phoneme,classification,catboost,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9918425870554722,0.3097947575913178,0.0773047720027652,0.0,exploratory_interface
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6402364094801748,0.0,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,0.6547961723811623,0.0,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.640721221060232,0.1430114431734702,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.6523912015707749,0.1401321234280469,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.6434223988732042,0.1268260140771986,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.6460701947151714,0.1370062769586819,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.6624656868472808,0.1387046512503567,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.6557030264559744,0.1373711279238725,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.6474388323246228,0.1339143735856237,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.6473573908348407,0.1460418331979507,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.6481360120482402,0.1453583048651766,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.6519463083106837,0.1493732684569795,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.6429703958384005,0.1425361003957402,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.6478047698427306,0.1273294462768792,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.6517740067016707,0.1515044785178156,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.643937617875853,0.1530826078611313,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.6457169051189132,0.1319876564157473,0.0,baseline
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.6462768050025656,0.1417845478903287,0.0,baseline
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.6467609215673281,0.0,0.0,interface
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,test,1.0966175285197597,0.6481749306815323,0.0,0.0,interface
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.0966175285197597,0.6460370474432601,0.1258065243429399,0.0,interface
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.0966175285197597,0.6530130840765018,0.1352516741427458,0.0,interface
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.0966175285197597,0.6479431746974761,0.1242253819316428,0.0,interface
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.0966175285197597,0.6542987128846974,0.1196068102725511,0.0,interface
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.0966175285197597,0.6497938487884534,0.1391147529510199,0.0,interface
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.0966175285197597,0.6522242918236949,0.145950914772251,0.0,interface
