git_commit,git_dirty,task_id,task_seed,seed,alpha,model,split,magnitude_multiplier,training_seconds,residual_usage,gate_mean,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.0,UnpenalizedResidual,ood,4.0,0.4422619410324842,0.008148251318208214,1.0,0.18951636336081196,0.22783877461395788,0.9999336060004553,0.008148251318208212,0.00706898635695841
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.0,PenalizedScalarResidual,ood,4.0,0.9465136381331831,0.00015519561299001157,0.02461007609963417,0.003621337090260475,0.004339529662038207,0.9999999759143217,0.00015519561299001235,0.00013670994624263304
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.0,AdaptiveResidual,ood,4.0,1.1440729720052332,3.997192679624996e-06,0.0005407342841863283,9.32764191649187e-05,0.00011176821215454678,0.9999999999840224,3.9971926796268356e-06,3.469215795341471e-06
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.0,PureMLP,ood,4.0,0.8980403288733214,-1.0,-1.0,10.317044838797301,12.640249010845897,0.7956452118807793,0.45205617805668874,0.3754577849864693
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,PureProgram,iid,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,UnpenalizedResidual,iid,1.0,0.34894519695080817,0.002928474956501801,1.0,0.0031205144933465906,0.003951852219861339,0.9999914240344291,0.0029284749565017965,0.0032610660410825223
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,PenalizedScalarResidual,iid,1.0,0.9429765529930592,2.5719998275994047e-05,0.024608630686998367,2.5101814474676338e-05,3.470804216924049e-05,0.9999999993384817,2.571999827599713e-05,2.4554724856874667e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,AdaptiveResidual,iid,1.0,1.1471649669110775,2.765660964325529e-07,0.0003461396794364191,2.602591641205945e-07,3.7321416722517743e-07,0.9999999999999235,2.7656609643387793e-07,2.488825735578821e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,PureMLP,iid,1.0,0.9022317749913782,-1.0,-1.0,0.010582935251420622,0.016953595557629902,0.9998421642877585,0.012563268374170457,0.009856507731507314
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,PureProgram,ood,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,UnpenalizedResidual,ood,4.0,0.34894519695080817,0.004309521318093086,1.0,0.0924306927206863,0.1205014447815253,0.9999814280260089,0.004309521318093087,0.0031352179458409794
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,PenalizedScalarResidual,ood,4.0,0.9429765529930592,9.287793407508856e-05,0.024608630686998367,0.0020028563467935565,0.002597022828819353,0.9999999913736893,9.287793407508843e-05,6.743317435968355e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,AdaptiveResidual,ood,4.0,1.1471649669110775,2.588031474408751e-06,0.0005590157410324537,5.4796901412181194e-05,7.236570115039487e-05,0.9999999999933021,2.5880314744092864e-06,1.7799837537616662e-06
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.0,PureMLP,ood,4.0,0.9022317749913782,-1.0,-1.0,10.549237016122788,12.928822873027467,0.7862079606893473,0.4623765124989078,0.37625873482959005
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,PureProgram,iid,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,UnpenalizedResidual,iid,1.0,0.3405871039722115,0.002588570998523476,1.0,0.0029265913041173043,0.0034931663062618403,0.9999932993001857,0.0025885709985234767,0.00326895152696975
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,PenalizedScalarResidual,iid,1.0,0.9334000870585442,2.415990130559077e-05,0.024835601449012756,2.56816687946849e-05,3.260275775763229e-05,0.9999999994162991,2.415990130558851e-05,2.7161522519026595e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,AdaptiveResidual,iid,1.0,1.133040949003771,3.8737758389274794e-07,0.0003852994034616586,3.5935941882509063e-07,5.227495497064228e-07,0.9999999999998499,3.873775838944616e-07,3.294730883889088e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,PureMLP,iid,1.0,0.8841480449773371,-1.0,-1.0,0.011078186074257701,0.01490867018390182,0.9998779439104628,0.011047899779469341,0.011733724868376223
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,PureProgram,ood,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,UnpenalizedResidual,ood,4.0,0.3405871039722115,0.003765373112351478,1.0,0.08219391223875588,0.10528614820279696,0.9999858219653248,0.0037653731123514778,0.0032289722558046033
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,PenalizedScalarResidual,ood,4.0,0.9334000870585442,9.806388221257566e-05,0.024835601449012756,0.0022791200097265936,0.0027420306375764507,0.999999990383475,9.806388221257074e-05,8.648999822981812e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,AdaptiveResidual,ood,4.0,1.133040949003771,2.4603934238047585e-06,0.0005724718274109364,5.4774051991796774e-05,6.879672715729791e-05,0.9999999999939465,2.460393423804525e-06,1.8877761206291949e-06
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.0,PureMLP,ood,4.0,0.8841480449773371,-1.0,-1.0,10.348190172109753,12.738533089843054,0.7924549413808618,0.4555711345324001,0.36994154238608506
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.11136411902568,0.13417901089466758,0.9898113086047393,0.10093904792131074,0.13092223266743885
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,UnpenalizedResidual,iid,1.0,0.8540520558599383,0.09645245600518089,1.0,0.03165004432671369,0.04225439712802213,0.9989896006567154,0.03178677937892759,0.03216666984105421
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,PenalizedScalarResidual,iid,1.0,0.9668066899757832,0.09152453192750819,0.05029983073472977,0.02041420172172107,0.028184396996550568,0.9995504616668179,0.021202319051981652,0.020915252036715702
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,AdaptiveResidual,iid,1.0,1.1851090621203184,0.09042762793500966,0.04464070574977086,0.021004793142409783,0.028888262782588176,0.9995277281197167,0.021731817233800823,0.021428400303995163
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,PureMLP,iid,1.0,0.9022041067946702,-1.0,-1.0,0.08552984397699959,0.10808613782634786,0.9933886639391506,0.08131012274526093,0.09761831128604422
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.11557005300580059,0.13708300646234445,0.9999759757995628,0.004901448810019207,0.003983229315442105
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,UnpenalizedResidual,ood,4.0,0.8540520558599383,0.12298804009255879,1.0,3.109959201239594,3.4498937759802706,0.9847842575871775,0.12335210745188943,0.1219676811380923
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,PenalizedScalarResidual,ood,4.0,0.9668066899757832,0.05496932488809486,0.05029983073472977,1.3588321830925205,1.5509922649601993,0.9969246045670858,0.05545624791593989,0.05205891943872206
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,AdaptiveResidual,ood,4.0,1.1851090621203184,0.05058637070567898,0.04612921943771653,1.2441824689170211,1.4326147897077788,0.9973761405861357,0.051223621639476975,0.04843705407757232
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.1,PureMLP,ood,4.0,0.9022041067946702,-1.0,-1.0,11.5845614166527,13.871938687211523,0.7539881525289625,0.49599581396523656,0.4344104124591688
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.11136411902568,0.13417901089466758,0.9898113086047393,0.10093904792131074,0.13092223266743885
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,UnpenalizedResidual,iid,1.0,0.8832674860022962,0.09522855234271435,1.0,0.03600219623060942,0.0476266989397436,0.9987163394393903,0.035828209006448036,0.03674008431959907
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,PenalizedScalarResidual,iid,1.0,0.9447398069314659,0.09052279077265508,0.05222146585583687,0.01988238618909079,0.026118587273638885,0.9996139455158621,0.0196482692402642,0.020850887705048296
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,AdaptiveResidual,iid,1.0,1.1956927180290222,0.08982305879471279,0.048938351137621794,0.020470067378966013,0.02672806923275575,0.9995957179948998,0.020106765157533752,0.02210337552076281
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,PureMLP,iid,1.0,0.8875219780020416,-1.0,-1.0,0.0845548552893689,0.10750227018576693,0.9934598982205564,0.08087089575022392,0.0976651520704111
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.11557005300580059,0.13708300646234445,0.9999759757995628,0.004901448810019207,0.003983229315442105
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,UnpenalizedResidual,ood,4.0,0.8832674860022962,0.09032540362973916,1.0,2.269692599578941,2.534214685356797,0.991789520752195,0.09061169487326137,0.09122141292736194
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,PenalizedScalarResidual,ood,4.0,0.9447398069314659,0.051077858899170485,0.05222146585583687,1.2729235594523371,1.449320348672175,0.9973145907480097,0.05182093449553283,0.05207287852421383
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,AdaptiveResidual,ood,4.0,1.1956927180290222,0.046800873048551794,0.04926891794821131,1.1740114376912594,1.3175753549758482,0.9977806151000264,0.04711034811985227,0.04692298752053743
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.1,PureMLP,ood,4.0,0.8875219780020416,-1.0,-1.0,12.094988626841637,14.446475691552324,0.7331878984829533,0.5165385769882505,0.45835530540727104
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.11136411902568,0.13417901089466758,0.9898113086047393,0.10093904792131074,0.13092223266743885
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,UnpenalizedResidual,iid,1.0,0.8570572528988123,0.09809482782119111,1.0,0.03275301069137397,0.043349023326716044,0.9989365725413708,0.032610235488710844,0.034242639517561124
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,PenalizedScalarResidual,iid,1.0,0.957709226058796,0.09242366002077859,0.04974460229277611,0.021194429037291903,0.028519542784287377,0.9995397070179419,0.02145443968175398,0.021141693541665313
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,AdaptiveResidual,iid,1.0,1.1765623961109668,0.0915896106242131,0.0452074396853277,0.022451937877515763,0.030077734532548042,0.9994880359338691,0.02262662295020677,0.023174606324109726
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,PureMLP,iid,1.0,0.866662316955626,-1.0,-1.0,0.0832101902887672,0.10563250062696966,0.993685421629216,0.07946432136993278,0.0913030752175258
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.11557005300580059,0.13708300646234445,0.9999759757995628,0.004901448810019207,0.003983229315442105
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,UnpenalizedResidual,ood,4.0,0.8570572528988123,0.14093523226496954,1.0,3.5723810853057123,3.945090131392555,0.9801026352762278,0.14105801899846845,0.13957371573560412
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,PenalizedScalarResidual,ood,4.0,0.957709226058796,0.04475663949672744,0.04974460229277611,1.1412854826349839,1.2632979302825549,0.997959703566214,0.04516964062051005,0.04650483212347854
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,AdaptiveResidual,ood,4.0,1.1765623961109668,0.042267017402923275,0.0464497891953215,1.0593682289135087,1.191582987532574,0.9981847757306241,0.04260544882260806,0.04181377861908454
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.1,PureMLP,ood,4.0,0.866662316955626,-1.0,-1.0,11.867855336377811,14.164477781622024,0.7435026773507599,0.5064556472675965,0.4421261922257332
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.11136411902568,0.13417901089466758,0.9898113086047393,0.10093904792131074,0.13092223266743885
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,UnpenalizedResidual,iid,1.0,0.8089083929080516,0.09802051108309295,1.0,0.03240983954867524,0.04328238863492457,0.9989398393599883,0.03256010810810851,0.03297907059409977
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,PenalizedScalarResidual,iid,1.0,0.9385101101361215,0.09272919285516244,0.050261493772268295,0.01805260698613228,0.023628614912026707,0.9996840446127978,0.017775133957363565,0.019328627896245808
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,AdaptiveResidual,iid,1.0,1.2015271880663931,0.0915540178248417,0.0443014931952348,0.020302482617764545,0.026784569947543715,0.9995940069573191,0.02014926903589404,0.021888609245954267
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,PureMLP,iid,1.0,0.8860693890601397,-1.0,-1.0,0.08536833862065407,0.10918073476305194,0.9932540788404683,0.08213355684208273,0.09639858215740761
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.11557005300580059,0.13708300646234445,0.9999759757995628,0.004901448810019207,0.003983229315442105
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,UnpenalizedResidual,ood,4.0,0.8089083929080516,0.12525260034748775,1.0,3.172051798496575,3.517246591493676,0.9841843394160443,0.12576032992941663,0.12646057960536913
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,PenalizedScalarResidual,ood,4.0,0.9385101101361215,0.06938235231694984,0.050261493772268295,1.7349132735651902,1.960455034270354,0.9950864489513374,0.07009672637622025,0.06985758243393052
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,AdaptiveResidual,ood,4.0,1.2015271880663931,0.05764754689572929,0.04684187138627749,1.4178182618246837,1.6333488715545945,0.9965893306779601,0.058400935968869354,0.05625102914339553
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.1,PureMLP,ood,4.0,0.8860693890601397,-1.0,-1.0,11.331540364603693,13.756991756934095,0.7580483125635231,0.49188584797336565,0.4153161435803253
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.11136411902568,0.13417901089466758,0.9898113086047393,0.10093904792131074,0.13092223266743885
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,UnpenalizedResidual,iid,1.0,0.8433283939957619,0.09606090384483125,1.0,0.03565361247319204,0.04721073434974302,0.9987386641269358,0.03551529069378737,0.03835161888411902
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,PenalizedScalarResidual,iid,1.0,0.9296659389510751,0.09216417138938593,0.05010376125574112,0.018885670983019263,0.02436962501934892,0.9996639167028868,0.018332574754060815,0.020455645745062728
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,AdaptiveResidual,iid,1.0,1.172422586940229,0.0912465642832857,0.043640552372380625,0.020294623354673108,0.026042554671136874,0.9996161898947905,0.019591072079125808,0.022213650665999153
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,PureMLP,iid,1.0,0.9035096520092338,-1.0,-1.0,0.08417070989328579,0.10694551318049043,0.9935274655085358,0.08045206331390313,0.09307697416623473
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.11557005300580059,0.13708300646234445,0.9999759757995628,0.004901448810019207,0.003983229315442105
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,UnpenalizedResidual,ood,4.0,0.8433283939957619,0.11506020237083837,1.0,2.7945111457432503,3.2119384097175203,0.9868108709080488,0.11484393363147777,0.10740424844404697
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,PenalizedScalarResidual,ood,4.0,0.9296659389510751,0.0558858742012196,0.05010376125574112,1.3733380168507061,1.5594156593224613,0.9968911090887108,0.055757429202655924,0.05327626118496857
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,AdaptiveResidual,ood,4.0,1.172422586940229,0.05515018190997348,0.047967183441869565,1.3141309740599856,1.5371384956976077,0.9969792992781852,0.054960901755837524,0.047184534939384126
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,4,0.1,PureMLP,ood,4.0,0.9035096520092338,-1.0,-1.0,11.379530732515246,13.841340158098852,0.7550722545723894,0.494901753308281,0.42944884300231423
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.27841029280907037,0.33544752169742015,0.9358321889088799,0.25331366147746576,0.33071694584706984
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,UnpenalizedResidual,iid,1.0,0.8256067109759897,0.24936117322263088,1.0,0.059409254349858526,0.08296514129793685,0.9960748219292695,0.06265124157373472,0.06023129946695221
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,PenalizedScalarResidual,iid,1.0,0.8671761429868639,0.24254409886909728,0.06962838023900986,0.04452202887924304,0.061901950622491236,0.9978148728229372,0.04674534390784602,0.04190466182370357
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,AdaptiveResidual,iid,1.0,1.1013267470989376,0.2394178643147955,0.218618536440772,0.047500592284158025,0.06703364305509703,0.9974375600625659,0.05062054856907508,0.04659362967868089
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,PureMLP,iid,1.0,0.8673979539889842,-1.0,-1.0,0.09770091220806876,0.13106722756799963,0.9902038308486891,0.09897559876712474,0.09979203795155653
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.2889251276617202,0.3427075103416661,0.9998499598947632,0.01224908589392595,0.009955824250750478
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,UnpenalizedResidual,ood,4.0,0.8256067109759897,0.2418597306416767,1.0,5.98983343050932,6.807445732844639,0.940799075068229,0.24331240192758563,0.23602047905074652
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,PenalizedScalarResidual,ood,4.0,0.8671761429868639,0.10745473014644408,0.06962838023900986,2.733565019199049,3.031303696462381,0.9882613267425148,0.10834515797895726,0.1089081881074765
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,AdaptiveResidual,ood,4.0,1.1013267470989376,0.06313805546401803,0.1224206092847453,1.5979699317516558,1.816866619497854,0.9957829746870264,0.06493862727971372,0.06469373985093867
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,0,0.25,PureMLP,ood,4.0,0.8673979539889842,-1.0,-1.0,14.744071729910353,18.203627606685266,0.5766729685094893,0.6506358670489284,0.5541013318790207
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.27841029280907037,0.33544752169742015,0.9358321889088799,0.25331366147746576,0.33071694584706984
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,UnpenalizedResidual,iid,1.0,0.8239438750315458,0.2470540352996747,1.0,0.06700906314074606,0.0894821522155926,0.9954339475928756,0.06757257141121997,0.06613058623185007
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,PenalizedScalarResidual,iid,1.0,0.9342520700301975,0.23810847962001053,0.0785977840423584,0.0555402244648409,0.07738431258238679,0.9965851321047821,0.05843687102521789,0.05427237893923219
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,AdaptiveResidual,iid,1.0,1.1576520011294633,0.23881621902139472,0.307308689065394,0.044373905857072356,0.05845409834309515,0.9980515108971756,0.04414169347481328,0.044179699714372696
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,PureMLP,iid,1.0,0.8284113479312509,-1.0,-1.0,0.0948409341814056,0.12549760829923953,0.9910187052796058,0.0947696930479056,0.09996103812882966
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.2889251276617202,0.3427075103416661,0.9998499598947632,0.01224908589392595,0.009955824250750478
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,UnpenalizedResidual,ood,4.0,0.8239438750315458,0.2170492472075137,1.0,5.468360425633138,6.105530320294735,0.9523780800412601,0.21822447149378058,0.21714628272760456
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,PenalizedScalarResidual,ood,4.0,0.9342520700301975,0.13295713510385734,0.0785977840423584,3.2468970221403506,3.775795984661748,0.9817871816236811,0.13495487533364225,0.13182299471925732
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,AdaptiveResidual,ood,4.0,1.1576520011294633,0.08541427811889,0.1804132920296979,1.9880828781212392,2.419979104730461,0.9925185918520983,0.08649513366601445,0.07634506487627664
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,1,0.25,PureMLP,ood,4.0,0.8284113479312509,-1.0,-1.0,14.765036530776193,18.10099032040218,0.5814331898558263,0.6469673949621988,0.5299436674010882
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.27841029280907037,0.33544752169742015,0.9358321889088799,0.25331366147746576,0.33071694584706984
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,UnpenalizedResidual,iid,1.0,0.8135141318198293,0.24639116905737904,1.0,0.06928695082936889,0.09559715279674481,0.9947885573250355,0.07219032258526424,0.06735703043264976
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,PenalizedScalarResidual,iid,1.0,0.9400474049616605,0.24171220126106915,0.07035156339406967,0.04233457481776863,0.05827716570933982,0.9980632886701913,0.04400808255092086,0.04272341707029734
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,AdaptiveResidual,iid,1.0,1.1750950368586928,0.24073340665526036,0.2084987617272418,0.04791969441202132,0.06669823579946932,0.9974631385847311,0.050367265314576026,0.04671058771793031
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,PureMLP,iid,1.0,0.8226418169215322,-1.0,-1.0,0.09232906843899968,0.1234980049652865,0.9913026302554948,0.09325968981561734,0.09033342504572572
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.2889251276617202,0.3427075103416661,0.9998499598947632,0.01224908589392595,0.009955824250750478
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,UnpenalizedResidual,ood,4.0,0.8135141318198293,0.23360247589900762,1.0,5.894590102637313,6.563770295650366,0.9449614651255287,0.2346029302341965,0.23491430991854687
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,PenalizedScalarResidual,ood,4.0,0.9400474049616605,0.10210655412338487,0.07035156339406967,2.619959308154075,2.880494578948425,0.9894002837244501,0.10295492351291372,0.10565875159576693
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,AdaptiveResidual,ood,4.0,1.1750950368586928,0.0634401854673436,0.10621460687980289,1.5618692923810258,1.8230899028597596,0.9957540361955418,0.0651610604921234,0.06177919611370833
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,2,0.25,PureMLP,ood,4.0,0.8226418169215322,-1.0,-1.0,15.046807169392046,18.91144592537332,0.543112173537065,0.6759347797405716,0.5218831394296756
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.27841029280907037,0.33544752169742015,0.9358321889088799,0.25331366147746576,0.33071694584706984
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.25,UnpenalizedResidual,iid,1.0,0.7965140680316836,0.2507474367217801,1.0,0.06454932216524636,0.08829643496586771,0.9955541542827064,0.06667717538478658,0.06569997296904409
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611007,202611007,3,0.25,PenalizedScalarResidual,iid,1.0,0.9205821410287172,0.2433799855096923,0.07180742919445038,0.03682473587687332,0.04961466345245472,0.9985962552368695,0.037466581951528445,0.03664639053553878
