split,task_type,rho,effective_rho,mechanism,warp,coupled,episode_seed,m0_raw_loss,m1_robust_loss,m2_rank_loss,m3_augmentation_loss,m4_50_loss,oracle_alpha,oracle_loss,m4_fixed_alpha,m4_fixed_loss,m5_gate_alpha,m5_gate_loss
train,classification,0.0,0.0,interaction,identity,False,310122,0.692858486020929,0.7066989064039113,0.706591137839272,0.6917295880911936,0.6954099857278317,0.9,0.6926831379639137,0.31,0.6986093142212773,0.3480574905159816,0.6978686873106634
train,classification,0.0,0.0,threshold,sinh,False,310123,0.6596947763893757,0.6675182654473143,0.6480734915472778,0.6722429867654944,0.65032455474649,0.09,0.6479381383775447,0.31,0.6486215618801068,0.33290211102955886,0.648772897154587
train,classification,0.0,0.0,interaction,affine,False,310124,0.7636341502341368,0.766152835146632,0.7083393059628329,0.7517775988348508,0.7300851291395717,0.0,0.7083393059628329,0.31,0.7205872174724619,0.327146275948109,0.7213803878705066
train,classification,0.0,0.0,periodic,asinh,False,310125,0.7194878138146222,0.7084435047188365,0.7315364478926443,0.7373613559979669,0.7234282697047867,1.0,0.7194878138146222,0.31,0.72599832856545,0.3484606467311545,0.7254289328564083
train,classification,0.0,0.0,additive,signed_power,False,310126,0.6098573234973486,0.5740074728802622,0.5340818717743474,0.6138646316471749,0.5665037112670103,0.0,0.5340818717743474,0.31,0.5529907713702578,0.3184835046813893,0.5535621789093768
train,classification,0.0,0.0,threshold,pwl,False,310127,0.5856506583147778,0.5840115058615555,0.5655062035921374,0.5795634827510787,0.5677549317097786,0.18,0.5644802855339054,0.31,0.5650482059730562,0.3122464392625143,0.5650673006267735
train,classification,0.0,0.0,additive,pwl,False,310128,0.622225399645963,0.666907493415033,0.7328890901605842,0.6184867039498875,0.6300459735006732,0.92,0.6219042218130808,0.31,0.6395081209254676,0.32513056409871655,0.6385835074562785
train,classification,0.0,0.0,linear,signed_power,False,310129,0.6060516888222034,0.611695490935527,0.623852750062009,0.6190062335767624,0.6071433889378759,0.79,0.6048495921385424,0.31,0.6113200806200935,0.321962669119043,0.6109885638335076
train,classification,0.0,0.0,periodic,pwl,False,310130,0.6344107310573694,0.6588018253536799,0.6435618237543286,0.6394331451913318,0.6351196039596457,0.8,0.6337709972239334,0.31,0.6373963654404109,0.32601623217760833,0.6371613536559693
train,classification,0.0,0.0,periodic,identity,False,310131,0.7347150599168886,0.7305491431214062,0.7565499157149382,0.724552874044285,0.7388991075256894,0.9,0.7344294401284279,0.31,0.7439992024729283,0.33552005097813475,0.7432031756858494
train,classification,0.0,0.0,partition,sinh,False,310132,0.6873542049641577,0.6733101802357355,0.6843662049353457,0.6709901243500457,0.6800181338978262,0.43,0.6798943321312076,0.31,0.6802122576859262,0.3319569912336722,0.680103169288526
train,classification,0.0,0.0,periodic,signed_power,False,310133,0.6218865067325113,0.6461773448556433,0.6216034582216132,0.6304003476408295,0.6178666079210458,0.48,0.6178607033463042,0.31,0.6183111163762031,0.33415652582264,0.618191543530426
train,classification,0.0,0.0,linear,asinh,False,310134,0.5520676641610006,0.5482028095027554,0.51841311157327,0.5376396168688573,0.5293961937538463,0.0,0.51841311157327,0.31,0.5238557541536726,0.34626976359288253,0.5247916278758562
train,classification,0.0,0.0,periodic,identity,False,310135,0.7773855342841101,0.7673126329196721,0.754523056893697,0.7672018079505536,0.7577053379526955,0.15,0.7538229745415517,0.31,0.7546506793261948,0.32794506573557325,0.7548429040227771
train,classification,0.0,0.0,linear,pwl,False,310136,0.5875233614833327,0.602416529334358,0.6152401442390117,0.5778900207154373,0.5914123663282251,0.85,0.5865559714851949,0.31,0.597996796465937,0.328387863951685,0.5972355796859913
train,classification,0.0,0.0,partition,affine,False,310137,0.644854264222487,0.6476889469626361,0.6262731662929005,0.6469264516789688,0.6320467631427094,0.0,0.6262731662929005,0.31,0.6290232177654747,0.3331161261851997,0.6293375701898204
train,classification,0.0,0.0,linear,signed_power,False,310138,0.5913286101913164,0.6182818211735066,0.6083314435265892,0.6079817970764007,0.5940009249432796,0.87,0.5909099491153555,0.31,0.5980299879984545,0.3159557889004551,0.5978780706628228
train,classification,0.0,0.0,linear,affine,False,310139,0.6043253920837682,0.6230858119297027,0.6009913929702448,0.6000439483994329,0.5971644955542821,0.42,0.5970164810032663,0.31,0.5972571294647696,0.3370934731060556,0.5971492259455582
train,classification,0.0,0.0,periodic,signed_power,False,310140,0.706142331235654,0.7111042472745912,0.6933284112028182,0.7075198602350468,0.6936238997519335,0.24,0.6919172220643547,0.31,0.6920541948161083,0.3242560853271492,0.6921114900487896
train,classification,0.0,0.0,linear,affine,False,310141,0.5616340255827522,0.5687018662019132,0.5564389245123733,0.5526322764453708,0.5553049484684238,0.32,0.5547987615012316,0.31,0.5547993707959509,0.33802143925555805,0.5548054444554744
train,classification,0.0,0.0,interaction,sinh,False,310142,0.7046287696789035,0.7182144873882756,0.6713090745031184,0.6903028620196732,0.6818680532952952,0.0,0.6713090745031184,0.31,0.6764878521465849,0.3270615574458008,0.6769020632153806
train,classification,0.0,0.0,linear,sinh,False,310143,0.569586768457279,0.5549025123085776,0.5766139354961843,0.5805181591487008,0.566532369953625,0.64,0.5660524162682925,0.31,0.568792301872389,0.33799085109713095,0.5683422030696264
train,classification,0.0,0.0,periodic,affine,False,310144,0.6886567601446443,0.6833435358423283,0.6683640180118142,0.7070880192515165,0.6709348649420819,0.16,0.6675882618633109,0.31,0.6682521112746986,0.3344930874812505,0.6684829959677947
train,classification,0.0,0.0,additive,signed_power,False,310145,0.6250307641737922,0.6285629823715342,0.5752575333113102,0.6058344529550159,0.5922723192172356,0.0,0.5752575333113102,0.31,0.5841347092313189,0.3130562378089837,0.5842489944134452
train,classification,0.0,0.0,partition,identity,False,310146,0.6875996531642474,0.707691382871744,0.6930353688699469,0.6888009491261915,0.6830050685970946,0.5700000000000001,0.6828761277045639,0.31,0.6847366016879715,0.33533928022038506,0.6843814419958707
train,classification,0.0,0.0,linear,affine,False,310147,0.5974022300043011,0.7790905602873999,0.6967407104572914,0.6048819815880705,0.6006494774157443,0.87,0.5969782923168903,0.31,0.6061545004789703,0.3384616407114399,0.6051082736224005
train,classification,0.0,0.0,partition,sinh,False,310148,0.7161295615853169,0.722163568899284,0.7020218847090971,0.7030650745273911,0.700962774610212,0.28,0.6993739193306117,0.31,0.6994070462330464,0.33402527220687034,0.6994758882447005
train,classification,0.0,0.0,periodic,affine,False,310149,0.7450062055430808,0.7318258115251312,0.720623429840181,0.7374483422385625,0.7272912689669926,0.0,0.720623429840181,0.31,0.7234907585865877,0.32604970729710064,0.723753251914441
train,classification,0.0,0.0,interaction,sinh,False,310150,0.6842682964853912,0.6948654639384114,0.6734624905340851,0.6848878795084479,0.6741613871667544,0.21,0.6726738095427023,0.31,0.6728465946696558,0.3283447323515638,0.6729168653802241
train,classification,0.0,0.0,partition,pwl,False,310151,0.6136026095977978,0.6045284542770221,0.5959282923950315,0.5976081905421263,0.597290952767432,0.2,0.5949693065237267,0.31,0.5952894322425998,0.31286306987889917,0.5953058370696205
train,classification,0.0,0.0,threshold,pwl,False,310152,0.6247396496554285,0.6565180113768522,0.6128098684408858,0.6011535086442947,0.6108934210650061,0.3,0.6096784371067178,0.31,0.609679666722059,0.31091939267311025,0.6096801009816185
train,classification,0.0,0.0,partition,asinh,False,310153,0.5633746819216627,0.5618506490909495,0.5618980807073193,0.5474633325105163,0.5574448801344525,0.45,0.5574021903931037,0.31,0.5578242078539399,0.34693009915151296,0.5576337955941759
train,classification,0.0,0.0,threshold,sinh,False,310154,0.616461617396736,0.6341677454967988,0.6062856048759137,0.6111074424104771,0.6032430062525149,0.33,0.602288746017196,0.31,0.6023017083028495,0.3300551272614342,0.6022887477720689
train,classification,0.0,0.0,partition,pwl,False,310155,0.6949154287757562,0.8022528219597344,0.6425868367855416,0.676264407611382,0.6561881532823143,0.0,0.6425868367855416,0.31,0.6482437322805186,0.31266231250209875,0.6483319179178915
train,classification,0.0,0.0,linear,asinh,False,310156,0.618225489372114,0.6394872391705662,0.645308503502701,0.6339742741297063,0.6286159978097828,1.0,0.618225489372114,0.31,0.6342002390988315,0.35604508972910204,0.6327634189148779
train,classification,0.0,0.0,interaction,affine,False,310157,0.6724564508047763,0.6658291200866131,0.6578395239459136,0.6654521738147366,0.6607421684637039,0.09,0.657662228681372,0.31,0.658558573903751,0.3212194253451128,0.6586521463209617
train,classification,0.0,0.0,threshold,identity,False,310158,0.6607197141851081,0.6596132180214559,0.6536584716765925,0.6492741036841287,0.6528997355001573,0.29,0.65213442919612,0.31,0.652142149432112,0.33218243112089973,0.6521669805342984
train,classification,0.0,0.0,interaction,sinh,False,310159,0.6549517236328164,0.668389395679724,0.7554779009752329,0.6496423522235228,0.6603676868102608,0.93,0.6548296400577402,0.31,0.6670095542552015,0.3353381125865535,0.6659157513760596
train,classification,0.0,0.0,periodic,affine,False,310160,0.7237266510627489,0.7314368834817646,0.7137584845524957,0.7143178313927268,0.7127129337420591,0.29,0.7117019829605014,0.31,0.7117095031551994,0.32617026461495524,0.711729309956059
train,classification,0.0,0.0,linear,identity,False,310161,0.5422630519175626,0.5336482305587102,0.640921523525593,0.5533217866065807,0.5484472545369949,1.0,0.5422630519175626,0.31,0.554613501252756,0.3459693311864487,0.5532004902287162
train,classification,0.0,0.0,linear,asinh,False,310162,0.6139668287813529,0.6239263464723119,0.5997511216017717,0.6131408979721531,0.6035638125153009,0.0,0.5997511216017717,0.31,0.601371027672729,0.34222948842490786,0.6016780625901934
train,classification,0.0,0.0,periodic,signed_power,False,310163,0.8524299920832554,0.7166472742218077,0.7463842238779066,0.7552656290798018,0.7433769294738681,0.29,0.7403207142089313,0.31,0.7403384032231224,0.31318758875038843,0.7403463897251392
train,classification,0.0,0.0,threshold,signed_power,False,310164,0.6116731437971693,0.6065144316760641,0.584513791122319,0.5998625692365844,0.5889834260421972,0.11,0.5841363726181827,0.31,0.585405372093744,0.31305457328959985,0.5854443312589961
train,classification,0.0,0.0,partition,pwl,False,310165,0.5700808644790429,0.5915533199672429,0.5438012819996931,0.5739825542269756,0.5506307987428425,0.0,0.5438012819996931,0.31,0.5466326101459404,0.3115876169698919,0.5466588788201023
train,classification,0.0,0.0,additive,asinh,False,310166,0.5642828821057572,0.6093400889816849,0.5649403269506266,0.5908165795603197,0.5615446493072684,0.53,0.5615356827521296,0.31,0.5621075947431744,0.3466233308933029,0.561930858253063
train,classification,0.0,0.0,additive,sinh,False,310167,0.6473913339799742,0.6685076429873837,0.6492996713950187,0.6371169189086774,0.6389987997399619,0.52,0.6389906903364897,0.31,0.6405314439525387,0.33030157351856854,0.6402389199291456
train,classification,0.0,0.0,interaction,pwl,False,310168,0.6751643657878817,0.7458895727696218,0.6926469509990724,0.675863613653155,0.6753927044314518,0.76,0.6732653100947353,0.31,0.6797403914008164,0.3247492140931749,0.6793138584734149
train,classification,0.0,0.0,linear,asinh,False,310169,0.6539912652990125,0.6439706656377074,0.6528860678496429,0.620039682133857,0.6504857363944931,0.45,0.6504577900661146,0.31,0.6506911387408727,0.34981573922033105,0.6505778085645673
train,classification,0.0,0.0,additive,signed_power,False,310170,0.7312404314503227,0.7048430521945125,0.6324944910100275,0.6499659937079028,0.6360792588905148,0.16,0.6314804228431521,0.31,0.632392684895187,0.3183334787181671,0.6324941084647264
train,classification,0.0,0.0,additive,affine,False,310171,0.7190482739384988,0.6610561500717099,0.6722866170420734,0.7068373183100181,0.6884232248848086,0.0,0.6722866170420734,0.31,0.6806175274706109,0.3353991153291625,0.6815450007163096
train,classification,0.0,0.0,linear,identity,False,310172,0.5073538977118159,0.5165542518551108,0.519632669409191,0.534725559532031,0.509999862620535,0.9400000000000001,0.5072937410532027,0.31,0.5128332586634211,0.3402935519851942,0.5123145169174816
train,classification,0.0,0.0,partition,affine,False,310173,0.7151859486732506,0.714737994219885,0.6842951475027758,0.6969437052015834,0.6939483538858248,0.0,0.6842951475027758,0.31,0.689056918273806,0.32064237146002866,0.6892903050704852
train,classification,0.0,0.0,threshold,affine,False,310174,0.5829830900563364,0.5684726300965073,0.5738573011673413,0.5699064527011444,0.5731144770717242,0.29,0.5722641716469515,0.31,0.572272055402816,0.3390079102682772,0.5723105039075802
train,classification,0.0,0.0,linear,identity,False,310175,0.5439844056412504,0.5420461812470126,0.5664741513614493,0.5265052036796557,0.5521967938730961,1.0,0.5439844056412504,0.31,0.5568323970874121,0.34521412368833726,0.5559048559536686
train,classification,0.0,0.0,interaction,asinh,False,310176,0.613501372388751,0.614320990694128,0.5977843791082218,0.6215700123740412,0.6035741284224885,0.0,0.5977843791082218,0.31,0.6008876199851758,0.3366542665695704,0.6012288175868457
train,classification,0.0,0.0,threshold,signed_power,False,310177,0.592650122760199,0.6280015570836547,0.6003324791659397,0.5875928336458728,0.5910779797611776,0.67,0.5904599182667858,0.31,0.5932238165111614,0.32252214439181803,0.5930333958014212
train,classification,0.0,0.0,partition,signed_power,False,310178,0.6988950976202115,0.7631195847875607,0.6694770027603726,0.6780672283830627,0.6717974517031872,0.19,0.667657792064045,0.31,0.6682606828950759,0.31360449321509853,0.6682984663634359
train,classification,0.0,0.0,additive,sinh,False,310179,0.6468805884803692,0.63968888203624,0.5556275640023083,0.5774924782508144,0.5548441172058727,0.27,0.5528482141100175,0.31,0.5528957090863383,0.3261043923389287,0.5529491007982373
train,classification,0.0,0.0,threshold,asinh,False,310180,0.6695937819382466,0.6494163909819712,0.64462060289536,0.658212226232624,0.6538681061706113,0.0,0.64462060289536,0.31,0.6497012535288973,0.34529793062694236,0.6504119699678712
train,classification,0.0,0.0,threshold,signed_power,False,310181,0.7521018969561677,0.7469861542397249,0.6703167158494212,0.7094287894678334,0.6972250922273922,0.0,0.6703167158494212,0.31,0.6843666142043668,0.319702681309603,0.6849405458040311
train,classification,0.0,0.0,threshold,pwl,False,310182,0.7814181292081663,0.6516406550357239,0.7255694974585686,0.7799032905602361,0.7390925662888244,0.0,0.7255694974585686,0.31,0.730991110178012,0.3070759812644266,0.7308950044130365
train,classification,0.0,0.0,periodic,sinh,False,310183,0.6908495459088946,0.70726897830864,0.7140950107497483,0.680082371728016,0.6974525881312713,1.0,0.6908495459088946,0.31,0.7023997205189565,0.34106809749376454,0.7014880757299679
train,classification,0.0,0.0,periodic,sinh,False,310184,0.6966008952830097,0.701944371365486,0.717299860125111,0.6909502583160946,0.701015983884185,0.9400000000000001,0.6965083856549821,0.31,0.7057447267171989,0.33982782852745363,0.7048887372857424
train,classification,0.0,0.0,threshold,affine,False,310185,0.5895620168500303,0.5970829374273698,0.5694503546317085,0.5938111353106391,0.5741930096061223,0.06,0.5693449764179268,0.31,0.5710189509977063,0.3306136827421955,0.5712892428450231
train,classification,0.0,0.0,partition,asinh,False,310186,0.6721902666502292,0.6708190068751473,0.6779289185135826,0.6594967869326015,0.6702993922569875,0.65,0.6698757915016091,0.31,0.6720399694509526,0.34814298963583046,0.6715810981710371
train,classification,0.0,0.0,additive,affine,False,310187,0.5885298843758086,0.6095796260663637,0.5942071205336994,0.5873200213201059,0.5867124666618144,0.64,0.5863388237223003,0.31,0.5883718320436193,0.332015860154108,0.5881091189561172
train,classification,0.0,0.0,partition,pwl,False,310188,0.668880845521823,0.6723554316804842,0.6561422852381988,0.6584060671095106,0.6572810291260562,0.19,0.6553796652331092,0.31,0.6556569835453776,0.32874760107338313,0.6557526178917954
