episode_index,dataset,repeat,context_size,feature_count,method,loss
458,solar_flare,24,96,2,competence,2.238229678692608
458,solar_flare,24,96,2,hard_cv,2.2418504525066116
458,solar_flare,24,96,2,best_individual_oracle,2.211578226823905
459,solar_flare,24,192,2,uniform,2.246461512787064
459,solar_flare,24,192,2,fixed,2.2466876579605892
459,solar_flare,24,192,2,competence,2.2459626111504822
459,solar_flare,24,192,2,hard_cv,2.2261903607630087
459,solar_flare,24,192,2,best_individual_oracle,2.2261903607630087
460,solar_flare,25,32,2,uniform,2.2130250761214385
460,solar_flare,25,32,2,fixed,2.2148234052856677
460,solar_flare,25,32,2,competence,2.211130963211767
460,solar_flare,25,32,2,hard_cv,2.210085148129417
460,solar_flare,25,32,2,best_individual_oracle,2.1896970642312574
461,solar_flare,25,64,2,uniform,2.2159725558201426
461,solar_flare,25,64,2,fixed,2.2193436033219607
461,solar_flare,25,64,2,competence,2.2157504555450087
461,solar_flare,25,64,2,hard_cv,2.201525030550061
461,solar_flare,25,64,2,best_individual_oracle,2.1991316431805097
462,solar_flare,25,96,2,uniform,2.220596903925476
462,solar_flare,25,96,2,fixed,2.224632214689286
462,solar_flare,25,96,2,competence,2.2202153076587323
462,solar_flare,25,96,2,hard_cv,2.2116482937084005
462,solar_flare,25,96,2,best_individual_oracle,2.1967285854856695
463,solar_flare,25,192,2,uniform,2.219364613096352
463,solar_flare,25,192,2,fixed,2.219153694299555
463,solar_flare,25,192,2,competence,2.219340885558686
463,solar_flare,25,192,2,hard_cv,2.214811297299715
463,solar_flare,25,192,2,best_individual_oracle,2.214811297299715
464,solar_flare,26,32,2,uniform,2.1517818659644763
464,solar_flare,26,32,2,fixed,2.1567959802845817
464,solar_flare,26,32,2,competence,2.152081506730917
464,solar_flare,26,32,2,hard_cv,2.2178464866302297
464,solar_flare,26,32,2,best_individual_oracle,2.1270509843764387
465,solar_flare,26,64,2,uniform,2.150667940501641
465,solar_flare,26,64,2,fixed,2.1520729598001127
465,solar_flare,26,64,2,competence,2.1569727744245273
465,solar_flare,26,64,2,hard_cv,2.1756256399461154
465,solar_flare,26,64,2,best_individual_oracle,2.093560401313921
466,solar_flare,26,96,2,uniform,2.1483639126945975
466,solar_flare,26,96,2,fixed,2.1485272190322333
466,solar_flare,26,96,2,competence,2.1496745157518746
466,solar_flare,26,96,2,hard_cv,2.156310475954333
466,solar_flare,26,96,2,best_individual_oracle,2.1252673489094134
467,solar_flare,26,192,2,uniform,2.1255052050916885
467,solar_flare,26,192,2,fixed,2.12449435963368
467,solar_flare,26,192,2,competence,2.125462706092023
467,solar_flare,26,192,2,hard_cv,2.123458865978641
467,solar_flare,26,192,2,best_individual_oracle,2.123458865978641
468,solar_flare,27,32,2,uniform,2.229883886417988
468,solar_flare,27,32,2,fixed,2.231274919483712
468,solar_flare,27,32,2,competence,2.2309659273520097
468,solar_flare,27,32,2,hard_cv,2.2447292025226364
468,solar_flare,27,32,2,best_individual_oracle,2.2040922743286626
469,solar_flare,27,64,2,uniform,2.227931041084192
469,solar_flare,27,64,2,fixed,2.2315479152014723
469,solar_flare,27,64,2,competence,2.2280383697962005
469,solar_flare,27,64,2,hard_cv,2.238722433000583
469,solar_flare,27,64,2,best_individual_oracle,2.203778959582276
470,solar_flare,27,96,2,uniform,2.236941395774623
470,solar_flare,27,96,2,fixed,2.237897559081604
470,solar_flare,27,96,2,competence,2.2372017599843095
470,solar_flare,27,96,2,hard_cv,2.2436489665225476
470,solar_flare,27,96,2,best_individual_oracle,2.2109739214593795
471,solar_flare,27,192,2,uniform,2.2363249227120776
471,solar_flare,27,192,2,fixed,2.2364464745551045
471,solar_flare,27,192,2,competence,2.236107571172008
471,solar_flare,27,192,2,hard_cv,2.2155659011236644
471,solar_flare,27,192,2,best_individual_oracle,2.2155659011236644
472,solar_flare,28,32,2,uniform,2.169145080165862
472,solar_flare,28,32,2,fixed,2.1650640382731554
472,solar_flare,28,32,2,competence,2.1694652563437375
472,solar_flare,28,32,2,hard_cv,2.2006424219774523
472,solar_flare,28,32,2,best_individual_oracle,2.153540087669056
473,solar_flare,28,64,2,uniform,2.17189578377586
473,solar_flare,28,64,2,fixed,2.172260879734332
473,solar_flare,28,64,2,competence,2.1708064156586593
473,solar_flare,28,64,2,hard_cv,2.1649450135757546
473,solar_flare,28,64,2,best_individual_oracle,2.1649450135757546
474,solar_flare,28,96,2,uniform,2.1979732014445577
474,solar_flare,28,96,2,fixed,2.1982108712867796
474,solar_flare,28,96,2,competence,2.1979072331318568
474,solar_flare,28,96,2,hard_cv,2.1949542299240483
474,solar_flare,28,96,2,best_individual_oracle,2.1949542299240483
475,solar_flare,28,192,2,uniform,2.207057159637029
475,solar_flare,28,192,2,fixed,2.206243624988823
475,solar_flare,28,192,2,competence,2.2070872337559373
475,solar_flare,28,192,2,hard_cv,2.214215438374742
475,solar_flare,28,192,2,best_individual_oracle,2.204419675344918
476,solar_flare,29,32,2,uniform,2.2877658596094306
476,solar_flare,29,32,2,fixed,2.2857694186678663
476,solar_flare,29,32,2,competence,2.289768865940555
476,solar_flare,29,32,2,hard_cv,2.3101072841616985
476,solar_flare,29,32,2,best_individual_oracle,2.2750490066778437
477,solar_flare,29,64,2,uniform,2.22011620172347
477,solar_flare,29,64,2,fixed,2.220722165037329
477,solar_flare,29,64,2,competence,2.220978884432695
477,solar_flare,29,64,2,hard_cv,2.227887815978114
477,solar_flare,29,64,2,best_individual_oracle,2.1813743031466895
478,solar_flare,29,96,2,uniform,2.2253138706034856
478,solar_flare,29,96,2,fixed,2.225599942506718
478,solar_flare,29,96,2,competence,2.2250334604229267
478,solar_flare,29,96,2,hard_cv,2.232831350647189
478,solar_flare,29,96,2,best_individual_oracle,2.190182543108454
479,solar_flare,29,192,2,uniform,2.2273448331534804
479,solar_flare,29,192,2,fixed,2.2272575974477067
479,solar_flare,29,192,2,competence,2.2264770294887595
479,solar_flare,29,192,2,hard_cv,2.2017304695663213
479,solar_flare,29,192,2,best_individual_oracle,2.2017304695663213
480,naval_propulsion_plant,0,32,14,uniform,0.8545726245879708
480,naval_propulsion_plant,0,32,14,fixed,0.8638530151730127
480,naval_propulsion_plant,0,32,14,competence,0.8102248493721399
480,naval_propulsion_plant,0,32,14,hard_cv,0.7952500629500795
480,naval_propulsion_plant,0,32,14,best_individual_oracle,0.7952500629500795
481,naval_propulsion_plant,0,64,14,uniform,0.709204627218035
481,naval_propulsion_plant,0,64,14,fixed,0.7406501824243233
481,naval_propulsion_plant,0,64,14,competence,0.6553849105242434
481,naval_propulsion_plant,0,64,14,hard_cv,0.6518064589338816
481,naval_propulsion_plant,0,64,14,best_individual_oracle,0.6206766981120738
482,naval_propulsion_plant,0,96,14,uniform,0.6244410934277115
482,naval_propulsion_plant,0,96,14,fixed,0.6783476260433879
482,naval_propulsion_plant,0,96,14,competence,0.6065292320596835
482,naval_propulsion_plant,0,96,14,hard_cv,0.612436812114708
482,naval_propulsion_plant,0,96,14,best_individual_oracle,0.45207303621366185
483,naval_propulsion_plant,0,192,14,uniform,0.46202651633454317
483,naval_propulsion_plant,0,192,14,fixed,0.5317588537806065
483,naval_propulsion_plant,0,192,14,competence,0.27130587157765046
483,naval_propulsion_plant,0,192,14,hard_cv,0.22781908505658066
483,naval_propulsion_plant,0,192,14,best_individual_oracle,0.22781908505658066
484,naval_propulsion_plant,1,32,14,uniform,0.9405407869075382
484,naval_propulsion_plant,1,32,14,fixed,0.954950803260885
484,naval_propulsion_plant,1,32,14,competence,1.037460531754957
484,naval_propulsion_plant,1,32,14,hard_cv,1.04169361381589
484,naval_propulsion_plant,1,32,14,best_individual_oracle,0.8140019587142012
485,naval_propulsion_plant,1,64,14,uniform,0.698879995576107
485,naval_propulsion_plant,1,64,14,fixed,0.7139755155583806
485,naval_propulsion_plant,1,64,14,competence,0.7053645218150004
485,naval_propulsion_plant,1,64,14,hard_cv,0.857838734134175
485,naval_propulsion_plant,1,64,14,best_individual_oracle,0.6882268807107552
486,naval_propulsion_plant,1,96,14,uniform,0.659855466588838
486,naval_propulsion_plant,1,96,14,fixed,0.6960311572407316
486,naval_propulsion_plant,1,96,14,competence,0.5511987512537964
486,naval_propulsion_plant,1,96,14,hard_cv,0.5892644538377737
486,naval_propulsion_plant,1,96,14,best_individual_oracle,0.5892644538377737
487,naval_propulsion_plant,1,192,14,uniform,0.570707430814629
487,naval_propulsion_plant,1,192,14,fixed,0.6398729860778357
487,naval_propulsion_plant,1,192,14,competence,0.3874396414723004
487,naval_propulsion_plant,1,192,14,hard_cv,0.39661596663074933
487,naval_propulsion_plant,1,192,14,best_individual_oracle,0.39661596663074933
488,naval_propulsion_plant,2,32,14,uniform,0.9151863104047754
488,naval_propulsion_plant,2,32,14,fixed,0.9256118961893626
488,naval_propulsion_plant,2,32,14,competence,0.9268989691330317
488,naval_propulsion_plant,2,32,14,hard_cv,0.9382225169922304
488,naval_propulsion_plant,2,32,14,best_individual_oracle,0.8759235167931564
489,naval_propulsion_plant,2,64,14,uniform,0.5703943900648788
489,naval_propulsion_plant,2,64,14,fixed,0.574810824486032
489,naval_propulsion_plant,2,64,14,competence,0.5700440590575573
489,naval_propulsion_plant,2,64,14,hard_cv,0.5410501718653041
489,naval_propulsion_plant,2,64,14,best_individual_oracle,0.5410501718653041
490,naval_propulsion_plant,2,96,14,uniform,0.5072607175233482
490,naval_propulsion_plant,2,96,14,fixed,0.5259265867335217
490,naval_propulsion_plant,2,96,14,competence,0.4293136303798702
490,naval_propulsion_plant,2,96,14,hard_cv,0.3864558557270917
490,naval_propulsion_plant,2,96,14,best_individual_oracle,0.3864558557270917
491,naval_propulsion_plant,2,192,14,uniform,0.3827827539432039
491,naval_propulsion_plant,2,192,14,fixed,0.4166859442366218
491,naval_propulsion_plant,2,192,14,competence,0.2893085484804984
491,naval_propulsion_plant,2,192,14,hard_cv,0.29151797069354757
491,naval_propulsion_plant,2,192,14,best_individual_oracle,0.29151797069354757
492,naval_propulsion_plant,3,32,14,uniform,0.7755511090077424
492,naval_propulsion_plant,3,32,14,fixed,0.7714025452793575
492,naval_propulsion_plant,3,32,14,competence,0.6957122758492646
492,naval_propulsion_plant,3,32,14,hard_cv,0.6816429503411582
492,naval_propulsion_plant,3,32,14,best_individual_oracle,0.6816429503411582
493,naval_propulsion_plant,3,64,14,uniform,0.5284520732380674
493,naval_propulsion_plant,3,64,14,fixed,0.5284147019700042
493,naval_propulsion_plant,3,64,14,competence,0.5434963174588726
493,naval_propulsion_plant,3,64,14,hard_cv,0.6397402728223888
493,naval_propulsion_plant,3,64,14,best_individual_oracle,0.47378181013276643
494,naval_propulsion_plant,3,96,14,uniform,0.47141267991388885
494,naval_propulsion_plant,3,96,14,fixed,0.49236942886522844
494,naval_propulsion_plant,3,96,14,competence,0.40214636861106023
494,naval_propulsion_plant,3,96,14,hard_cv,0.3182394431529428
494,naval_propulsion_plant,3,96,14,best_individual_oracle,0.3182394431529428
495,naval_propulsion_plant,3,192,14,uniform,0.35381419678261067
495,naval_propulsion_plant,3,192,14,fixed,0.4112429176700461
495,naval_propulsion_plant,3,192,14,competence,0.17031505981719072
495,naval_propulsion_plant,3,192,14,hard_cv,0.16082435937747386
495,naval_propulsion_plant,3,192,14,best_individual_oracle,0.16082435937747386
496,naval_propulsion_plant,4,32,14,uniform,0.9041061384338723
496,naval_propulsion_plant,4,32,14,fixed,0.9046744682160813
496,naval_propulsion_plant,4,32,14,competence,0.8942417358594997
496,naval_propulsion_plant,4,32,14,hard_cv,0.8462162856370071
496,naval_propulsion_plant,4,32,14,best_individual_oracle,0.8462162856370071
497,naval_propulsion_plant,4,64,14,uniform,0.6347630554965221
497,naval_propulsion_plant,4,64,14,fixed,0.6593781363379083
497,naval_propulsion_plant,4,64,14,competence,0.5968415048888464
497,naval_propulsion_plant,4,64,14,hard_cv,0.6232884247535094
497,naval_propulsion_plant,4,64,14,best_individual_oracle,0.5734289553654778
498,naval_propulsion_plant,4,96,14,uniform,0.580471600830854
498,naval_propulsion_plant,4,96,14,fixed,0.6193044200139913
498,naval_propulsion_plant,4,96,14,competence,0.5190976962577687
498,naval_propulsion_plant,4,96,14,hard_cv,0.5369673957253386
498,naval_propulsion_plant,4,96,14,best_individual_oracle,0.45532123650367434
499,naval_propulsion_plant,4,192,14,uniform,0.4862097244115069
499,naval_propulsion_plant,4,192,14,fixed,0.5498956636909659
499,naval_propulsion_plant,4,192,14,competence,0.30457599540152963
499,naval_propulsion_plant,4,192,14,hard_cv,0.29852085551404334
499,naval_propulsion_plant,4,192,14,best_individual_oracle,0.29852085551404334
500,naval_propulsion_plant,5,32,14,uniform,1.0064283802720893
500,naval_propulsion_plant,5,32,14,fixed,0.9801884419233962
500,naval_propulsion_plant,5,32,14,competence,1.0960248436580715
500,naval_propulsion_plant,5,32,14,hard_cv,1.3347586779320884
500,naval_propulsion_plant,5,32,14,best_individual_oracle,1.0038733111201996
501,naval_propulsion_plant,5,64,14,uniform,0.7365385440788105
501,naval_propulsion_plant,5,64,14,fixed,0.730228405408197
501,naval_propulsion_plant,5,64,14,competence,0.7134496816296277
501,naval_propulsion_plant,5,64,14,hard_cv,0.7186774019405139
501,naval_propulsion_plant,5,64,14,best_individual_oracle,0.7186774019405139
502,naval_propulsion_plant,5,96,14,uniform,0.7336907284199153
502,naval_propulsion_plant,5,96,14,fixed,0.7660731174262517
502,naval_propulsion_plant,5,96,14,competence,0.6235965405845587
502,naval_propulsion_plant,5,96,14,hard_cv,0.6246218615944227
502,naval_propulsion_plant,5,96,14,best_individual_oracle,0.6246218615944227
503,naval_propulsion_plant,5,192,14,uniform,0.5587915974676876
503,naval_propulsion_plant,5,192,14,fixed,0.6311554063997362
503,naval_propulsion_plant,5,192,14,competence,0.3381670068116871
503,naval_propulsion_plant,5,192,14,hard_cv,0.3035256714801356
503,naval_propulsion_plant,5,192,14,best_individual_oracle,0.3035256714801356
504,naval_propulsion_plant,6,32,14,uniform,1.0719851655257426
504,naval_propulsion_plant,6,32,14,fixed,1.0807137009788388
504,naval_propulsion_plant,6,32,14,competence,1.010880952016336
504,naval_propulsion_plant,6,32,14,hard_cv,1.0676477590785645
504,naval_propulsion_plant,6,32,14,best_individual_oracle,1.0676477590785645
505,naval_propulsion_plant,6,64,14,uniform,0.6992894983591406
505,naval_propulsion_plant,6,64,14,fixed,0.7051689551025276
505,naval_propulsion_plant,6,64,14,competence,0.7185692985671457
505,naval_propulsion_plant,6,64,14,hard_cv,0.7994498184972842
505,naval_propulsion_plant,6,64,14,best_individual_oracle,0.5687828527338834
506,naval_propulsion_plant,6,96,14,uniform,0.5971797174729243
506,naval_propulsion_plant,6,96,14,fixed,0.6339054865621926
506,naval_propulsion_plant,6,96,14,competence,0.46434744673071543
506,naval_propulsion_plant,6,96,14,hard_cv,0.42939634977291546
506,naval_propulsion_plant,6,96,14,best_individual_oracle,0.42939634977291546
507,naval_propulsion_plant,6,192,14,uniform,0.4726047062302412
507,naval_propulsion_plant,6,192,14,fixed,0.5241824677761713
507,naval_propulsion_plant,6,192,14,competence,0.2996628050576055
507,naval_propulsion_plant,6,192,14,hard_cv,0.3353404160431497
507,naval_propulsion_plant,6,192,14,best_individual_oracle,0.3228607453525668
508,naval_propulsion_plant,7,32,14,uniform,0.9503304829457674
508,naval_propulsion_plant,7,32,14,fixed,0.9449403339808414
508,naval_propulsion_plant,7,32,14,competence,1.0456596644526248
508,naval_propulsion_plant,7,32,14,hard_cv,0.9713718568454226
508,naval_propulsion_plant,7,32,14,best_individual_oracle,0.7630926846095915
509,naval_propulsion_plant,7,64,14,uniform,0.6367326387750859
509,naval_propulsion_plant,7,64,14,fixed,0.6371955908310662
509,naval_propulsion_plant,7,64,14,competence,0.6900383554620565
509,naval_propulsion_plant,7,64,14,hard_cv,0.7415480443355479
509,naval_propulsion_plant,7,64,14,best_individual_oracle,0.4561378171771875
510,naval_propulsion_plant,7,96,14,uniform,0.5563954552320447
510,naval_propulsion_plant,7,96,14,fixed,0.5806025639044311
510,naval_propulsion_plant,7,96,14,competence,0.5403236079019796
510,naval_propulsion_plant,7,96,14,hard_cv,0.4596939669308753
510,naval_propulsion_plant,7,96,14,best_individual_oracle,0.40484409563201523
511,naval_propulsion_plant,7,192,14,uniform,0.4083763782419913
511,naval_propulsion_plant,7,192,14,fixed,0.45485273360546635
511,naval_propulsion_plant,7,192,14,competence,0.2424492158971048
511,naval_propulsion_plant,7,192,14,hard_cv,0.259293920525739
511,naval_propulsion_plant,7,192,14,best_individual_oracle,0.259293920525739
512,naval_propulsion_plant,8,32,14,uniform,1.306802024354532
512,naval_propulsion_plant,8,32,14,fixed,1.3443579227210938
512,naval_propulsion_plant,8,32,14,competence,1.2341811600901982
512,naval_propulsion_plant,8,32,14,hard_cv,1.481408394484923
512,naval_propulsion_plant,8,32,14,best_individual_oracle,1.0544480932181937
513,naval_propulsion_plant,8,64,14,uniform,0.9228475769878263
513,naval_propulsion_plant,8,64,14,fixed,0.9856187924332529
513,naval_propulsion_plant,8,64,14,competence,0.8311869835667216
513,naval_propulsion_plant,8,64,14,hard_cv,0.9028623821510046
513,naval_propulsion_plant,8,64,14,best_individual_oracle,0.8004379343272428
514,naval_propulsion_plant,8,96,14,uniform,0.6343985787569596
514,naval_propulsion_plant,8,96,14,fixed,0.6693523661447708
514,naval_propulsion_plant,8,96,14,competence,0.5479472582984106
514,naval_propulsion_plant,8,96,14,hard_cv,0.5353132388382884
514,naval_propulsion_plant,8,96,14,best_individual_oracle,0.5118468521549012
515,naval_propulsion_plant,8,192,14,uniform,0.4501144837603772
515,naval_propulsion_plant,8,192,14,fixed,0.51374418776997
515,naval_propulsion_plant,8,192,14,competence,0.24740229808036063
515,naval_propulsion_plant,8,192,14,hard_cv,0.19584318924835667
515,naval_propulsion_plant,8,192,14,best_individual_oracle,0.19584318924835667
516,naval_propulsion_plant,9,32,14,uniform,1.1042279616643789
516,naval_propulsion_plant,9,32,14,fixed,1.0958704814156703
516,naval_propulsion_plant,9,32,14,competence,1.0496589117733512
516,naval_propulsion_plant,9,32,14,hard_cv,1.0347749660462837
516,naval_propulsion_plant,9,32,14,best_individual_oracle,1.0347749660462837
517,naval_propulsion_plant,9,64,14,uniform,0.759222282967199
517,naval_propulsion_plant,9,64,14,fixed,0.7748630341097734
517,naval_propulsion_plant,9,64,14,competence,0.78537570675771
517,naval_propulsion_plant,9,64,14,hard_cv,0.7903005855687658
517,naval_propulsion_plant,9,64,14,best_individual_oracle,0.6972837522517604
518,naval_propulsion_plant,9,96,14,uniform,0.662308041827004
518,naval_propulsion_plant,9,96,14,fixed,0.6933024357104115
518,naval_propulsion_plant,9,96,14,competence,0.630209344023779
518,naval_propulsion_plant,9,96,14,hard_cv,0.5636314795860821
518,naval_propulsion_plant,9,96,14,best_individual_oracle,0.5636314795860821
519,naval_propulsion_plant,9,192,14,uniform,0.4659284946601468
519,naval_propulsion_plant,9,192,14,fixed,0.5392204011772423
519,naval_propulsion_plant,9,192,14,competence,0.2783586343044994
519,naval_propulsion_plant,9,192,14,hard_cv,0.21361562885796262
519,naval_propulsion_plant,9,192,14,best_individual_oracle,0.21361562885796262
520,naval_propulsion_plant,10,32,14,uniform,0.8664349659764067
520,naval_propulsion_plant,10,32,14,fixed,0.8832785106813157
520,naval_propulsion_plant,10,32,14,competence,0.8876422447950012
520,naval_propulsion_plant,10,32,14,hard_cv,0.8924986790233773
520,naval_propulsion_plant,10,32,14,best_individual_oracle,0.8197128292571069
521,naval_propulsion_plant,10,64,14,uniform,0.5909909013294566
521,naval_propulsion_plant,10,64,14,fixed,0.6239641158397427
521,naval_propulsion_plant,10,64,14,competence,0.5494728460286703
521,naval_propulsion_plant,10,64,14,hard_cv,0.6580760157780184
521,naval_propulsion_plant,10,64,14,best_individual_oracle,0.44225023991276563
522,naval_propulsion_plant,10,96,14,uniform,0.492694155262457
522,naval_propulsion_plant,10,96,14,fixed,0.5366599782059789
522,naval_propulsion_plant,10,96,14,competence,0.38230565271400857
522,naval_propulsion_plant,10,96,14,hard_cv,0.3534015244238204
522,naval_propulsion_plant,10,96,14,best_individual_oracle,0.3534015244238204
523,naval_propulsion_plant,10,192,14,uniform,0.3801358638275891
523,naval_propulsion_plant,10,192,14,fixed,0.4344981840833834
523,naval_propulsion_plant,10,192,14,competence,0.22785819889603587
523,naval_propulsion_plant,10,192,14,hard_cv,0.2296187867378664
523,naval_propulsion_plant,10,192,14,best_individual_oracle,0.2296187867378664
524,naval_propulsion_plant,11,32,14,uniform,1.1463039356026379
524,naval_propulsion_plant,11,32,14,fixed,1.1819219294452719
524,naval_propulsion_plant,11,32,14,competence,1.0191725695347664
524,naval_propulsion_plant,11,32,14,hard_cv,1.0319200275257214
524,naval_propulsion_plant,11,32,14,best_individual_oracle,0.9852611628415442
525,naval_propulsion_plant,11,64,14,uniform,0.6989307534389394
525,naval_propulsion_plant,11,64,14,fixed,0.6996512246320034
525,naval_propulsion_plant,11,64,14,competence,0.8203077500487469
525,naval_propulsion_plant,11,64,14,hard_cv,0.8702922219282607
525,naval_propulsion_plant,11,64,14,best_individual_oracle,0.5981597465233993
526,naval_propulsion_plant,11,96,14,uniform,0.5973515390040487
526,naval_propulsion_plant,11,96,14,fixed,0.626599028082392
526,naval_propulsion_plant,11,96,14,competence,0.6225063249878278
526,naval_propulsion_plant,11,96,14,hard_cv,0.7699776213440691
526,naval_propulsion_plant,11,96,14,best_individual_oracle,0.4592062091549032
527,naval_propulsion_plant,11,192,14,uniform,0.4419067008059958
527,naval_propulsion_plant,11,192,14,fixed,0.507882674831656
527,naval_propulsion_plant,11,192,14,competence,0.24269706789648124
527,naval_propulsion_plant,11,192,14,hard_cv,0.22008466295478724
527,naval_propulsion_plant,11,192,14,best_individual_oracle,0.22008466295478724
528,naval_propulsion_plant,12,32,14,uniform,0.9885303397860561
528,naval_propulsion_plant,12,32,14,fixed,0.982805133185224
528,naval_propulsion_plant,12,32,14,competence,0.9811879266281859
528,naval_propulsion_plant,12,32,14,hard_cv,0.9413881877027093
528,naval_propulsion_plant,12,32,14,best_individual_oracle,0.9093093536536965
529,naval_propulsion_plant,12,64,14,uniform,0.787663293365583
529,naval_propulsion_plant,12,64,14,fixed,0.7978220350325907
529,naval_propulsion_plant,12,64,14,competence,0.8271359176278921
529,naval_propulsion_plant,12,64,14,hard_cv,0.9604009944031118
529,naval_propulsion_plant,12,64,14,best_individual_oracle,0.686214582883378
530,naval_propulsion_plant,12,96,14,uniform,0.6400174070989992
530,naval_propulsion_plant,12,96,14,fixed,0.6529624147368432
530,naval_propulsion_plant,12,96,14,competence,0.6482506519514016
530,naval_propulsion_plant,12,96,14,hard_cv,0.7233577143016404
530,naval_propulsion_plant,12,96,14,best_individual_oracle,0.49145515954824326
531,naval_propulsion_plant,12,192,14,uniform,0.44886734298428976
531,naval_propulsion_plant,12,192,14,fixed,0.5047682227308049
531,naval_propulsion_plant,12,192,14,competence,0.2666710506820289
531,naval_propulsion_plant,12,192,14,hard_cv,0.21877001084307449
531,naval_propulsion_plant,12,192,14,best_individual_oracle,0.21877001084307449
532,naval_propulsion_plant,13,32,14,uniform,0.9560768379481273
532,naval_propulsion_plant,13,32,14,fixed,0.9365412019986712
532,naval_propulsion_plant,13,32,14,competence,0.906317575065434
532,naval_propulsion_plant,13,32,14,hard_cv,0.8486870123034311
532,naval_propulsion_plant,13,32,14,best_individual_oracle,0.8486870123034311
533,naval_propulsion_plant,13,64,14,uniform,0.6474778465653482
533,naval_propulsion_plant,13,64,14,fixed,0.6653540991002317
533,naval_propulsion_plant,13,64,14,competence,0.6388162287855188
533,naval_propulsion_plant,13,64,14,hard_cv,0.6896319381015017
533,naval_propulsion_plant,13,64,14,best_individual_oracle,0.5586963289641207
534,naval_propulsion_plant,13,96,14,uniform,0.5489067610713919
534,naval_propulsion_plant,13,96,14,fixed,0.5767526359027403
534,naval_propulsion_plant,13,96,14,competence,0.4985349750474947
534,naval_propulsion_plant,13,96,14,hard_cv,0.5494382584165307
534,naval_propulsion_plant,13,96,14,best_individual_oracle,0.43836505924070046
535,naval_propulsion_plant,13,192,14,uniform,0.40063534796660677
535,naval_propulsion_plant,13,192,14,fixed,0.45922317210548674
535,naval_propulsion_plant,13,192,14,competence,0.21083467128403824
535,naval_propulsion_plant,13,192,14,hard_cv,0.1783225385023298
535,naval_propulsion_plant,13,192,14,best_individual_oracle,0.1783225385023298
536,naval_propulsion_plant,14,32,14,uniform,0.9662588101551405
536,naval_propulsion_plant,14,32,14,fixed,1.0181344189574257
536,naval_propulsion_plant,14,32,14,competence,0.9709593098235197
536,naval_propulsion_plant,14,32,14,hard_cv,1.0521470730729385
536,naval_propulsion_plant,14,32,14,best_individual_oracle,0.8284785416502934
537,naval_propulsion_plant,14,64,14,uniform,0.8304934915532257
537,naval_propulsion_plant,14,64,14,fixed,0.817043543105498
537,naval_propulsion_plant,14,64,14,competence,0.8353485833199322
537,naval_propulsion_plant,14,64,14,hard_cv,0.8342468301422455
537,naval_propulsion_plant,14,64,14,best_individual_oracle,0.8342468301422455
538,naval_propulsion_plant,14,96,14,uniform,0.6044956157818401
538,naval_propulsion_plant,14,96,14,fixed,0.6328627147951307
538,naval_propulsion_plant,14,96,14,competence,0.6025705050633109
538,naval_propulsion_plant,14,96,14,hard_cv,0.7548635474989682
538,naval_propulsion_plant,14,96,14,best_individual_oracle,0.47642128924776755
539,naval_propulsion_plant,14,192,14,uniform,0.5254460632692151
539,naval_propulsion_plant,14,192,14,fixed,0.5851077377380643
539,naval_propulsion_plant,14,192,14,competence,0.3407164002023342
539,naval_propulsion_plant,14,192,14,hard_cv,0.3201606984343013
539,naval_propulsion_plant,14,192,14,best_individual_oracle,0.3201606984343013
540,naval_propulsion_plant,15,32,14,uniform,1.132177356926836
540,naval_propulsion_plant,15,32,14,fixed,1.1475930759752597
540,naval_propulsion_plant,15,32,14,competence,1.2072858753883589
540,naval_propulsion_plant,15,32,14,hard_cv,1.4774794448563187
540,naval_propulsion_plant,15,32,14,best_individual_oracle,1.0109150907380082
541,naval_propulsion_plant,15,64,14,uniform,0.8804221486542932
541,naval_propulsion_plant,15,64,14,fixed,0.9075640799113615
541,naval_propulsion_plant,15,64,14,competence,0.863657887321235
541,naval_propulsion_plant,15,64,14,hard_cv,0.9665153515033671
541,naval_propulsion_plant,15,64,14,best_individual_oracle,0.7544904388304744
542,naval_propulsion_plant,15,96,14,uniform,0.723271186109209
542,naval_propulsion_plant,15,96,14,fixed,0.7614489700351988
542,naval_propulsion_plant,15,96,14,competence,0.6372230886890708
542,naval_propulsion_plant,15,96,14,hard_cv,0.7346740236372273
542,naval_propulsion_plant,15,96,14,best_individual_oracle,0.5453263535301266
543,naval_propulsion_plant,15,192,14,uniform,0.5120967761092831
543,naval_propulsion_plant,15,192,14,fixed,0.5743478370653808
543,naval_propulsion_plant,15,192,14,competence,0.30092596158595697
543,naval_propulsion_plant,15,192,14,hard_cv,0.2714129812733033
543,naval_propulsion_plant,15,192,14,best_individual_oracle,0.2714129812733033
544,naval_propulsion_plant,16,32,14,uniform,0.9715634934493295
544,naval_propulsion_plant,16,32,14,fixed,1.005329868219851
544,naval_propulsion_plant,16,32,14,competence,0.8457482936125137
544,naval_propulsion_plant,16,32,14,hard_cv,0.7957377173163875
544,naval_propulsion_plant,16,32,14,best_individual_oracle,0.7957377173163875
545,naval_propulsion_plant,16,64,14,uniform,0.7228998704103411
545,naval_propulsion_plant,16,64,14,fixed,0.730296607602363
545,naval_propulsion_plant,16,64,14,competence,0.7061940653945404
545,naval_propulsion_plant,16,64,14,hard_cv,0.7353473419386439
545,naval_propulsion_plant,16,64,14,best_individual_oracle,0.7268087287766765
546,naval_propulsion_plant,16,96,14,uniform,0.5516364315925445
