dataset,openml_id,openml_version,panel,problem_type,model,model_seed,split,representation_id,variant,scope,member,is_reference,selected_feature,n_train,n_validation,n_test,n_raw_features,n_encoded_features,log_loss,accuracy,roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate,fit_seconds,predict_seconds,max_reconstruction_error,max_orthogonality_error,max_condition_number,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,best_epoch,best_validation_loss,architecture,checkpoint,checkpoint_sha256,checkpoint_bytes,checkpoint_version,prediction_disagreement,task_error
adult,1590,2,development,classification,catboost,1,validation,orthogonal_all__m0,orthogonal_all,all,0,False,fnlwgt,1024,256,512,14,134,0.2935720575214196,0.85546875,0.9279529213955444,0.0549853588552754,0.0321069180195906,0.0021279642359183,0.046875,0.5014373811427504,0.0127825278323143,3.0398214307262113e-16,1.713571168747035e-15,1.000000000000001,,,,,,,,,,,,,0.0549853588552754,0.2935720575214196
adult,1590,2,development,classification,catboost,1,test,orthogonal_all__m0,orthogonal_all,all,0,False,fnlwgt,1024,256,512,14,134,0.3500720625150599,0.84375,0.8881643572219784,0.0590364740654467,0.0340699293630604,0.0025029578093034,0.03515625,0.5014373811427504,0.0127825278323143,3.0398214307262113e-16,1.713571168747035e-15,1.000000000000001,,,,,,,,,,,,,0.0590364740654467,0.3500720625150599
adult,1590,2,development,classification,catboost,1,validation,orthogonal_all__m1,orthogonal_all,all,1,False,fnlwgt,1024,256,512,14,134,0.2828914479482064,0.8515625,0.9366960907944516,0.0533004442931579,0.0296719475455773,0.0020855306871514,0.04296875,0.5118916621431708,0.0165495239198207,3.911508340427204e-16,2.0059674886518124e-15,1.0000000000000009,,,,,,,,,,,,,0.0533004442931579,0.2828914479482064
adult,1590,2,development,classification,catboost,1,test,orthogonal_all__m1,orthogonal_all,all,1,False,fnlwgt,1024,256,512,14,134,0.3497182503513762,0.8359375,0.890546951742011,0.0564812478722797,0.032173483828648,0.002284583903986,0.03125,0.5118916621431708,0.0165495239198207,3.911508340427204e-16,2.0059674886518124e-15,1.0000000000000009,,,,,,,,,,,,,0.0564812478722797,0.3497182503513762
adult,1590,2,development,classification,catboost,1,validation,orthogonal_all__m2,orthogonal_all,all,2,False,fnlwgt,1024,256,512,14,134,0.2788579169530572,0.8671875,0.9356031946195882,0.0529651467367368,0.0322301760709518,0.0021632772215338,0.03515625,0.4213719929102808,0.0057652650866657,2.7946077304695904e-16,1.3624032823140042e-15,1.0000000000000009,,,,,,,,,,,,,0.0529651467367368,0.2788579169530572
adult,1590,2,development,classification,catboost,1,test,orthogonal_all__m2,orthogonal_all,all,2,False,fnlwgt,1024,256,512,14,134,0.34529354460586,0.8359375,0.8903588521746401,0.0592664148630998,0.035331560155559,0.0025285438221301,0.03515625,0.4213719929102808,0.0057652650866657,2.7946077304695904e-16,1.3624032823140042e-15,1.0000000000000009,,,,,,,,,,,,,0.0592664148630998,0.34529354460586
adult,1590,2,development,classification,catboost,1,validation,orthogonal_all__m3,orthogonal_all,all,3,False,fnlwgt,1024,256,512,14,134,0.2779962365993872,0.86328125,0.9345943673812528,0.055712123191008,0.0316627987185881,0.0022058525514226,0.0390625,0.5345870940946043,0.0050579609815031,2.776208835858813e-16,1.521289592314758e-15,1.0000000000000009,,,,,,,,,,,,,0.055712123191008,0.2779962365993872
adult,1590,2,development,classification,catboost,1,test,orthogonal_all__m3,orthogonal_all,all,3,False,fnlwgt,1024,256,512,14,134,0.3471638988067356,0.84765625,0.891111250444124,0.060088797398979,0.0352021447874648,0.0026173411486406,0.03515625,0.5345870940946043,0.0050579609815031,2.776208835858813e-16,1.521289592314758e-15,1.0000000000000009,,,,,,,,,,,,,0.060088797398979,0.3471638988067356
adult,1590,2,development,classification,catboost,1,validation,orthogonal_all__m4,orthogonal_all,all,4,False,fnlwgt,1024,256,512,14,134,0.2806288492456659,0.83984375,0.9382093316519546,0.054156264987853,0.0309416164197761,0.0022128565526852,0.046875,0.4330177789088338,0.0091047168243676,2.374017636894145e-16,1.3531742466498141e-15,1.0000000000000009,,,,,,,,,,,,,0.054156264987853,0.2806288492456659
adult,1590,2,development,classification,catboost,1,test,orthogonal_all__m4,orthogonal_all,all,4,False,fnlwgt,1024,256,512,14,134,0.3454869832980509,0.841796875,0.8905051518381508,0.0555705777436116,0.0341208845176384,0.0023365946895761,0.029296875,0.4330177789088338,0.0091047168243676,2.374017636894145e-16,1.3531742466498141e-15,1.0000000000000009,,,,,,,,,,,,,0.0555705777436116,0.3454869832980509
adult,1590,2,development,classification,catboost,1,validation,orthogonal_all__m5,orthogonal_all,all,5,False,fnlwgt,1024,256,512,14,134,0.2804595115272298,0.859375,0.9362757461118116,0.0567235790718948,0.030852492697626,0.0022012887514653,0.05078125,0.4766409019939601,0.0060196900740265,3.0882863797379354e-16,1.4721794707117721e-15,1.0000000000000009,,,,,,,,,,,,,0.0567235790718948,0.2804595115272298
adult,1590,2,development,classification,catboost,1,test,orthogonal_all__m5,orthogonal_all,all,5,False,fnlwgt,1024,256,512,14,134,0.3480527275990967,0.845703125,0.8891048550588334,0.0517066843909866,0.0312667998206551,0.0020003188405958,0.029296875,0.4766409019939601,0.0060196900740265,3.0882863797379354e-16,1.4721794707117721e-15,1.0000000000000009,,,,,,,,,,,,,0.0517066843909866,0.3480527275990967
adult,1590,2,development,classification,catboost,1,validation,orthogonal_all__m6,orthogonal_all,all,6,False,fnlwgt,1024,256,512,14,134,0.2887320279205785,0.859375,0.9309794031105508,0.0515305245674622,0.0289549430681257,0.0021432728439897,0.03515625,0.4852932980284095,0.0139061908703297,2.922576071598853e-16,1.4762621532086328e-15,1.0000000000000009,,,,,,,,,,,,,0.0515305245674622,0.2887320279205785
adult,1590,2,development,classification,catboost,1,test,orthogonal_all__m6,orthogonal_all,all,6,False,fnlwgt,1024,256,512,14,134,0.3426799451083174,0.84375,0.8930340460216941,0.0516497606282696,0.030523930276137,0.0019935016276727,0.02734375,0.4852932980284095,0.0139061908703297,2.922576071598853e-16,1.4762621532086328e-15,1.0000000000000009,,,,,,,,,,,,,0.0516497606282696,0.3426799451083174
adult,1590,2,development,classification,catboost,1,validation,orthogonal_all__m7,orthogonal_all,all,7,False,fnlwgt,1024,256,512,14,134,0.2852361349634259,0.859375,0.9329129886506936,0.0569030782950015,0.0344055977096858,0.002495153688362,0.04296875,0.3799476029817015,0.0057166418991982,3.5080783333317307e-16,1.463634065682681e-15,1.0000000000000009,,,,,,,,,,,,,0.0569030782950015,0.2852361349634259
adult,1590,2,development,classification,catboost,1,test,orthogonal_all__m7,orthogonal_all,all,7,False,fnlwgt,1024,256,512,14,134,0.3434320416896579,0.84375,0.8918009488578177,0.0557415256318601,0.0335947160147857,0.0023517399658538,0.03125,0.3799476029817015,0.0057166418991982,3.5080783333317307e-16,1.463634065682681e-15,1.0000000000000009,,,,,,,,,,,,,0.0557415256318601,0.3434320416896579
adult,1590,2,development,classification,catboost,1,validation,condition_le_3_all__m0,condition_le_3_all,all,0,False,fnlwgt,1024,256,512,14,134,0.2789151102414057,0.8515625,0.9354350567465322,0.0501966063169929,0.0301135483983732,0.0019542221830358,0.05078125,0.5531908220145851,0.0039785539265722,3.5783756503887004e-16,2.590961997896876,3.0,,,,,,,,,,,,,0.0501966063169929,0.2789151102414057
adult,1590,2,development,classification,catboost,1,test,condition_le_3_all__m0,condition_le_3_all,all,0,False,fnlwgt,1024,256,512,14,134,0.3458574692334807,0.833984375,0.89226074780028,0.0635057450769456,0.0373821909717172,0.0028792147050426,0.033203125,0.5531908220145851,0.0039785539265722,3.5783756503887004e-16,2.590961997896876,3.0,,,,,,,,,,,,,0.0635057450769456,0.3458574692334807
adult,1590,2,development,classification,catboost,1,validation,condition_le_3_all__m1,condition_le_3_all,all,1,False,fnlwgt,1024,256,512,14,134,0.2845731120780624,0.86328125,0.93551912568306,0.0520898823113058,0.0326836186307106,0.0024151173134789,0.0390625,0.3669862051028758,0.0161780638154596,3.4564318878166823e-16,2.5909619978968768,3.0000000000000013,,,,,,,,,,,,,0.0520898823113058,0.2845731120780624
adult,1590,2,development,classification,catboost,1,test,condition_le_3_all__m1,condition_le_3_all,all,1,False,fnlwgt,1024,256,512,14,134,0.3343057858852976,0.849609375,0.8961063389554205,0.0593886185088138,0.0378804600397306,0.0027741976131918,0.029296875,0.3669862051028758,0.0161780638154596,3.4564318878166823e-16,2.5909619978968768,3.0000000000000013,,,,,,,,,,,,,0.0593886185088138,0.3343057858852976
adult,1590,2,development,classification,catboost,1,validation,condition_le_3_all__m2,condition_le_3_all,all,2,False,fnlwgt,1024,256,512,14,134,0.2790189806554036,0.85546875,0.935350987810004,0.0577047615390778,0.0357660494896749,0.0026758734761487,0.0625,0.3597800889983773,0.0101029621437191,3.26613298899422e-16,2.5909619978968768,3.0000000000000004,,,,,,,,,,,,,0.0577047615390778,0.2790189806554036
adult,1590,2,development,classification,catboost,1,test,condition_le_3_all__m2,condition_le_3_all,all,2,False,fnlwgt,1024,256,512,14,134,0.3353939630537697,0.84375,0.8974230359270173,0.0590811210620501,0.0344002817787802,0.0025359372349623,0.03125,0.3597800889983773,0.0101029621437191,3.26613298899422e-16,2.5909619978968768,3.0000000000000004,,,,,,,,,,,,,0.0590811210620501,0.3353939630537697
adult,1590,2,development,classification,catboost,1,validation,condition_le_3_all__m3,condition_le_3_all,all,3,False,fnlwgt,1024,256,512,14,134,0.283835653318465,0.8515625,0.9333333333333332,0.051193285644256,0.0296757257171237,0.001922628368756,0.05859375,0.5975933689624071,0.0122201310005038,3.215512439034994e-16,2.5909619978968776,3.000000000000002,,,,,,,,,,,,,0.051193285644256,0.283835653318465
adult,1590,2,development,classification,catboost,1,test,condition_le_3_all__m3,condition_le_3_all,all,3,False,fnlwgt,1024,256,512,14,134,0.3408249696912006,0.84375,0.8934311451083663,0.0563981906443767,0.0331934183295834,0.0023550229558502,0.03515625,0.5975933689624071,0.0122201310005038,3.215512439034994e-16,2.5909619978968776,3.000000000000002,,,,,,,,,,,,,0.0563981906443767,0.3408249696912006
adult,1590,2,development,classification,catboost,1,validation,condition_le_3_all__m4,condition_le_3_all,all,4,False,fnlwgt,1024,256,512,14,134,0.27902214208718,0.87109375,0.93551912568306,0.0606556757499354,0.035907053503972,0.00288580362514,0.03125,0.3771997720468789,0.0037286980077624,4.460357834290702e-16,2.590961997896877,3.0000000000000013,,,,,,,,,,,,,0.0606556757499354,0.27902214208718
adult,1590,2,development,classification,catboost,1,test,condition_le_3_all__m4,condition_le_3_all,all,4,False,fnlwgt,1024,256,512,14,134,0.3407796879822922,0.841796875,0.8930340460216941,0.0621935195795816,0.0372884066274502,0.0029168858636246,0.025390625,0.3771997720468789,0.0037286980077624,4.460357834290702e-16,2.590961997896877,3.0000000000000013,,,,,,,,,,,,,0.0621935195795816,0.3407796879822922
adult,1590,2,development,classification,catboost,1,validation,condition_le_3_all__m5,condition_le_3_all,all,5,False,fnlwgt,1024,256,512,14,134,0.2822453419000367,0.84375,0.937368642286675,0.0620136708304119,0.0379147860564209,0.0028939354494121,0.05859375,0.3798916479572654,0.0072522058617323,3.138474002888056e-16,2.5909619978968768,3.0000000000000027,,,,,,,,,,,,,0.0620136708304119,0.2822453419000367
adult,1590,2,development,classification,catboost,1,test,condition_le_3_all__m5,condition_le_3_all,all,5,False,fnlwgt,1024,256,512,14,134,0.3372948511733982,0.833984375,0.89416264342592,0.0629548105802365,0.03834369178535,0.0030159616438301,0.033203125,0.3798916479572654,0.0072522058617323,3.138474002888056e-16,2.5909619978968768,3.0000000000000027,,,,,,,,,,,,,0.0629548105802365,0.3372948511733982
adult,1590,2,development,classification,catboost,1,validation,condition_le_3_all__m6,condition_le_3_all,all,6,False,fnlwgt,1024,256,512,14,134,0.2796270405899886,0.875,0.937620849096259,0.0656553351034006,0.0375567995989993,0.0029501944571288,0.05859375,0.4621522519737482,0.0072484009433537,3.87276740529974e-16,2.590961997896876,3.0000000000000013,,,,,,,,,,,,,0.0656553351034006,0.2796270405899886
adult,1590,2,development,classification,catboost,1,test,condition_le_3_all__m6,condition_le_3_all,all,6,False,fnlwgt,1024,256,512,14,134,0.3404082180210506,0.8515625,0.8925115472234413,0.0579865159570526,0.0350557236839905,0.002476112420855,0.03125,0.4621522519737482,0.0072484009433537,3.87276740529974e-16,2.590961997896876,3.0000000000000013,,,,,,,,,,,,,0.0579865159570526,0.3404082180210506
adult,1590,2,development,classification,catboost,1,validation,condition_le_3_all__m7,condition_le_3_all,all,7,False,fnlwgt,1024,256,512,14,134,0.2808151879001085,0.84765625,0.93551912568306,0.0537885102998228,0.0296784579120169,0.0021243306314743,0.03125,0.5069052278995514,0.0077016439754515,3.068055872576324e-16,2.5909619978968768,3.0000000000000013,,,,,,,,,,,,,0.0537885102998228,0.2808151879001085
adult,1590,2,development,classification,catboost,1,test,condition_le_3_all__m7,condition_le_3_all,all,7,False,fnlwgt,1024,256,512,14,134,0.3483079049742236,0.849609375,0.8908813509728928,0.0548812864089694,0.0329755943050963,0.0022372922069796,0.029296875,0.5069052278995514,0.0077016439754515,3.068055872576324e-16,2.5909619978968768,3.0000000000000013,,,,,,,,,,,,,0.0548812864089694,0.3483079049742236
adult,1590,2,development,classification,catboost,2,validation,rbf_reference,reference,reference,-1,True,fnlwgt,1024,256,512,14,134,0.268713813975002,0.84765625,0.9411517444304328,0.0,0.0,0.0,0.0,0.548345492221415,0.00650095497258,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.268713813975002
adult,1590,2,development,classification,catboost,2,test,rbf_reference,reference,reference,-1,True,fnlwgt,1024,256,512,14,134,0.3440185948175237,0.8515625,0.8932848454448555,0.0,0.0,0.0,0.0,0.548345492221415,0.00650095497258,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.3440185948175237
adult,1590,2,development,classification,catboost,2,validation,orthogonal_one__m0,orthogonal_one,one,0,False,fnlwgt,1024,256,512,14,134,0.27145390650626,0.859375,0.9401429171920976,0.0484813996741403,0.0267834847353508,0.0016590480755882,0.03515625,0.5124268559738994,0.0170791421551257,2.557101502027146e-16,1.5558636408471462e-15,1.0000000000000009,,,,,,,,,,,,,0.0484813996741403,0.27145390650626
adult,1590,2,development,classification,catboost,2,test,orthogonal_one__m0,orthogonal_one,one,0,False,fnlwgt,1024,256,512,14,134,0.3443610491164952,0.837890625,0.8914665496269358,0.0525860812632974,0.0296921144973405,0.001849482058731,0.029296875,0.5124268559738994,0.0170791421551257,2.557101502027146e-16,1.5558636408471462e-15,1.0000000000000009,,,,,,,,,,,,,0.0525860812632974,0.3443610491164952
adult,1590,2,development,classification,catboost,2,validation,orthogonal_one__m1,orthogonal_one,one,1,False,fnlwgt,1024,256,512,14,134,0.2700228332976578,0.859375,0.9422446406052964,0.0446493485576529,0.0251213293924737,0.0013991260615908,0.04296875,0.4136096180882305,0.0136042460799217,2.7119444925864643e-16,1.7136090580164686e-15,1.0000000000000009,,,,,,,,,,,,,0.0446493485576529,0.2700228332976578
adult,1590,2,development,classification,catboost,2,test,orthogonal_one__m1,orthogonal_one,one,1,False,fnlwgt,1024,256,512,14,134,0.3449031313437601,0.84375,0.8921353480886993,0.050261642799968,0.0288138240158643,0.0017498598255828,0.02734375,0.4136096180882305,0.0136042460799217,2.7119444925864643e-16,1.7136090580164686e-15,1.0000000000000009,,,,,,,,,,,,,0.050261642799968,0.3449031313437601
adult,1590,2,development,classification,catboost,2,validation,orthogonal_one__m2,orthogonal_one,one,2,False,fnlwgt,1024,256,512,14,134,0.2810701901903902,0.85546875,0.9349306431273644,0.0477476684002328,0.0280123116086043,0.001691892162005,0.0390625,0.2699861840810627,0.0045017120428383,1.899461386667453e-16,1.1842145550740694e-15,1.0000000000000009,,,,,,,,,,,,,0.0477476684002328,0.2810701901903902
adult,1590,2,development,classification,catboost,2,test,orthogonal_one__m2,orthogonal_one,one,2,False,fnlwgt,1024,256,512,14,134,0.3385470183213381,0.8515625,0.8929922461178339,0.0534752802489038,0.032870881849185,0.002149358388241,0.03125,0.2699861840810627,0.0045017120428383,1.899461386667453e-16,1.1842145550740694e-15,1.0000000000000009,,,,,,,,,,,,,0.0534752802489038,0.3385470183213381
adult,1590,2,development,classification,catboost,2,validation,orthogonal_one__m3,orthogonal_one,one,3,False,fnlwgt,1024,256,512,14,134,0.2738405016036851,0.859375,0.939386296763346,0.0486754093752052,0.0263610789260132,0.0016216408882648,0.04296875,0.4780962439253926,0.0068869059905409,2.1399139560768894e-16,8.701220795013269e-16,1.0000000000000004,,,,,,,,,,,,,0.0486754093752052,0.2738405016036851
adult,1590,2,development,classification,catboost,2,test,orthogonal_one__m3,orthogonal_one,one,3,False,fnlwgt,1024,256,512,14,134,0.3410746185410489,0.8359375,0.8940163437624093,0.0514557981398965,0.0298063933813044,0.0018366436344847,0.03125,0.4780962439253926,0.0068869059905409,2.1399139560768894e-16,8.701220795013269e-16,1.0000000000000004,,,,,,,,,,,,,0.0514557981398965,0.3410746185410489
adult,1590,2,development,classification,catboost,2,validation,orthogonal_one__m4,orthogonal_one,one,4,False,fnlwgt,1024,256,512,14,134,0.2716871136649583,0.86328125,0.9411517444304328,0.0467802413118883,0.0261780034394413,0.0015368173799954,0.0390625,0.4994964450597763,0.0049398220144212,2.134727148204445e-16,1.392742029394138e-15,1.0000000000000002,,,,,,,,,,,,,0.0467802413118883,0.2716871136649583
adult,1590,2,development,classification,catboost,2,test,orthogonal_one__m4,orthogonal_one,one,4,False,fnlwgt,1024,256,512,14,134,0.3484557719900806,0.8359375,0.889439254289715,0.0536390778153757,0.0310909249976923,0.00195686309957,0.03515625,0.4994964450597763,0.0049398220144212,2.134727148204445e-16,1.392742029394138e-15,1.0000000000000002,,,,,,,,,,,,,0.0536390778153757,0.3484557719900806
adult,1590,2,development,classification,catboost,2,validation,orthogonal_one__m5,orthogonal_one,one,5,False,fnlwgt,1024,256,512,14,134,0.2784287003770624,0.859375,0.9379571248423708,0.0501552280512732,0.0296185047641326,0.0018295466170551,0.03515625,0.4018945589195937,0.0381047890987247,2.431912285600337e-16,1.4456190028794874e-15,1.0000000000000009,,,,,,,,,,,,,0.0501552280512732,0.2784287003770624
adult,1590,2,development,classification,catboost,2,test,orthogonal_one__m5,orthogonal_one,one,5,False,fnlwgt,1024,256,512,14,134,0.3366008488399752,0.83984375,0.8956256400610279,0.0530580384906749,0.0326564513951536,0.0020792523050981,0.0234375,0.4018945589195937,0.0381047890987247,2.431912285600337e-16,1.4456190028794874e-15,1.0000000000000009,,,,,,,,,,,,,0.0530580384906749,0.3366008488399752
