dataset,problem_type,model,pipeline,family,variant,scope,repair,reference_id,model_seed,pred_disagreement,task_metric_original,orbit_mean,orbit_worst,orbit_best,orbit_span,orbit_members,probability_mad,js_divergence,label_flip_rate,prediction_rmse_normalized,prediction_pearson,prediction_spearman,kill_effect_magnitude,kill_effect_pass
california_housing,regression,tabicl_v2,numeric_code,T6,orthogonal,one,none,basis_reference__median_income,0,0.13057443617337686,55703.94216965382,56043.88278126755,56844.27735427253,55076.11083388703,1768.166520385501,8,,,,0.13057443617337686,0.9896293322389336,0.9884186969472989,0.13057443617337686,True
california_housing,regression,tabicl_v2,numeric_code,T6,orthogonal,one,none,basis_reference__median_income,1,0.13057443617337686,55703.94216965382,56043.88278126755,56844.27735427253,55076.11083388703,1768.166520385501,8,,,,0.13057443617337686,0.9896293322389336,0.9884186969472989,0.13057443617337686,True
california_housing,regression,tabicl_v2,numeric_code,T6,orthogonal,one,none,basis_reference__median_income,2,0.13057443617337686,55703.94216965382,56043.88278126755,56844.27735427253,55076.11083388703,1768.166520385501,8,,,,0.13057443617337686,0.9896293322389336,0.9884186969472989,0.13057443617337686,True
california_housing,regression,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,0,0.0,49742.14965965706,49742.14965965706,49742.14965965706,49742.14965965706,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,1,0.0,51163.26364174424,51163.26364174424,51163.26364174424,51163.26364174424,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,2,0.0,50824.75601708722,50824.75601708722,50824.75601708722,50824.75601708722,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,0,0.09012790061101064,51806.80515218954,50958.606573989535,51681.77846558459,50323.44207546701,1358.3363901175762,8,,,,0.09012790061101064,0.9952022481690675,0.9949452348944564,0.09012790061101064,True
california_housing,regression,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,1,0.07109886750435086,51165.76508775509,51316.109484022054,52025.58549047128,50828.9158383329,1196.6696521383856,8,,,,0.07109886750435086,0.9969142517863906,0.9966816672992231,0.07109886750435086,True
california_housing,regression,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,2,0.0826787364999049,51777.34224884137,51867.92019617731,52254.97026530782,51548.067712822405,706.9025524854151,8,,,,0.0826787364999049,0.9958333518787461,0.9947833406110882,0.0826787364999049,True
california_housing,regression,tabpfn_2_6,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,0,0.0933300478732788,51806.80515218954,51165.29545449946,52142.02668350608,50634.85634466348,1507.170338842603,8,,,,0.0933300478732788,0.9948992415146536,0.9941798971601378,0.0933300478732788,True
california_housing,regression,tabpfn_2_6,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,1,0.07091254109600553,51165.76508775509,51257.430927672685,52037.19003433411,50729.07035753359,1308.1196768005248,8,,,,0.07091254109600553,0.9969750248575386,0.9966748527998078,0.07091254109600553,True
california_housing,regression,tabpfn_2_6,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,2,0.08548718661317158,51777.34224884137,52068.19390079382,52733.51388999271,51302.31328087046,1431.2006091222502,8,,,,0.08548718661317158,0.9955535706137715,0.9947548308556781,0.08548718661317158,True
california_housing,regression,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,0,0.12360829198952107,50472.45070884558,50424.671602440394,50884.7122904484,49813.7774804116,1070.9348100368006,8,,,,0.12360829198952107,0.9910501549315126,0.9903720399028393,0.12360829198952107,True
california_housing,regression,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,1,0.1134067549711208,50983.95638055147,50363.63752231228,51708.74431116421,49475.62185740591,2233.122453758304,8,,,,0.1134067549711208,0.9922620895391625,0.9907373246365057,0.1134067549711208,True
california_housing,regression,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,2,0.11006110630601737,50737.96888718207,50733.56555131864,51360.9025774248,50480.46809780817,880.4344796166333,8,,,,0.11006110630601737,0.9928414680661917,0.9915384923495955,0.11006110630601737,True
california_housing,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,0,0.0,49742.14965965706,49742.14965965706,49742.14965965706,49742.14965965706,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,1,0.0,51163.26364174424,51163.26364174424,51163.26364174424,51163.26364174424,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,2,0.0,50824.75601708722,50824.75601708722,50824.75601708722,50824.75601708722,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,0,0.07902546910730174,50472.45070884558,50053.46795934826,51013.938829848616,48991.21216631597,2022.726663532645,8,,,,0.07902546910730174,0.996113376833777,0.9952668329821414,0.07902546910730174,True
california_housing,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,1,0.078814550542591,50983.95638055147,51574.32725193366,52020.37812495909,51163.26364174424,857.1144832148493,8,,,,0.078814550542591,0.9960584926146027,0.9949150068250073,0.078814550542591,True
california_housing,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,2,0.06650073731818582,50737.96888718207,51202.18116485778,52140.38155335546,50650.73224209316,1489.6493112622993,8,,,,0.06650073731818582,0.9971747446633996,0.9962810806625582,0.06650073731818582,True
california_housing,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,0,0.0839283969756607,50472.45070884558,50218.84713977757,51347.77525602521,48818.02050385527,2529.7547521699453,8,,,,0.0839283969756607,0.9957182071168653,0.9946024808024627,0.0839283969756607,True
california_housing,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,1,0.0777847143398036,50983.95638055147,51604.59622095189,51905.10124032669,50844.79360240972,1060.3076379169652,8,,,,0.0777847143398036,0.9962462833333418,0.9950576981122898,0.0777847143398036,True
california_housing,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,2,0.07385148789152603,50737.96888718207,51679.32643217901,52004.75947894446,51137.85035167322,866.9091272712394,8,,,,0.07385148789152603,0.9967077107980928,0.9959163435486547,0.07385148789152603,True
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,0,0.07669380970186418,50472.45070884558,51047.17700470927,52028.547814735546,50356.52490761767,1672.0229071178765,8,,,,0.07669380970186418,0.9964939998854897,0.9960302484593332,0.07669380970186418,True
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,1,0.05979853269953642,50983.95638055147,51238.36386486684,51852.167031413424,50610.21008453484,1241.9569468785849,8,,,,0.05979853269953642,0.9978339128462621,0.9972849906229615,0.05979853269953642,True
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,2,0.05756933440997751,50737.96888718207,51257.59187248936,51851.29042608576,50652.893067319244,1198.3973587665168,8,,,,0.05756933440997751,0.9979024625895484,0.9972647622194756,0.05756933440997751,True
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,0,0.0014374768124357875,49963.68924235359,49963.17724411541,49976.50456738432,49953.57800193765,22.926565446672612,8,,,,0.0014374768124357875,0.9999987581145307,0.999993439738759,0.0014374768124357875,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,1,0.0050980177588377,52314.06592775223,52265.42138694389,52274.23671528886,52249.22207259555,25.014642693313363,8,,,,0.0050980177588377,0.9999840270320642,0.999965969343307,0.0050980177588377,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,2,0.0009767258650355876,52072.84315066484,52077.898480477306,52084.69312695504,52071.61158544508,13.081541509956878,8,,,,0.0009767258650355876,0.9999994213890914,0.9999957084492052,0.0009767258650355876,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,0,0.033751980120344874,50472.45070884558,50624.05582636811,51314.425084691466,50217.86667342813,1096.558411263337,8,,,,0.033751980120344874,0.9991329653610611,0.9989267881998088,0.033751980120344874,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,1,0.028237123259408824,50983.95638055147,51022.000012899625,51409.42498605738,50695.03373986704,714.3912461903383,8,,,,0.028237123259408824,0.9994397384752424,0.9992764601822764,0.028237123259408824,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,2,0.024005125162063726,50737.96888718207,50894.21318410372,51437.65857958323,50558.1105258076,879.5480537756303,8,,,,0.024005125162063726,0.9994651183946702,0.9992521302185258,0.024005125162063726,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,one,standardization,zscore_reference,0,0.0004758663525816375,49963.68924235359,49963.75942604602,49972.93900891764,49951.28645604965,21.652552867984923,8,,,,0.0004758663525816375,0.99999964651257,0.9999974854194562,0.0004758663525816375,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,one,standardization,zscore_reference,1,0.00145319703330855,52314.06592775223,52313.447460219315,52327.65763165115,52280.83453479893,46.82309685221844,8,,,,0.00145319703330855,0.9999974822639623,0.9999938979512136,0.00145319703330855,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,affine,one,standardization,zscore_reference,2,0.000493941048029175,52072.84315066484,52072.64359039679,52079.81269485784,52067.93397583324,11.878719024600287,8,,,,0.000493941048029175,0.9999997673322044,0.9999980330392191,0.000493941048029175,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,all,none,original__numeric_code,0,0.0,50472.45070884558,50472.45070884558,50472.45070884558,50472.45070884558,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,all,none,original__numeric_code,1,0.0,50983.95638055147,50983.95638055147,50983.95638055147,50983.95638055147,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,all,none,original__numeric_code,2,0.003376001799201425,50737.96888718207,50761.05997576748,50791.5535670594,50732.103125384274,59.450441675129696,8,,,,0.003376001799201425,0.9999921867535939,0.999982073834701,0.003376001799201425,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,all,standardization,zscore_reference,0,0.0014570032712873126,49963.68924235359,49964.608019543164,49972.84397670238,49957.700512413096,15.143464289285475,8,,,,0.0014570032712873126,0.9999986781542756,0.9999934956183266,0.0014570032712873126,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,all,standardization,zscore_reference,1,0.005131176756645537,52314.06592775223,52267.60217286741,52293.25078128595,52249.19511769717,44.05566358877695,8,,,,0.005131176756645537,0.9999833698182616,0.9999662152134046,0.005131176756645537,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,all,standardization,zscore_reference,2,0.0010720781221374375,52072.84315066484,52071.786832165584,52085.17477669186,52059.83718597985,25.33759071201348,8,,,,0.0010720781221374375,0.9999993027587751,0.9999954066995399,0.0010720781221374375,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,one,none,original__numeric_code,0,0.0,50472.45070884558,50472.45070884558,50472.45070884558,50472.45070884558,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,one,none,original__numeric_code,1,0.0,50983.95638055147,50983.95638055147,50983.95638055147,50983.95638055147,0.0,8,,,,0.0,1.0,1.0,0.0,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,one,none,original__numeric_code,2,0.0004375822044869,50737.96888718207,50741.47416145363,50770.393724766094,50733.58624377054,36.80748099555785,8,,,,0.0004375822044869,0.99999941390159,0.9999985471312414,0.0004375822044869,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,one,standardization,zscore_reference,0,0.00020970843466205,49963.68924235359,49963.90017199919,49966.99123289059,49962.07468898137,4.916543909224856,8,,,,0.00020970843466205,0.9999998975524488,0.9999990276955231,0.00020970843466205,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,one,standardization,zscore_reference,1,0.001326268334277275,52314.06592775223,52303.850167034994,52317.81272894191,52280.83453479893,36.97819414298283,8,,,,0.001326268334277275,0.9999978196832324,0.9999949903967038,0.001326268334277275,False
california_housing,regression,tabpfn_2_6,numeric_code,T2,scaling,one,standardization,zscore_reference,2,0.000205619619107375,52072.84315066484,52073.985235519795,52079.81269485784,52072.84315066484,6.969544193001639,8,,,,0.000205619619107375,0.999999899507356,0.9999992065101395,0.000205619619107375,False
california_housing,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,0,0.11394819293574436,50472.45070884558,50611.748663744766,50730.72693101013,50300.85252878,429.87440223013255,8,,,,0.11394819293574436,0.9916417507846047,0.9917417039852771,0.11394819293574436,True
california_housing,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,1,0.10097560854857622,50983.95638055147,51839.2477520477,51976.89712776193,51179.279353268335,797.6177744935922,8,,,,0.10097560854857622,0.9938491800469658,0.9922248387270974,0.10097560854857622,True
california_housing,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,2,0.09375553301753034,50737.96888718207,50944.49759471187,51242.05739519808,50613.57963081469,628.4777643833877,8,,,,0.09375553301753034,0.994337133370164,0.9934399399254413,0.09375553301753034,True
california_housing,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,0,0.008626579937089474,50636.71265815602,50634.80549581755,50639.25468232397,50624.097789994565,15.15689232940349,8,,,,0.008626579937089474,0.999895273788026,0.9998560207060174,0.008626579937089474,False
california_housing,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,1,0.004195531647565675,51976.89712776193,51974.86340043297,51980.48600829316,51969.26482455093,11.221183742229186,8,,,,0.004195531647565675,0.9999747118538574,0.9999619013107828,0.004195531647565675,False
